BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
42823	Q  	O1[+WA] ka S Aux Not Verb O2[+WH] P O3            	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]"(PP"P""O3")))))))))         24	
42824	Q  	O1[+WA] ka S Aux Not Verb O2[+WH]                 	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]"))))))))         24	
42825	Q  	O1[+WA] ka S Aux Not Verb P O3 Adv[+WH]           	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv[+WH]"))))))))         24	
42826	Q  	O1[+WA] ka S Aux Not Verb P O3[+WH] Adv           	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP[+WH]"P""O3[+WH]")"Adv"))))))))         24	
42827	Q  	O1[+WA] ka S Aux Not Verb P O3[+WH]               	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP[+WH]"P""O3[+WH]")))))))))         24	
42828	Q  	O1[+WA] ka S Aux Verb Adv[+WH]                    	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""Adv[+WH]"))))))         24	
42829	Q  	O1[+WA] ka S Aux Verb O2 Adv[+WH]                 	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2""Adv[+WH]"))))))         24	
42830	Q  	O1[+WA] ka S Aux Verb O2 P O3 Adv[+WH]            	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv[+WH]"))))))         24	
42831	Q  	O1[+WA] ka S Aux Verb O2 P O3[+WH] Adv            	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP[+WH]"P""O3[+WH]")"Adv"))))))         24	
42832	Q  	O1[+WA] ka S Aux Verb O2 P O3[+WH]                	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP[+WH]"P""O3[+WH]")))))))         24	
42833	Q  	O1[+WA] ka S Aux Verb O2[+WH] Adv                 	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]""Adv"))))))         24	
42834	Q  	O1[+WA] ka S Aux Verb O2[+WH] P O3 Adv            	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]"(PP"P""O3")"Adv"))))))         24	
42835	Q  	O1[+WA] ka S Aux Verb O2[+WH] P O3                	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]"(PP"P""O3")))))))         24	
42836	Q  	O1[+WA] ka S Aux Verb O2[+WH]                     	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]"))))))         24	
42837	Q  	O1[+WA] ka S Aux Verb P O3 Adv[+WH]               	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv[+WH]"))))))         24	
42838	Q  	O1[+WA] ka S Aux Verb P O3[+WH] Adv               	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP[+WH]"P""O3[+WH]")"Adv"))))))         24	
42839	Q  	O1[+WA] ka S Aux Verb P O3[+WH]                   	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP[+WH]"P""O3[+WH]")))))))         24	
42840	Q  	O1[+WA] ka S Verb Never Adv[+WH]                  	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb]"Never"(Negbar[+WH][SLASH O1][SLASH Verb](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""Adv[+WH]"))))))))         24	
42841	Q  	O1[+WA] ka S Verb Never O2 Adv[+WH]               	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb]"Never"(Negbar[+WH][SLASH O1][SLASH Verb](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2""Adv[+WH]"))))))))         24	
42842	Q  	O1[+WA] ka S Verb Never O2 P O3 Adv[+WH]          	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb]"Never"(Negbar[+WH][SLASH O1][SLASH Verb](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv[+WH]"))))))))         24	
42843	Q  	O1[+WA] ka S Verb Never O2 P O3[+WH] Adv          	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb]"Never"(Negbar[+WH][SLASH O1][SLASH Verb](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2"(PP[+WH]"P""O3[+WH]")"Adv"))))))))         24	
42844	Q  	O1[+WA] ka S Verb Never O2 P O3[+WH]              	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb]"Never"(Negbar[+WH][SLASH O1][SLASH Verb](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2"(PP[+WH]"P""O3[+WH]")))))))))         24	
42845	Q  	O1[+WA] ka S Verb Never O2[+WH] Adv               	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb]"Never"(Negbar[+WH][SLASH O1][SLASH Verb](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2[+WH]""Adv"))))))))         24	
42846	Q  	O1[+WA] ka S Verb Never O2[+WH] P O3 Adv          	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb]"Never"(Negbar[+WH][SLASH O1][SLASH Verb](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2[+WH]"(PP"P""O3")"Adv"))))))))         24	
42847	Q  	O1[+WA] ka S Verb Never O2[+WH] P O3              	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb]"Never"(Negbar[+WH][SLASH O1][SLASH Verb](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2[+WH]"(PP"P""O3")))))))))         24	
42848	Q  	O1[+WA] ka S Verb Never O2[+WH]                   	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb]"Never"(Negbar[+WH][SLASH O1][SLASH Verb](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2[+WH]"))))))))         24	
42849	Q  	O1[+WA] ka S Verb Never P O3 Adv[+WH]             	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb]"Never"(Negbar[+WH][SLASH O1][SLASH Verb](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv[+WH]"))))))))         24	
42850	Q  	O1[+WA] ka S Verb Never P O3[+WH] Adv             	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb]"Never"(Negbar[+WH][SLASH O1][SLASH Verb](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]"(PP[+WH]"P""O3[+WH]")"Adv"))))))))         24	
42851	Q  	O1[+WA] ka S Verb Never P O3[+WH]                 	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb]"Never"(Negbar[+WH][SLASH O1][SLASH Verb](VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]"(PP[+WH]"P""O3[+WH]")))))))))         24	
42852	Q  	O1[+WA] ka S Verb Not Adv[+WH]                    	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb](NegBar[+WH][SLASH O1][SLASH Verb](Neg"Not")(VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""Adv[+WH]"))))))))         24	
42853	Q  	O1[+WA] ka S Verb Not O2 Adv[+WH]                 	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb](NegBar[+WH][SLASH O1][SLASH Verb](Neg"Not")(VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2""Adv[+WH]"))))))))         24	
42854	Q  	O1[+WA] ka S Verb Not O2 P O3 Adv[+WH]            	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb](NegBar[+WH][SLASH O1][SLASH Verb](Neg"Not")(VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv[+WH]"))))))))         24	
42855	Q  	O1[+WA] ka S Verb Not O2 P O3[+WH] Adv            	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb](NegBar[+WH][SLASH O1][SLASH Verb](Neg"Not")(VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2"(PP[+WH]"P""O3[+WH]")"Adv"))))))))         24	
42856	Q  	O1[+WA] ka S Verb Not O2 P O3[+WH]                	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb](NegBar[+WH][SLASH O1][SLASH Verb](Neg"Not")(VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2"(PP[+WH]"P""O3[+WH]")))))))))         24	
42857	Q  	O1[+WA] ka S Verb Not O2[+WH] Adv                 	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb](NegBar[+WH][SLASH O1][SLASH Verb](Neg"Not")(VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2[+WH]""Adv"))))))))         24	
42858	Q  	O1[+WA] ka S Verb Not O2[+WH] P O3 Adv            	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb](NegBar[+WH][SLASH O1][SLASH Verb](Neg"Not")(VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2[+WH]"(PP"P""O3")"Adv"))))))))         24	
42859	Q  	O1[+WA] ka S Verb Not O2[+WH] P O3                	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb](NegBar[+WH][SLASH O1][SLASH Verb](Neg"Not")(VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2[+WH]"(PP"P""O3")))))))))         24	
42860	Q  	O1[+WA] ka S Verb Not O2[+WH]                     	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb](NegBar[+WH][SLASH O1][SLASH Verb](Neg"Not")(VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2[+WH]"))))))))         24	
42861	Q  	O1[+WA] ka S Verb Not P O3 Adv[+WH]               	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb](NegBar[+WH][SLASH O1][SLASH Verb](Neg"Not")(VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv[+WH]"))))))))         24	
42862	Q  	O1[+WA] ka S Verb Not P O3[+WH] Adv               	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O1]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O1][SLASH Verb](NegBar[+WH][SLASH O1][SLASH Verb](Neg"Not")(VP[+WH][SLASH O1][SLASH Verb](Vbar[+WH][SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]"(PP[+WH]"P""O3[+WH]")"Adv"))))))))         24	
