BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
4142	Q  	O3 P Verb Not S Aux                               	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4143	DEC	O3 P O2 Verb Not S Aux                            	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4144	Q  	Adv Verb Never S Aux                              	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv""O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4145	DEC	Adv O2 Verb Never S Aux                           	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv""O2""O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4146	Q  	Adv O3 P Verb Never S Aux                         	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv"(PP"O3""P")"O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4147	DEC	Adv O3 P O2 Verb Never S Aux                      	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv"(PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4148	Q  	Verb Never S Aux                                  	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4149	DEC	O2 Verb Never S Aux                               	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"O2""O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4150	Q  	O3 P Verb Never S Aux                             	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4151	DEC	O3 P O2 Verb Never S Aux                          	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4152	Q  	Adv Verb S Aux                                    	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1]"Adv""O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4153	DEC	Adv O2 Verb S Aux                                 	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1]"Adv""O2""O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4154	Q  	Adv O3 P Verb S Aux                               	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1]"Adv"(PP"O3""P")"O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4155	DEC	Adv O3 P O2 Verb S Aux                            	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1]"Adv"(PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4156	Q  	Verb S Aux                                        	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1]"O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4157	DEC	O2 Verb S Aux                                     	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1]"O2""O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4158	Q  	O3 P Verb S Aux                                   	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
4159	DEC	O3 P O2 Verb S Aux                                	(CP[ILLOC DEC][+FIN]"O1[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7600	DEC	O1[+WA] Adv Verb Not S Aux                        	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv""O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7602	DEC	O1[+WA] Adv O2 Verb Not S Aux                     	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv""O2""O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7604	DEC	O1[+WA] Adv O3 P Verb Not S Aux                   	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv"(PP"O3""P")"O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7606	DEC	O1[+WA] Adv O3 P O2 Verb Not S Aux                	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv"(PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7608	DEC	O1[+WA] Verb Not S Aux                            	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7610	DEC	O1[+WA] O2 Verb Not S Aux                         	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"O2""O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7612	DEC	O1[+WA] O3 P Verb Not S Aux                       	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7614	DEC	O1[+WA] O3 P O2 Verb Not S Aux                    	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](NegBar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7616	DEC	O1[+WA] Adv Verb Never S Aux                      	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv""O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7618	DEC	O1[+WA] Adv O2 Verb Never S Aux                   	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv""O2""O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7620	DEC	O1[+WA] Adv O3 P Verb Never S Aux                 	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv"(PP"O3""P")"O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7622	DEC	O1[+WA] Adv O3 P O2 Verb Never S Aux              	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"Adv"(PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7624	DEC	O1[+WA] Verb Never S Aux                          	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7626	DEC	O1[+WA] O2 Verb Never S Aux                       	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1]"O2""O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7628	DEC	O1[+WA] O3 P Verb Never S Aux                     	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7630	DEC	O1[+WA] O3 P O2 Verb Never S Aux                  	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](NegP[SLASH O1](Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7632	DEC	O1[+WA] Adv Verb S Aux                            	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1]"Adv""O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7634	DEC	O1[+WA] Adv O2 Verb S Aux                         	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1]"Adv""O2""O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7636	DEC	O1[+WA] Adv O3 P Verb S Aux                       	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1]"Adv"(PP"O3""P")"O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7638	DEC	O1[+WA] Adv O3 P O2 Verb S Aux                    	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1]"Adv"(PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7640	DEC	O1[+WA] Verb S Aux                                	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1]"O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7642	DEC	O1[+WA] O2 Verb S Aux                             	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1]"O2""O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7644	DEC	O1[+WA] O3 P Verb S Aux                           	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
7646	DEC	O1[+WA] O3 P O2 Verb S Aux                        	(CP[ILLOC DEC][+FIN]"O1[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O1](IP[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O1][SLASH Aux](VP[SLASH O1](Vbar[SLASH O1](PP"O3""P")"O2""O1[+NULL][SLASH O1]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
8228	Q  	Adv O1 Verb Not S Aux                             	(CP[ILLOC DEC][+FIN]"O2[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](NegBar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"Adv""O2[+NULL][SLASH O2]""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
8229	Q  	Adv O3 P O1 Verb Not S Aux                        	(CP[ILLOC DEC][+FIN]"O2[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](NegBar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"Adv"(PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
