UR #	ILLOC	SR	
77740	Q  	S[+WH] Aux Not Verb O1                            	
77741	Q  	S[+WH] Aux Not Verb P O3 Adv                      	
77742	Q  	S[+WH] Aux Not Verb P O3                          	
77743	Q  	S[+WH] Aux Not Verb                               	
77744	Q  	S[+WH] Aux Verb Adv                               	
77745	Q  	S[+WH] Aux Verb O1 Adv                            	
77746	Q  	S[+WH] Aux Verb O1 O2 Adv                         	
77747	Q  	S[+WH] Aux Verb O1 O2 P O3 Adv                    	
77748	Q  	S[+WH] Aux Verb O1 O2 P O3                        	
77749	Q  	S[+WH] Aux Verb O1 O2                             	
77750	Q  	S[+WH] Aux Verb O1 P O3 Adv                       	
77751	Q  	S[+WH] Aux Verb O1 P O3                           	
77752	Q  	S[+WH] Aux Verb O1                                	
77753	Q  	S[+WH] Aux Verb P O3 Adv                          	
77754	Q  	S[+WH] Aux Verb P O3                              	
77755	Q  	S[+WH] Aux Verb                                   	
87120	Q  	P O3 Aux Never Verb O1 O2 Adv[+WH] S              	
87122	Q  	P O3 Aux Never Verb O1 O2[+WH] Adv S              	
87124	Q  	P O3 Aux Never Verb O1 O2[+WH] S                  	
87126	Q  	P O3 Aux Never Verb O1 Adv[+WH] S                 	
87128	Q  	P O3 Aux Never Verb O1[+WH] O2 Adv S              	
87130	Q  	P O3 Aux Never Verb O1[+WH] O2 S                  	
87132	Q  	P O3 Aux Never Verb O1[+WH] Adv S                 	
87134	Q  	P O3 Aux Never Verb O1[+WH] S                     	
87136	Q  	P O3 Aux Never Verb Adv[+WH] S                    	
87138	Q  	P O3 Aux Not Verb O1 O2 Adv[+WH] S                	
87140	Q  	P O3 Aux Not Verb O1 O2[+WH] Adv S                	
87142	Q  	P O3 Aux Not Verb O1 O2[+WH] S                    	
87144	Q  	P O3 Aux Not Verb O1 Adv[+WH] S                   	
87146	Q  	P O3 Aux Not Verb O1[+WH] O2 Adv S                	
87148	Q  	P O3 Aux Not Verb O1[+WH] O2 S                    	
87150	Q  	P O3 Aux Not Verb O1[+WH] Adv S                   	
87152	Q  	P O3 Aux Not Verb O1[+WH] S                       	
87154	Q  	P O3 Aux Not Verb Adv[+WH] S                      	
87156	Q  	P O3 Aux Verb O1 O2 Adv[+WH] S                    	
87158	Q  	P O3 Aux Verb O1 O2[+WH] Adv S                    	
87160	Q  	P O3 Aux Verb O1 O2[+WH] S                        	
87162	Q  	P O3 Aux Verb O1 Adv[+WH] S                       	
87164	Q  	P O3 Aux Verb O1[+WH] O2 Adv S                    	
87166	Q  	P O3 Aux Verb O1[+WH] O2 S                        	
87168	Q  	P O3 Aux Verb O1[+WH] Adv S                       	
87170	Q  	P O3 Aux Verb O1[+WH] S                           	
87172	Q  	P O3 Aux Verb Adv[+WH] S                          	
87174	Q  	P O3 Aux Never Verb O1 O2 Adv S[+WH]              	
87175	Q  	P O3 Aux Never Verb O1 O2 S[+WH]                  	
87176	Q  	P O3 Aux Never Verb O1 Adv S[+WH]                 	
87177	Q  	P O3 Aux Never Verb O1 S[+WH]                     	
87178	Q  	P O3 Aux Never Verb Adv S[+WH]                    	
87179	Q  	P O3 Aux Never Verb S[+WH]                        	
87180	Q  	P O3 Aux Not Verb O1 O2 Adv S[+WH]                	
87181	Q  	P O3 Aux Not Verb O1 O2 S[+WH]                    	
87182	Q  	P O3 Aux Not Verb O1 Adv S[+WH]                   	
87183	Q  	P O3 Aux Not Verb O1 S[+WH]                       	
87184	Q  	P O3 Aux Not Verb Adv S[+WH]                      	
87185	Q  	P O3 Aux Not Verb S[+WH]                          	
87186	Q  	P O3 Aux Verb O1 O2 Adv S[+WH]                    	
87187	Q  	P O3 Aux Verb O1 O2 S[+WH]                        	
87188	Q  	P O3 Aux Verb O1 Adv S[+WH]                       	
87189	Q  	P O3 Aux Verb O1 S[+WH]                           	
87190	Q  	P O3 Aux Verb Adv S[+WH]                          	
87191	Q  	P O3 Aux Verb S[+WH]                              	
93132	Q  	P O3[+WH] Aux Never Verb O1 O2 Adv S              	
93134	Q  	P O3[+WH] Aux Never Verb O1 O2 S                  	
93136	Q  	P O3[+WH] Aux Never Verb O1 Adv S                 	
93138	Q  	P O3[+WH] Aux Never Verb O1 S                     	
93140	Q  	P O3[+WH] Aux Never Verb Adv S                    	
93142	Q  	P O3[+WH] Aux Never Verb S                        	
93144	Q  	P O3[+WH] Aux Not Verb O1 O2 Adv S                	
93146	Q  	P O3[+WH] Aux Not Verb O1 O2 S                    	
93148	Q  	P O3[+WH] Aux Not Verb O1 Adv S                   	
93150	Q  	P O3[+WH] Aux Not Verb O1 S                       	
93152	Q  	P O3[+WH] Aux Not Verb Adv S                      	
93154	Q  	P O3[+WH] Aux Not Verb S                          	
93156	Q  	P O3[+WH] Aux Verb O1 O2 Adv S                    	
93158	Q  	P O3[+WH] Aux Verb O1 O2 S                        	
93160	Q  	P O3[+WH] Aux Verb O1 Adv S                       	
93162	Q  	P O3[+WH] Aux Verb O1 S                           	
93164	Q  	P O3[+WH] Aux Verb Adv S                          	
93166	Q  	P O3[+WH] Aux Verb S                              	
