UR #	ILLOC	SR	
78130	Q  	S[+WH] ka Aux Never Verb O1 O2 P O3 Adv           	
78131	Q  	S[+WH] ka Aux Never Verb O1 O2 P O3               	
78132	Q  	S[+WH] ka Aux Never Verb O1 O2                    	
78133	Q  	S[+WH] ka Aux Never Verb O1 P O3 Adv              	
78134	Q  	S[+WH] ka Aux Never Verb O1 P O3                  	
78135	Q  	S[+WH] ka Aux Never Verb O1                       	
78136	Q  	S[+WH] ka Aux Never Verb P O3 Adv                 	
78137	Q  	S[+WH] ka Aux Never Verb P O3                     	
78138	Q  	S[+WH] ka Aux Never Verb                          	
78139	Q  	S[+WH] ka Aux Not Verb Adv                        	
78140	Q  	S[+WH] ka Aux Not Verb O1 Adv                     	
78141	Q  	S[+WH] ka Aux Not Verb O1 O2 Adv                  	
78142	Q  	S[+WH] ka Aux Not Verb O1 O2 P O3 Adv             	
78143	Q  	S[+WH] ka Aux Not Verb O1 O2 P O3                 	
78144	Q  	S[+WH] ka Aux Not Verb O1 O2                      	
78145	Q  	S[+WH] ka Aux Not Verb O1 P O3 Adv                	
78146	Q  	S[+WH] ka Aux Not Verb O1 P O3                    	
78147	Q  	S[+WH] ka Aux Not Verb O1                         	
78148	Q  	S[+WH] ka Aux Not Verb P O3 Adv                   	
78149	Q  	S[+WH] ka Aux Not Verb P O3                       	
78150	Q  	S[+WH] ka Aux Not Verb                            	
78151	Q  	S[+WH] ka Aux Verb Adv                            	
78152	Q  	S[+WH] ka Aux Verb O1 Adv                         	
78153	Q  	S[+WH] ka Aux Verb O1 O2 Adv                      	
78154	Q  	S[+WH] ka Aux Verb O1 O2 P O3 Adv                 	
78155	Q  	S[+WH] ka Aux Verb O1 O2 P O3                     	
78156	Q  	S[+WH] ka Aux Verb O1 O2                          	
78157	Q  	S[+WH] ka Aux Verb O1 P O3 Adv                    	
78158	Q  	S[+WH] ka Aux Verb O1 P O3                        	
78159	Q  	S[+WH] ka Aux Verb O1                             	
78160	Q  	S[+WH] ka Aux Verb P O3 Adv                       	
78161	Q  	S[+WH] ka Aux Verb P O3                           	
78162	Q  	S[+WH] ka Aux Verb                                	
87528	Q  	P O3 ka Aux Never Verb O1 O2 Adv[+WH] S           	
87530	Q  	P O3 ka Aux Never Verb O1 O2[+WH] Adv S           	
87532	Q  	P O3 ka Aux Never Verb O1 O2[+WH] S               	
87534	Q  	P O3 ka Aux Never Verb O1 Adv[+WH] S              	
87536	Q  	P O3 ka Aux Never Verb O1[+WH] O2 Adv S           	
87538	Q  	P O3 ka Aux Never Verb O1[+WH] O2 S               	
87540	Q  	P O3 ka Aux Never Verb O1[+WH] Adv S              	
87542	Q  	P O3 ka Aux Never Verb O1[+WH] S                  	
87544	Q  	P O3 ka Aux Never Verb Adv[+WH] S                 	
87546	Q  	P O3 ka Aux Not Verb O1 O2 Adv[+WH] S             	
87548	Q  	P O3 ka Aux Not Verb O1 O2[+WH] Adv S             	
87550	Q  	P O3 ka Aux Not Verb O1 O2[+WH] S                 	
87552	Q  	P O3 ka Aux Not Verb O1 Adv[+WH] S                	
87554	Q  	P O3 ka Aux Not Verb O1[+WH] O2 Adv S             	
87556	Q  	P O3 ka Aux Not Verb O1[+WH] O2 S                 	
87558	Q  	P O3 ka Aux Not Verb O1[+WH] Adv S                	
87560	Q  	P O3 ka Aux Not Verb O1[+WH] S                    	
87562	Q  	P O3 ka Aux Not Verb Adv[+WH] S                   	
87564	Q  	P O3 ka Aux Verb O1 O2 Adv[+WH] S                 	
87566	Q  	P O3 ka Aux Verb O1 O2[+WH] Adv S                 	
87568	Q  	P O3 ka Aux Verb O1 O2[+WH] S                     	
87570	Q  	P O3 ka Aux Verb O1 Adv[+WH] S                    	
87572	Q  	P O3 ka Aux Verb O1[+WH] O2 Adv S                 	
87574	Q  	P O3 ka Aux Verb O1[+WH] O2 S                     	
87576	Q  	P O3 ka Aux Verb O1[+WH] Adv S                    	
87578	Q  	P O3 ka Aux Verb O1[+WH] S                        	
87580	Q  	P O3 ka Aux Verb Adv[+WH] S                       	
87672	Q  	P O3 ka Aux Never Verb O1 O2 Adv S[+WH]           	
87673	Q  	P O3 ka Aux Never Verb O1 O2 S[+WH]               	
87674	Q  	P O3 ka Aux Never Verb O1 Adv S[+WH]              	
87675	Q  	P O3 ka Aux Never Verb O1 S[+WH]                  	
87676	Q  	P O3 ka Aux Never Verb Adv S[+WH]                 	
87677	Q  	P O3 ka Aux Never Verb S[+WH]                     	
87678	Q  	P O3 ka Aux Not Verb O1 O2 Adv S[+WH]             	
87679	Q  	P O3 ka Aux Not Verb O1 O2 S[+WH]                 	
87680	Q  	P O3 ka Aux Not Verb O1 Adv S[+WH]                	
87681	Q  	P O3 ka Aux Not Verb O1 S[+WH]                    	
87682	Q  	P O3 ka Aux Not Verb Adv S[+WH]                   	
87683	Q  	P O3 ka Aux Not Verb S[+WH]                       	
87684	Q  	P O3 ka Aux Verb O1 O2 Adv S[+WH]                 	
87685	Q  	P O3 ka Aux Verb O1 O2 S[+WH]                     	
87686	Q  	P O3 ka Aux Verb O1 Adv S[+WH]                    	
87687	Q  	P O3 ka Aux Verb O1 S[+WH]                        	
87688	Q  	P O3 ka Aux Verb Adv S[+WH]                       	
87689	Q  	P O3 ka Aux Verb S[+WH]                           	
93336	Q  	P O3[+WH] ka Aux Never Verb O1 O2 Adv S           	
93338	Q  	P O3[+WH] ka Aux Never Verb O1 O2 S               	
93340	Q  	P O3[+WH] ka Aux Never Verb O1 Adv S              	
93342	Q  	P O3[+WH] ka Aux Never Verb O1 S                  	
93344	Q  	P O3[+WH] ka Aux Never Verb Adv S                 	
93346	Q  	P O3[+WH] ka Aux Never Verb S                     	
93348	Q  	P O3[+WH] ka Aux Not Verb O1 O2 Adv S             	
93350	Q  	P O3[+WH] ka Aux Not Verb O1 O2 S                 	
93352	Q  	P O3[+WH] ka Aux Not Verb O1 Adv S                	
93354	Q  	P O3[+WH] ka Aux Not Verb O1 S                    	
93356	Q  	P O3[+WH] ka Aux Not Verb Adv S                   	
93358	Q  	P O3[+WH] ka Aux Not Verb S                       	
93360	Q  	P O3[+WH] ka Aux Verb O1 O2 Adv S                 	
93362	Q  	P O3[+WH] ka Aux Verb O1 O2 S                     	
93364	Q  	P O3[+WH] ka Aux Verb O1 Adv S                    	
93366	Q  	P O3[+WH] ka Aux Verb O1 S                        	
93368	Q  	P O3[+WH] ka Aux Verb Adv S                       	
93370	Q  	P O3[+WH] ka Aux Verb S                           	
