UR #	ILLOC	SR	
47805	Q  	O1[+WH] ka S Aux Not Verb O2 Adv                  	
47806	Q  	O1[+WH] ka S Aux Not Verb O2 P O3 Adv             	
47807	Q  	O1[+WH] ka S Aux Not Verb O2 P O3                 	
47808	Q  	O1[+WH] ka S Aux Not Verb O2                      	
47809	Q  	O1[+WH] ka S Aux Not Verb P O3 Adv                	
47810	Q  	O1[+WH] ka S Aux Not Verb P O3                    	
47811	Q  	O1[+WH] ka S Aux Not Verb                         	
47812	Q  	O1[+WH] ka S Aux Verb Adv                         	
47813	Q  	O1[+WH] ka S Aux Verb O2 Adv                      	
47814	Q  	O1[+WH] ka S Aux Verb O2 P O3 Adv                 	
47815	Q  	O1[+WH] ka S Aux Verb O2 P O3                     	
47816	Q  	O1[+WH] ka S Aux Verb O2                          	
47817	Q  	O1[+WH] ka S Aux Verb P O3 Adv                    	
47818	Q  	O1[+WH] ka S Aux Verb P O3                        	
47819	Q  	O1[+WH] ka S Aux Verb                             	
47844	Q  	O1[+WH] ka S Never Verb Adv                       	
47845	Q  	O1[+WH] ka S Never Verb O2 Adv                    	
47846	Q  	O1[+WH] ka S Never Verb O2 P O3 Adv               	
47847	Q  	O1[+WH] ka S Never Verb O2 P O3                   	
47848	Q  	O1[+WH] ka S Never Verb O2                        	
47849	Q  	O1[+WH] ka S Never Verb P O3 Adv                  	
47850	Q  	O1[+WH] ka S Never Verb P O3                      	
47851	Q  	O1[+WH] ka S Never Verb                           	
47900	Q  	O1[+WH] ka S Verb Adv                             	
47901	Q  	O1[+WH] ka S Verb O2 Adv                          	
47902	Q  	O1[+WH] ka S Verb O2 P O3 Adv                     	
47903	Q  	O1[+WH] ka S Verb O2 P O3                         	
47904	Q  	O1[+WH] ka S Verb O2                              	
47905	Q  	O1[+WH] ka S Verb P O3 Adv                        	
47906	Q  	O1[+WH] ka S Verb P O3                            	
47907	Q  	O1[+WH] ka S Verb                                 	
51028	Q  	O2 ka S Aux Never Verb O1 Adv[+WH]                	
51029	Q  	O2 ka S Aux Never Verb O1 P O3 Adv[+WH]           	
51030	Q  	O2 ka S Aux Never Verb O1 P O3[+WH] Adv           	
51031	Q  	O2 ka S Aux Never Verb O1 P O3[+WH]               	
51032	Q  	O2 ka S Aux Never Verb O1[+WH] Adv                	
51033	Q  	O2 ka S Aux Never Verb O1[+WH] P O3 Adv           	
51034	Q  	O2 ka S Aux Never Verb O1[+WH] P O3               	
51035	Q  	O2 ka S Aux Never Verb O1[+WH]                    	
51036	Q  	O2 ka S Aux Not Verb O1 Adv[+WH]                  	
51037	Q  	O2 ka S Aux Not Verb O1 P O3 Adv[+WH]             	
51038	Q  	O2 ka S Aux Not Verb O1 P O3[+WH] Adv             	
51039	Q  	O2 ka S Aux Not Verb O1 P O3[+WH]                 	
51040	Q  	O2 ka S Aux Not Verb O1[+WH] Adv                  	
51041	Q  	O2 ka S Aux Not Verb O1[+WH] P O3 Adv             	
51042	Q  	O2 ka S Aux Not Verb O1[+WH] P O3                 	
51043	Q  	O2 ka S Aux Not Verb O1[+WH]                      	
51044	Q  	O2 ka S Aux Verb O1 Adv[+WH]                      	
51045	Q  	O2 ka S Aux Verb O1 P O3 Adv[+WH]                 	
51046	Q  	O2 ka S Aux Verb O1 P O3[+WH] Adv                 	
51047	Q  	O2 ka S Aux Verb O1 P O3[+WH]                     	
51048	Q  	O2 ka S Aux Verb O1[+WH] Adv                      	
51049	Q  	O2 ka S Aux Verb O1[+WH] P O3 Adv                 	
51050	Q  	O2 ka S Aux Verb O1[+WH] P O3                     	
51051	Q  	O2 ka S Aux Verb O1[+WH]                          	
51076	Q  	O2 ka S Never Verb O1 Adv[+WH]                    	
51077	Q  	O2 ka S Never Verb O1 P O3 Adv[+WH]               	
51078	Q  	O2 ka S Never Verb O1 P O3[+WH] Adv               	
51079	Q  	O2 ka S Never Verb O1 P O3[+WH]                   	
51080	Q  	O2 ka S Never Verb O1[+WH] Adv                    	
51081	Q  	O2 ka S Never Verb O1[+WH] P O3 Adv               	
51082	Q  	O2 ka S Never Verb O1[+WH] P O3                   	
51083	Q  	O2 ka S Never Verb O1[+WH]                        	
51132	Q  	O2 ka S Verb O1 Adv[+WH]                          	
51133	Q  	O2 ka S Verb O1 P O3 Adv[+WH]                     	
51134	Q  	O2 ka S Verb O1 P O3[+WH] Adv                     	
51135	Q  	O2 ka S Verb O1 P O3[+WH]                         	
51136	Q  	O2 ka S Verb O1[+WH] Adv                          	
51137	Q  	O2 ka S Verb O1[+WH] P O3 Adv                     	
51138	Q  	O2 ka S Verb O1[+WH] P O3                         	
51139	Q  	O2 ka S Verb O1[+WH]                              	
51284	Q  	O2 ka S[+WH] Aux Never Verb O1 Adv                	
51285	Q  	O2 ka S[+WH] Aux Never Verb O1 P O3 Adv           	
51286	Q  	O2 ka S[+WH] Aux Never Verb O1 P O3               	
51287	Q  	O2 ka S[+WH] Aux Never Verb O1                    	
51288	Q  	O2 ka S[+WH] Aux Not Verb O1 Adv                  	
51289	Q  	O2 ka S[+WH] Aux Not Verb O1 P O3 Adv             	
51290	Q  	O2 ka S[+WH] Aux Not Verb O1 P O3                 	
51291	Q  	O2 ka S[+WH] Aux Not Verb O1                      	
51292	Q  	O2 ka S[+WH] Aux Verb O1 Adv                      	
51293	Q  	O2 ka S[+WH] Aux Verb O1 P O3 Adv                 	
51294	Q  	O2 ka S[+WH] Aux Verb O1 P O3                     	
51295	Q  	O2 ka S[+WH] Aux Verb O1                          	
51308	Q  	O2 ka S[+WH] Never Verb O1 Adv                    	
51309	Q  	O2 ka S[+WH] Never Verb O1 P O3 Adv               	
51310	Q  	O2 ka S[+WH] Never Verb O1 P O3                   	
51311	Q  	O2 ka S[+WH] Never Verb O1                        	
51336	Q  	O2 ka S[+WH] Verb O1 Adv                          	
51337	Q  	O2 ka S[+WH] Verb O1 P O3 Adv                     	
51338	Q  	O2 ka S[+WH] Verb O1 P O3                         	
51339	Q  	O2 ka S[+WH] Verb O1                              	
56116	Q  	O2[+WH] ka S Aux Never Verb O1 Adv                	
56117	Q  	O2[+WH] ka S Aux Never Verb O1 P O3 Adv           	
56118	Q  	O2[+WH] ka S Aux Never Verb O1 P O3               	
56119	Q  	O2[+WH] ka S Aux Never Verb O1                    	
56120	Q  	O2[+WH] ka S Aux Not Verb O1 Adv                  	
56121	Q  	O2[+WH] ka S Aux Not Verb O1 P O3 Adv             	
56122	Q  	O2[+WH] ka S Aux Not Verb O1 P O3                 	
56123	Q  	O2[+WH] ka S Aux Not Verb O1                      	
56124	Q  	O2[+WH] ka S Aux Verb O1 Adv                      	
56125	Q  	O2[+WH] ka S Aux Verb O1 P O3 Adv                 	
56126	Q  	O2[+WH] ka S Aux Verb O1 P O3                     	
56127	Q  	O2[+WH] ka S Aux Verb O1                          	
56140	Q  	O2[+WH] ka S Never Verb O1 Adv                    	
56141	Q  	O2[+WH] ka S Never Verb O1 P O3 Adv               	
56142	Q  	O2[+WH] ka S Never Verb O1 P O3                   	
56143	Q  	O2[+WH] ka S Never Verb O1                        	
56168	Q  	O2[+WH] ka S Verb O1 Adv                          	
56169	Q  	O2[+WH] ka S Verb O1 P O3 Adv                     	
56170	Q  	O2[+WH] ka S Verb O1 P O3                         	
56171	Q  	O2[+WH] ka S Verb O1                              	
71508	Q  	S ka Aux Never Verb Adv[+WH]                      	
71509	Q  	S ka Aux Never Verb O1 Adv[+WH]                   	
71510	Q  	S ka Aux Never Verb O1 O2 Adv[+WH]                	
71511	Q  	S ka Aux Never Verb O1 O2 P O3 Adv[+WH]           	
71512	Q  	S ka Aux Never Verb O1 O2 P O3[+WH] Adv           	
71513	Q  	S ka Aux Never Verb O1 O2 P O3[+WH]               	
71514	Q  	S ka Aux Never Verb O1 O2[+WH] Adv                	
71515	Q  	S ka Aux Never Verb O1 O2[+WH] P O3 Adv           	
71516	Q  	S ka Aux Never Verb O1 O2[+WH] P O3               	
71517	Q  	S ka Aux Never Verb O1 O2[+WH]                    	
71518	Q  	S ka Aux Never Verb O1 P O3 Adv[+WH]              	
71519	Q  	S ka Aux Never Verb O1 P O3[+WH] Adv              	
71520	Q  	S ka Aux Never Verb O1 P O3[+WH]                  	
71521	Q  	S ka Aux Never Verb O1[+WH] Adv                   	
71522	Q  	S ka Aux Never Verb O1[+WH] O2 Adv                	
71523	Q  	S ka Aux Never Verb O1[+WH] O2 P O3 Adv           	
71524	Q  	S ka Aux Never Verb O1[+WH] O2 P O3               	
71525	Q  	S ka Aux Never Verb O1[+WH] O2                    	
71526	Q  	S ka Aux Never Verb O1[+WH] P O3 Adv              	
71527	Q  	S ka Aux Never Verb O1[+WH] P O3                  	
71528	Q  	S ka Aux Never Verb O1[+WH]                       	
71529	Q  	S ka Aux Never Verb P O3 Adv[+WH]                 	
71530	Q  	S ka Aux Never Verb P O3[+WH] Adv                 	
71531	Q  	S ka Aux Never Verb P O3[+WH]                     	
71532	Q  	S ka Aux Not Verb Adv[+WH]                        	
71533	Q  	S ka Aux Not Verb O1 Adv[+WH]                     	
71534	Q  	S ka Aux Not Verb O1 O2 Adv[+WH]                  	
71535	Q  	S ka Aux Not Verb O1 O2 P O3 Adv[+WH]             	
71536	Q  	S ka Aux Not Verb O1 O2 P O3[+WH] Adv             	
71537	Q  	S ka Aux Not Verb O1 O2 P O3[+WH]                 	
71538	Q  	S ka Aux Not Verb O1 O2[+WH] Adv                  	
71539	Q  	S ka Aux Not Verb O1 O2[+WH] P O3 Adv             	
71540	Q  	S ka Aux Not Verb O1 O2[+WH] P O3                 	
71541	Q  	S ka Aux Not Verb O1 O2[+WH]                      	
71542	Q  	S ka Aux Not Verb O1 P O3 Adv[+WH]                	
71543	Q  	S ka Aux Not Verb O1 P O3[+WH] Adv                	
71544	Q  	S ka Aux Not Verb O1 P O3[+WH]                    	
71545	Q  	S ka Aux Not Verb O1[+WH] Adv                     	
71546	Q  	S ka Aux Not Verb O1[+WH] O2 Adv                  	
71547	Q  	S ka Aux Not Verb O1[+WH] O2 P O3 Adv             	
71548	Q  	S ka Aux Not Verb O1[+WH] O2 P O3                 	
71549	Q  	S ka Aux Not Verb O1[+WH] O2                      	
71550	Q  	S ka Aux Not Verb O1[+WH] P O3 Adv                	
71551	Q  	S ka Aux Not Verb O1[+WH] P O3                    	
71552	Q  	S ka Aux Not Verb O1[+WH]                         	
71553	Q  	S ka Aux Not Verb P O3 Adv[+WH]                   	
71554	Q  	S ka Aux Not Verb P O3[+WH] Adv                   	
71555	Q  	S ka Aux Not Verb P O3[+WH]                       	
71556	Q  	S ka Aux Verb Adv[+WH]                            	
71557	Q  	S ka Aux Verb O1 Adv[+WH]                         	
71558	Q  	S ka Aux Verb O1 O2 Adv[+WH]                      	
71559	Q  	S ka Aux Verb O1 O2 P O3 Adv[+WH]                 	
71560	Q  	S ka Aux Verb O1 O2 P O3[+WH] Adv                 	
71561	Q  	S ka Aux Verb O1 O2 P O3[+WH]                     	
71562	Q  	S ka Aux Verb O1 O2[+WH] Adv                      	
71563	Q  	S ka Aux Verb O1 O2[+WH] P O3 Adv                 	
71564	Q  	S ka Aux Verb O1 O2[+WH] P O3                     	
71565	Q  	S ka Aux Verb O1 O2[+WH]                          	
71566	Q  	S ka Aux Verb O1 P O3 Adv[+WH]                    	
71567	Q  	S ka Aux Verb O1 P O3[+WH] Adv                    	
71568	Q  	S ka Aux Verb O1 P O3[+WH]                        	
71569	Q  	S ka Aux Verb O1[+WH] Adv                         	
71570	Q  	S ka Aux Verb O1[+WH] O2 Adv                      	
71571	Q  	S ka Aux Verb O1[+WH] O2 P O3 Adv                 	
71572	Q  	S ka Aux Verb O1[+WH] O2 P O3                     	
71573	Q  	S ka Aux Verb O1[+WH] O2                          	
71574	Q  	S ka Aux Verb O1[+WH] P O3 Adv                    	
71575	Q  	S ka Aux Verb O1[+WH] P O3                        	
71576	Q  	S ka Aux Verb O1[+WH]                             	
71577	Q  	S ka Aux Verb P O3 Adv[+WH]                       	
71578	Q  	S ka Aux Verb P O3[+WH] Adv                       	
71579	Q  	S ka Aux Verb P O3[+WH]                           	
71652	Q  	S ka Never Verb Adv[+WH]                          	
71653	Q  	S ka Never Verb O1 Adv[+WH]                       	
71654	Q  	S ka Never Verb O1 O2 Adv[+WH]                    	
71655	Q  	S ka Never Verb O1 O2 P O3 Adv[+WH]               	
71656	Q  	S ka Never Verb O1 O2 P O3[+WH] Adv               	
71657	Q  	S ka Never Verb O1 O2 P O3[+WH]                   	
71658	Q  	S ka Never Verb O1 O2[+WH] Adv                    	
71659	Q  	S ka Never Verb O1 O2[+WH] P O3 Adv               	
71660	Q  	S ka Never Verb O1 O2[+WH] P O3                   	
71661	Q  	S ka Never Verb O1 O2[+WH]                        	
71662	Q  	S ka Never Verb O1 P O3 Adv[+WH]                  	
71663	Q  	S ka Never Verb O1 P O3[+WH] Adv                  	
71664	Q  	S ka Never Verb O1 P O3[+WH]                      	
71665	Q  	S ka Never Verb O1[+WH] Adv                       	
71666	Q  	S ka Never Verb O1[+WH] O2 Adv                    	
71667	Q  	S ka Never Verb O1[+WH] O2 P O3 Adv               	
71668	Q  	S ka Never Verb O1[+WH] O2 P O3                   	
71669	Q  	S ka Never Verb O1[+WH] O2                        	
71670	Q  	S ka Never Verb O1[+WH] P O3 Adv                  	
71671	Q  	S ka Never Verb O1[+WH] P O3                      	
71672	Q  	S ka Never Verb O1[+WH]                           	
71673	Q  	S ka Never Verb P O3 Adv[+WH]                     	
71674	Q  	S ka Never Verb P O3[+WH] Adv                     	
71675	Q  	S ka Never Verb P O3[+WH]                         	
71820	Q  	S ka Verb Adv[+WH]                                	
71821	Q  	S ka Verb O1 Adv[+WH]                             	
71822	Q  	S ka Verb O1 O2 Adv[+WH]                          	
71823	Q  	S ka Verb O1 O2 P O3 Adv[+WH]                     	
71824	Q  	S ka Verb O1 O2 P O3[+WH] Adv                     	
71825	Q  	S ka Verb O1 O2 P O3[+WH]                         	
71826	Q  	S ka Verb O1 O2[+WH] Adv                          	
71827	Q  	S ka Verb O1 O2[+WH] P O3 Adv                     	
71828	Q  	S ka Verb O1 O2[+WH] P O3                         	
71829	Q  	S ka Verb O1 O2[+WH]                              	
71830	Q  	S ka Verb O1 P O3 Adv[+WH]                        	
71831	Q  	S ka Verb O1 P O3[+WH] Adv                        	
71832	Q  	S ka Verb O1 P O3[+WH]                            	
71833	Q  	S ka Verb O1[+WH] Adv                             	
71834	Q  	S ka Verb O1[+WH] O2 Adv                          	
71835	Q  	S ka Verb O1[+WH] O2 P O3 Adv                     	
71836	Q  	S ka Verb O1[+WH] O2 P O3                         	
71837	Q  	S ka Verb O1[+WH] O2                              	
71838	Q  	S ka Verb O1[+WH] P O3 Adv                        	
71839	Q  	S ka Verb O1[+WH] P O3                            	
71840	Q  	S ka Verb O1[+WH]                                 	
71841	Q  	S ka Verb P O3 Adv[+WH]                           	
71842	Q  	S ka Verb P O3[+WH] Adv                           	
71843	Q  	S ka Verb P O3[+WH]                               	
77936	Q  	S[+WH] ka Aux Never Verb Adv                      	
77937	Q  	S[+WH] ka Aux Never Verb O1 Adv                   	
77938	Q  	S[+WH] ka Aux Never Verb O1 O2 Adv                	
77939	Q  	S[+WH] ka Aux Never Verb O1 O2 P O3 Adv           	
77940	Q  	S[+WH] ka Aux Never Verb O1 O2 P O3               	
77941	Q  	S[+WH] ka Aux Never Verb O1 O2                    	
77942	Q  	S[+WH] ka Aux Never Verb O1 P O3 Adv              	
77943	Q  	S[+WH] ka Aux Never Verb O1 P O3                  	
77944	Q  	S[+WH] ka Aux Never Verb O1                       	
77945	Q  	S[+WH] ka Aux Never Verb P O3 Adv                 	
77946	Q  	S[+WH] ka Aux Never Verb P O3                     	
77947	Q  	S[+WH] ka Aux Never Verb                          	
77948	Q  	S[+WH] ka Aux Not Verb Adv                        	
77949	Q  	S[+WH] ka Aux Not Verb O1 Adv                     	
77950	Q  	S[+WH] ka Aux Not Verb O1 O2 Adv                  	
77951	Q  	S[+WH] ka Aux Not Verb O1 O2 P O3 Adv             	
77952	Q  	S[+WH] ka Aux Not Verb O1 O2 P O3                 	
77953	Q  	S[+WH] ka Aux Not Verb O1 O2                      	
77954	Q  	S[+WH] ka Aux Not Verb O1 P O3 Adv                	
77955	Q  	S[+WH] ka Aux Not Verb O1 P O3                    	
77956	Q  	S[+WH] ka Aux Not Verb O1                         	
77957	Q  	S[+WH] ka Aux Not Verb P O3 Adv                   	
77958	Q  	S[+WH] ka Aux Not Verb P O3                       	
77959	Q  	S[+WH] ka Aux Not Verb                            	
77960	Q  	S[+WH] ka Aux Verb Adv                            	
77961	Q  	S[+WH] ka Aux Verb O1 Adv                         	
77962	Q  	S[+WH] ka Aux Verb O1 O2 Adv                      	
77963	Q  	S[+WH] ka Aux Verb O1 O2 P O3 Adv                 	
77964	Q  	S[+WH] ka Aux Verb O1 O2 P O3                     	
77965	Q  	S[+WH] ka Aux Verb O1 O2                          	
77966	Q  	S[+WH] ka Aux Verb O1 P O3 Adv                    	
77967	Q  	S[+WH] ka Aux Verb O1 P O3                        	
77968	Q  	S[+WH] ka Aux Verb O1                             	
77969	Q  	S[+WH] ka Aux Verb P O3 Adv                       	
77970	Q  	S[+WH] ka Aux Verb P O3                           	
77971	Q  	S[+WH] ka Aux Verb                                	
78032	Q  	S[+WH] ka Never Verb Adv                          	
78033	Q  	S[+WH] ka Never Verb O1 Adv                       	
78034	Q  	S[+WH] ka Never Verb O1 O2 Adv                    	
78035	Q  	S[+WH] ka Never Verb O1 O2 P O3 Adv               	
78036	Q  	S[+WH] ka Never Verb O1 O2 P O3                   	
78037	Q  	S[+WH] ka Never Verb O1 O2                        	
78038	Q  	S[+WH] ka Never Verb O1 P O3 Adv                  	
78039	Q  	S[+WH] ka Never Verb O1 P O3                      	
78040	Q  	S[+WH] ka Never Verb O1                           	
78041	Q  	S[+WH] ka Never Verb P O3 Adv                     	
78042	Q  	S[+WH] ka Never Verb P O3                         	
78043	Q  	S[+WH] ka Never Verb                              	
78103	Q  	S[+WH] ka Verb Adv                                	
78104	Q  	S[+WH] ka Verb O1 Adv                             	
78105	Q  	S[+WH] ka Verb O1 O2 Adv                          	
78106	Q  	S[+WH] ka Verb O1 O2 P O3 Adv                     	
78107	Q  	S[+WH] ka Verb O1 O2 P O3                         	
78108	Q  	S[+WH] ka Verb O1 O2                              	
78109	Q  	S[+WH] ka Verb O1 P O3 Adv                        	
78110	Q  	S[+WH] ka Verb O1 P O3                            	
78111	Q  	S[+WH] ka Verb O1                                 	
78112	Q  	S[+WH] ka Verb P O3 Adv                           	
78113	Q  	S[+WH] ka Verb P O3                               	
78114	Q  	S[+WH] ka Verb                                    	
87336	Q  	P O3 ka S Aux Never Verb O1 O2 Adv[+WH]           	
87337	Q  	P O3 ka S Aux Never Verb O1 O2[+WH] Adv           	
87338	Q  	P O3 ka S Aux Never Verb O1 O2[+WH]               	
87339	Q  	P O3 ka S Aux Never Verb O1 Adv[+WH]              	
87340	Q  	P O3 ka S Aux Never Verb O1[+WH] O2 Adv           	
87341	Q  	P O3 ka S Aux Never Verb O1[+WH] O2               	
87342	Q  	P O3 ka S Aux Never Verb O1[+WH] Adv              	
87343	Q  	P O3 ka S Aux Never Verb O1[+WH]                  	
87344	Q  	P O3 ka S Aux Never Verb Adv[+WH]                 	
87345	Q  	P O3 ka S Aux Not Verb O1 O2 Adv[+WH]             	
87346	Q  	P O3 ka S Aux Not Verb O1 O2[+WH] Adv             	
87347	Q  	P O3 ka S Aux Not Verb O1 O2[+WH]                 	
87348	Q  	P O3 ka S Aux Not Verb O1 Adv[+WH]                	
87349	Q  	P O3 ka S Aux Not Verb O1[+WH] O2 Adv             	
87350	Q  	P O3 ka S Aux Not Verb O1[+WH] O2                 	
87351	Q  	P O3 ka S Aux Not Verb O1[+WH] Adv                	
87352	Q  	P O3 ka S Aux Not Verb O1[+WH]                    	
87353	Q  	P O3 ka S Aux Not Verb Adv[+WH]                   	
87354	Q  	P O3 ka S Aux Verb O1 O2 Adv[+WH]                 	
87355	Q  	P O3 ka S Aux Verb O1 O2[+WH] Adv                 	
87356	Q  	P O3 ka S Aux Verb O1 O2[+WH]                     	
87357	Q  	P O3 ka S Aux Verb O1 Adv[+WH]                    	
87358	Q  	P O3 ka S Aux Verb O1[+WH] O2 Adv                 	
87359	Q  	P O3 ka S Aux Verb O1[+WH] O2                     	
87360	Q  	P O3 ka S Aux Verb O1[+WH] Adv                    	
87361	Q  	P O3 ka S Aux Verb O1[+WH]                        	
87362	Q  	P O3 ka S Aux Verb Adv[+WH]                       	
87390	Q  	P O3 ka S Never Verb O1 O2 Adv[+WH]               	
87391	Q  	P O3 ka S Never Verb O1 O2[+WH] Adv               	
87392	Q  	P O3 ka S Never Verb O1 O2[+WH]                   	
87393	Q  	P O3 ka S Never Verb O1 Adv[+WH]                  	
87394	Q  	P O3 ka S Never Verb O1[+WH] O2 Adv               	
87395	Q  	P O3 ka S Never Verb O1[+WH] O2                   	
87396	Q  	P O3 ka S Never Verb O1[+WH] Adv                  	
87397	Q  	P O3 ka S Never Verb O1[+WH]                      	
87398	Q  	P O3 ka S Never Verb Adv[+WH]                     	
87399	Q  	P O3 ka S Verb O1 O2 Adv[+WH]                     	
87400	Q  	P O3 ka S Verb O1 O2[+WH] Adv                     	
87401	Q  	P O3 ka S Verb O1 O2[+WH]                         	
87402	Q  	P O3 ka S Verb O1 Adv[+WH]                        	
87403	Q  	P O3 ka S Verb O1[+WH] O2 Adv                     	
87404	Q  	P O3 ka S Verb O1[+WH] O2                         	
87405	Q  	P O3 ka S Verb O1[+WH] Adv                        	
87406	Q  	P O3 ka S Verb O1[+WH]                            	
87407	Q  	P O3 ka S Verb Adv[+WH]                           	
87480	Q  	P O3 ka S[+WH] Aux Never Verb O1 O2 Adv           	
87481	Q  	P O3 ka S[+WH] Aux Never Verb O1 O2               	
87482	Q  	P O3 ka S[+WH] Aux Never Verb O1 Adv              	
87483	Q  	P O3 ka S[+WH] Aux Never Verb O1                  	
87484	Q  	P O3 ka S[+WH] Aux Never Verb Adv                 	
87485	Q  	P O3 ka S[+WH] Aux Never Verb                     	
87486	Q  	P O3 ka S[+WH] Aux Not Verb O1 O2 Adv             	
87487	Q  	P O3 ka S[+WH] Aux Not Verb O1 O2                 	
87488	Q  	P O3 ka S[+WH] Aux Not Verb O1 Adv                	
87489	Q  	P O3 ka S[+WH] Aux Not Verb O1                    	
87490	Q  	P O3 ka S[+WH] Aux Not Verb Adv                   	
87491	Q  	P O3 ka S[+WH] Aux Not Verb                       	
87492	Q  	P O3 ka S[+WH] Aux Verb O1 O2 Adv                 	
87493	Q  	P O3 ka S[+WH] Aux Verb O1 O2                     	
87494	Q  	P O3 ka S[+WH] Aux Verb O1 Adv                    	
87495	Q  	P O3 ka S[+WH] Aux Verb O1                        	
87496	Q  	P O3 ka S[+WH] Aux Verb Adv                       	
87497	Q  	P O3 ka S[+WH] Aux Verb                           	
87516	Q  	P O3 ka S[+WH] Never Verb O1 O2 Adv               	
87517	Q  	P O3 ka S[+WH] Never Verb O1 O2                   	
87518	Q  	P O3 ka S[+WH] Never Verb O1 Adv                  	
87519	Q  	P O3 ka S[+WH] Never Verb O1                      	
87520	Q  	P O3 ka S[+WH] Never Verb Adv                     	
87521	Q  	P O3 ka S[+WH] Never Verb                         	
87522	Q  	P O3 ka S[+WH] Verb O1 O2 Adv                     	
87523	Q  	P O3 ka S[+WH] Verb O1 O2                         	
87524	Q  	P O3 ka S[+WH] Verb O1 Adv                        	
87525	Q  	P O3 ka S[+WH] Verb O1                            	
87526	Q  	P O3 ka S[+WH] Verb Adv                           	
87527	Q  	P O3 ka S[+WH] Verb                               	
93240	Q  	P O3[+WH] ka S Aux Never Verb O1 O2 Adv           	
93241	Q  	P O3[+WH] ka S Aux Never Verb O1 O2               	
93242	Q  	P O3[+WH] ka S Aux Never Verb O1 Adv              	
93243	Q  	P O3[+WH] ka S Aux Never Verb O1                  	
93244	Q  	P O3[+WH] ka S Aux Never Verb Adv                 	
93245	Q  	P O3[+WH] ka S Aux Never Verb                     	
93246	Q  	P O3[+WH] ka S Aux Not Verb O1 O2 Adv             	
93247	Q  	P O3[+WH] ka S Aux Not Verb O1 O2                 	
93248	Q  	P O3[+WH] ka S Aux Not Verb O1 Adv                	
93249	Q  	P O3[+WH] ka S Aux Not Verb O1                    	
93250	Q  	P O3[+WH] ka S Aux Not Verb Adv                   	
93251	Q  	P O3[+WH] ka S Aux Not Verb                       	
93252	Q  	P O3[+WH] ka S Aux Verb O1 O2 Adv                 	
93253	Q  	P O3[+WH] ka S Aux Verb O1 O2                     	
93254	Q  	P O3[+WH] ka S Aux Verb O1 Adv                    	
93255	Q  	P O3[+WH] ka S Aux Verb O1                        	
93256	Q  	P O3[+WH] ka S Aux Verb Adv                       	
93257	Q  	P O3[+WH] ka S Aux Verb                           	
93276	Q  	P O3[+WH] ka S Never Verb O1 O2 Adv               	
93277	Q  	P O3[+WH] ka S Never Verb O1 O2                   	
93278	Q  	P O3[+WH] ka S Never Verb O1 Adv                  	
93279	Q  	P O3[+WH] ka S Never Verb O1                      	
93280	Q  	P O3[+WH] ka S Never Verb Adv                     	
93281	Q  	P O3[+WH] ka S Never Verb                         	
93282	Q  	P O3[+WH] ka S Verb O1 O2 Adv                     	
93283	Q  	P O3[+WH] ka S Verb O1 O2                         	
93284	Q  	P O3[+WH] ka S Verb O1 Adv                        	
93285	Q  	P O3[+WH] ka S Verb O1                            	
93286	Q  	P O3[+WH] ka S Verb Adv                           	
93287	Q  	P O3[+WH] ka S Verb                               	
