UR #	ILLOC	SR	
38486:	Q  	O1 Aux S Verb P O3[+WH] Adv                       	
38487:	Q  	O1 Aux S Verb P O3[+WH]                           	
38596:	Q  	O1 Aux S[+WH] Never Verb Adv                      	
38597:	Q  	O1 Aux S[+WH] Never Verb O2 Adv                   	
38598:	Q  	O1 Aux S[+WH] Never Verb O2 P O3 Adv              	
38599:	Q  	O1 Aux S[+WH] Never Verb O2 P O3                  	
38600:	Q  	O1 Aux S[+WH] Never Verb O2                       	
38601:	Q  	O1 Aux S[+WH] Never Verb P O3 Adv                 	
38602:	Q  	O1 Aux S[+WH] Never Verb P O3                     	
38603:	Q  	O1 Aux S[+WH] Never Verb                          	
38604:	Q  	O1 Aux S[+WH] Not Verb Adv                        	
38605:	Q  	O1 Aux S[+WH] Not Verb O2 Adv                     	
38606:	Q  	O1 Aux S[+WH] Not Verb O2 P O3 Adv                	
38607:	Q  	O1 Aux S[+WH] Not Verb O2 P O3                    	
38608:	Q  	O1 Aux S[+WH] Not Verb O2                         	
38609:	Q  	O1 Aux S[+WH] Not Verb P O3 Adv                   	
38610:	Q  	O1 Aux S[+WH] Not Verb P O3                       	
38611:	Q  	O1 Aux S[+WH] Not Verb                            	
38612:	Q  	O1 Aux S[+WH] Verb Adv                            	
38613:	Q  	O1 Aux S[+WH] Verb O2 Adv                         	
38614:	Q  	O1 Aux S[+WH] Verb O2 P O3 Adv                    	
38615:	Q  	O1 Aux S[+WH] Verb O2 P O3                        	
38616:	Q  	O1 Aux S[+WH] Verb O2                             	
38617:	Q  	O1 Aux S[+WH] Verb P O3 Adv                       	
38618:	Q  	O1 Aux S[+WH] Verb P O3                           	
38619:	Q  	O1 Aux S[+WH] Verb                                	
47412:	Q  	O1[+WH] Aux S Never Verb Adv                      	
47413:	Q  	O1[+WH] Aux S Never Verb O2 Adv                   	
47414:	Q  	O1[+WH] Aux S Never Verb O2 P O3 Adv              	
47415:	Q  	O1[+WH] Aux S Never Verb O2 P O3                  	
47416:	Q  	O1[+WH] Aux S Never Verb O2                       	
47417:	Q  	O1[+WH] Aux S Never Verb P O3 Adv                 	
47418:	Q  	O1[+WH] Aux S Never Verb P O3                     	
47419:	Q  	O1[+WH] Aux S Never Verb                          	
47420:	Q  	O1[+WH] Aux S Not Verb Adv                        	
47421:	Q  	O1[+WH] Aux S Not Verb O2 Adv                     	
47422:	Q  	O1[+WH] Aux S Not Verb O2 P O3 Adv                	
47423:	Q  	O1[+WH] Aux S Not Verb O2 P O3                    	
47424:	Q  	O1[+WH] Aux S Not Verb O2                         	
47425:	Q  	O1[+WH] Aux S Not Verb P O3 Adv                   	
47426:	Q  	O1[+WH] Aux S Not Verb P O3                       	
47427:	Q  	O1[+WH] Aux S Not Verb                            	
47428:	Q  	O1[+WH] Aux S Verb Adv                            	
47429:	Q  	O1[+WH] Aux S Verb O2 Adv                         	
47430:	Q  	O1[+WH] Aux S Verb O2 P O3 Adv                    	
47431:	Q  	O1[+WH] Aux S Verb O2 P O3                        	
47432:	Q  	O1[+WH] Aux S Verb O2                             	
47433:	Q  	O1[+WH] Aux S Verb P O3 Adv                       	
47434:	Q  	O1[+WH] Aux S Verb P O3                           	
47435:	Q  	O1[+WH] Aux S Verb                                	
49204:	Q  	Aux S Never Verb O1 Adv[+WH]                      	
49205:	Q  	Aux S Never Verb O1 P O3 Adv[+WH]                 	
49206:	Q  	Aux S Never Verb O1 P O3[+WH] Adv                 	
49207:	Q  	Aux S Never Verb O1 P O3[+WH]                     	
49208:	Q  	Aux S Never Verb O1[+WH] Adv                      	
49209:	Q  	Aux S Never Verb O1[+WH] P O3 Adv                 	
49210:	Q  	Aux S Never Verb O1[+WH] P O3                     	
49211:	Q  	Aux S Never Verb O1[+WH]                          	
49212:	Q  	Aux S Not Verb O1 Adv[+WH]                        	
49213:	Q  	Aux S Not Verb O1 P O3 Adv[+WH]                   	
49214:	Q  	Aux S Not Verb O1 P O3[+WH] Adv                   	
49215:	Q  	Aux S Not Verb O1 P O3[+WH]                       	
49216:	Q  	Aux S Not Verb O1[+WH] Adv                        	
49217:	Q  	Aux S Not Verb O1[+WH] P O3 Adv                   	
49218:	Q  	Aux S Not Verb O1[+WH] P O3                       	
49219:	Q  	Aux S Not Verb O1[+WH]                            	
49220:	Q  	Aux S Verb O1 Adv[+WH]                            	
49221:	Q  	Aux S Verb O1 P O3 Adv[+WH]                       	
49222:	Q  	Aux S Verb O1 P O3[+WH] Adv                       	
49223:	Q  	Aux S Verb O1 P O3[+WH]                           	
49224:	Q  	Aux S Verb O1[+WH] Adv                            	
49225:	Q  	Aux S Verb O1[+WH] P O3 Adv                       	
49226:	Q  	Aux S Verb O1[+WH] P O3                           	
49227:	Q  	Aux S Verb O1[+WH]                                	
49252:	Q  	Aux S[+WH] Never Verb O1 Adv                      	
49253:	Q  	Aux S[+WH] Never Verb O1 P O3 Adv                 	
49254:	Q  	Aux S[+WH] Never Verb O1 P O3                     	
49255:	Q  	Aux S[+WH] Never Verb O1                          	
49256:	Q  	Aux S[+WH] Not Verb O1 Adv                        	
49257:	Q  	Aux S[+WH] Not Verb O1 P O3 Adv                   	
49258:	Q  	Aux S[+WH] Not Verb O1 P O3                       	
49259:	Q  	Aux S[+WH] Not Verb O1                            	
49260:	Q  	Aux S[+WH] Verb O1 Adv                            	
49261:	Q  	Aux S[+WH] Verb O1 P O3 Adv                       	
49262:	Q  	Aux S[+WH] Verb O1 P O3                           	
49263:	Q  	Aux S[+WH] Verb O1                                	
50548:	Q  	O2 Aux S Never Verb O1 Adv[+WH]                   	
50549:	Q  	O2 Aux S Never Verb O1 P O3 Adv[+WH]              	
50550:	Q  	O2 Aux S Never Verb O1 P O3[+WH] Adv              	
50551:	Q  	O2 Aux S Never Verb O1 P O3[+WH]                  	
50552:	Q  	O2 Aux S Never Verb O1[+WH] Adv                   	
50553:	Q  	O2 Aux S Never Verb O1[+WH] P O3 Adv              	
50554:	Q  	O2 Aux S Never Verb O1[+WH] P O3                  	
50555:	Q  	O2 Aux S Never Verb O1[+WH]                       	
50556:	Q  	O2 Aux S Not Verb O1 Adv[+WH]                     	
50557:	Q  	O2 Aux S Not Verb O1 P O3 Adv[+WH]                	
50558:	Q  	O2 Aux S Not Verb O1 P O3[+WH] Adv                	
50559:	Q  	O2 Aux S Not Verb O1 P O3[+WH]                    	
50560:	Q  	O2 Aux S Not Verb O1[+WH] Adv                     	
50561:	Q  	O2 Aux S Not Verb O1[+WH] P O3 Adv                	
50562:	Q  	O2 Aux S Not Verb O1[+WH] P O3                    	
50563:	Q  	O2 Aux S Not Verb O1[+WH]                         	
50564:	Q  	O2 Aux S Verb O1 Adv[+WH]                         	
50565:	Q  	O2 Aux S Verb O1 P O3 Adv[+WH]                    	
50566:	Q  	O2 Aux S Verb O1 P O3[+WH] Adv                    	
50567:	Q  	O2 Aux S Verb O1 P O3[+WH]                        	
50568:	Q  	O2 Aux S Verb O1[+WH] Adv                         	
50569:	Q  	O2 Aux S Verb O1[+WH] P O3 Adv                    	
50570:	Q  	O2 Aux S Verb O1[+WH] P O3                        	
50571:	Q  	O2 Aux S Verb O1[+WH]                             	
50644:	Q  	O2 Aux S[+WH] Never Verb O1 Adv                   	
50645:	Q  	O2 Aux S[+WH] Never Verb O1 P O3 Adv              	
50646:	Q  	O2 Aux S[+WH] Never Verb O1 P O3                  	
50647:	Q  	O2 Aux S[+WH] Never Verb O1                       	
50648:	Q  	O2 Aux S[+WH] Not Verb O1 Adv                     	
50649:	Q  	O2 Aux S[+WH] Not Verb O1 P O3 Adv                	
50650:	Q  	O2 Aux S[+WH] Not Verb O1 P O3                    	
50651:	Q  	O2 Aux S[+WH] Not Verb O1                         	
50652:	Q  	O2 Aux S[+WH] Verb O1 Adv                         	
50653:	Q  	O2 Aux S[+WH] Verb O1 P O3 Adv                    	
50654:	Q  	O2 Aux S[+WH] Verb O1 P O3                        	
50655:	Q  	O2 Aux S[+WH] Verb O1                             	
55924:	Q  	O2[+WH] Aux S Never Verb O1 Adv                   	
55925:	Q  	O2[+WH] Aux S Never Verb O1 P O3 Adv              	
55926:	Q  	O2[+WH] Aux S Never Verb O1 P O3                  	
55927:	Q  	O2[+WH] Aux S Never Verb O1                       	
55928:	Q  	O2[+WH] Aux S Not Verb O1 Adv                     	
55929:	Q  	O2[+WH] Aux S Not Verb O1 P O3 Adv                	
55930:	Q  	O2[+WH] Aux S Not Verb O1 P O3                    	
55931:	Q  	O2[+WH] Aux S Not Verb O1                         	
55932:	Q  	O2[+WH] Aux S Verb O1 Adv                         	
55933:	Q  	O2[+WH] Aux S Verb O1 P O3 Adv                    	
55934:	Q  	O2[+WH] Aux S Verb O1 P O3                        	
55935:	Q  	O2[+WH] Aux S Verb O1                             	
66564:	Q  	Aux S Never Verb O1 O2 Adv[+WH]                   	
66565:	Q  	Aux S Never Verb O1 O2[+WH] Adv                   	
66566:	Q  	Aux S Never Verb O1 O2[+WH]                       	
66567:	Q  	Aux S Never Verb O1 Adv[+WH]                      	
66568:	Q  	Aux S Never Verb O1[+WH] O2 Adv                   	
66569:	Q  	Aux S Never Verb O1[+WH] O2                       	
66570:	Q  	Aux S Never Verb O1[+WH] Adv                      	
66571:	Q  	Aux S Never Verb O1[+WH]                          	
66572:	Q  	Aux S Never Verb Adv[+WH]                         	
66573:	Q  	Aux S Not Verb O1 O2 Adv[+WH]                     	
66574:	Q  	Aux S Not Verb O1 O2[+WH] Adv                     	
66575:	Q  	Aux S Not Verb O1 O2[+WH]                         	
66576:	Q  	Aux S Not Verb O1 Adv[+WH]                        	
66577:	Q  	Aux S Not Verb O1[+WH] O2 Adv                     	
66578:	Q  	Aux S Not Verb O1[+WH] O2                         	
66579:	Q  	Aux S Not Verb O1[+WH] Adv                        	
66580:	Q  	Aux S Not Verb O1[+WH]                            	
66581:	Q  	Aux S Not Verb Adv[+WH]                           	
66582:	Q  	Aux S Verb O1 O2 Adv[+WH]                         	
66583:	Q  	Aux S Verb O1 O2[+WH] Adv                         	
66584:	Q  	Aux S Verb O1 O2[+WH]                             	
66585:	Q  	Aux S Verb O1 Adv[+WH]                            	
66586:	Q  	Aux S Verb O1[+WH] O2 Adv                         	
66587:	Q  	Aux S Verb O1[+WH] O2                             	
66588:	Q  	Aux S Verb O1[+WH] Adv                            	
66589:	Q  	Aux S Verb O1[+WH]                                	
66590:	Q  	Aux S Verb Adv[+WH]                               	
66618:	Q  	Aux S[+WH] Never Verb O1 O2 Adv                   	
66619:	Q  	Aux S[+WH] Never Verb O1 O2                       	
66620:	Q  	Aux S[+WH] Never Verb O1 Adv                      	
66621:	Q  	Aux S[+WH] Never Verb O1                          	
66622:	Q  	Aux S[+WH] Never Verb Adv                         	
66623:	Q  	Aux S[+WH] Never Verb                             	
66624:	Q  	Aux S[+WH] Not Verb O1 O2 Adv                     	
66625:	Q  	Aux S[+WH] Not Verb O1 O2                         	
66626:	Q  	Aux S[+WH] Not Verb O1 Adv                        	
66627:	Q  	Aux S[+WH] Not Verb O1                            	
66628:	Q  	Aux S[+WH] Not Verb Adv                           	
66629:	Q  	Aux S[+WH] Not Verb                               	
66630:	Q  	Aux S[+WH] Verb O1 O2 Adv                         	
66631:	Q  	Aux S[+WH] Verb O1 O2                             	
66632:	Q  	Aux S[+WH] Verb O1 Adv                            	
66633:	Q  	Aux S[+WH] Verb O1                                	
66634:	Q  	Aux S[+WH] Verb Adv                               	
66635:	Q  	Aux S[+WH] Verb                                   	
68244:	Q  	Aux Never Verb Adv[+WH]                           	
68245:	Q  	Aux Never Verb O1 Adv[+WH]                        	
68246:	Q  	Aux Never Verb O1 O2 Adv[+WH]                     	
68247:	Q  	Aux Never Verb O1 O2 P O3 Adv[+WH]                	
68248:	Q  	Aux Never Verb O1 O2 P O3[+WH] Adv                	
68249:	Q  	Aux Never Verb O1 O2 P O3[+WH]                    	
68250:	Q  	Aux Never Verb O1 O2[+WH] Adv                     	
68251:	Q  	Aux Never Verb O1 O2[+WH] P O3 Adv                	
68252:	Q  	Aux Never Verb O1 O2[+WH] P O3                    	
68253:	Q  	Aux Never Verb O1 O2[+WH]                         	
68254:	Q  	Aux Never Verb O1 P O3 Adv[+WH]                   	
68255:	Q  	Aux Never Verb O1 P O3[+WH] Adv                   	
68256:	Q  	Aux Never Verb O1 P O3[+WH]                       	
68257:	Q  	Aux Never Verb O1[+WH] Adv                        	
68258:	Q  	Aux Never Verb O1[+WH] O2 Adv                     	
68259:	Q  	Aux Never Verb O1[+WH] O2 P O3 Adv                	
68260:	Q  	Aux Never Verb O1[+WH] O2 P O3                    	
68261:	Q  	Aux Never Verb O1[+WH] O2                         	
68262:	Q  	Aux Never Verb O1[+WH] P O3 Adv                   	
68263:	Q  	Aux Never Verb O1[+WH] P O3                       	
68264:	Q  	Aux Never Verb O1[+WH]                            	
68265:	Q  	Aux Never Verb P O3 Adv[+WH]                      	
68266:	Q  	Aux Never Verb P O3[+WH] Adv                      	
68267:	Q  	Aux Never Verb P O3[+WH]                          	
68268:	Q  	Aux Not Verb Adv[+WH]                             	
68269:	Q  	Aux Not Verb O1 Adv[+WH]                          	
68270:	Q  	Aux Not Verb O1 O2 Adv[+WH]                       	
68271:	Q  	Aux Not Verb O1 O2 P O3 Adv[+WH]                  	
68272:	Q  	Aux Not Verb O1 O2 P O3[+WH] Adv                  	
68273:	Q  	Aux Not Verb O1 O2 P O3[+WH]                      	
68274:	Q  	Aux Not Verb O1 O2[+WH] Adv                       	
68275:	Q  	Aux Not Verb O1 O2[+WH] P O3 Adv                  	
68276:	Q  	Aux Not Verb O1 O2[+WH] P O3                      	
68277:	Q  	Aux Not Verb O1 O2[+WH]                           	
68278:	Q  	Aux Not Verb O1 P O3 Adv[+WH]                     	
68279:	Q  	Aux Not Verb O1 P O3[+WH] Adv                     	
68280:	Q  	Aux Not Verb O1 P O3[+WH]                         	
68281:	Q  	Aux Not Verb O1[+WH] Adv                          	
68282:	Q  	Aux Not Verb O1[+WH] O2 Adv                       	
68283:	Q  	Aux Not Verb O1[+WH] O2 P O3 Adv                  	
68284:	Q  	Aux Not Verb O1[+WH] O2 P O3                      	
68285:	Q  	Aux Not Verb O1[+WH] O2                           	
68286:	Q  	Aux Not Verb O1[+WH] P O3 Adv                     	
68287:	Q  	Aux Not Verb O1[+WH] P O3                         	
68288:	Q  	Aux Not Verb O1[+WH]                              	
68289:	Q  	Aux Not Verb P O3 Adv[+WH]                        	
68290:	Q  	Aux Not Verb P O3[+WH] Adv                        	
68291:	Q  	Aux Not Verb P O3[+WH]                            	
68292:	Q  	Aux Verb Adv[+WH]                                 	
68293:	Q  	Aux Verb O1 Adv[+WH]                              	
68294:	Q  	Aux Verb O1 O2 Adv[+WH]                           	
68295:	Q  	Aux Verb O1 O2 P O3 Adv[+WH]                      	
68296:	Q  	Aux Verb O1 O2 P O3[+WH] Adv                      	
68297:	Q  	Aux Verb O1 O2 P O3[+WH]                          	
68298:	Q  	Aux Verb O1 O2[+WH] Adv                           	
68299:	Q  	Aux Verb O1 O2[+WH] P O3 Adv                      	
68300:	Q  	Aux Verb O1 O2[+WH] P O3                          	
68301:	Q  	Aux Verb O1 O2[+WH]                               	
68302:	Q  	Aux Verb O1 P O3 Adv[+WH]                         	
68303:	Q  	Aux Verb O1 P O3[+WH] Adv                         	
68304:	Q  	Aux Verb O1 P O3[+WH]                             	
68305:	Q  	Aux Verb O1[+WH] Adv                              	
68306:	Q  	Aux Verb O1[+WH] O2 Adv                           	
68307:	Q  	Aux Verb O1[+WH] O2 P O3 Adv                      	
68308:	Q  	Aux Verb O1[+WH] O2 P O3                          	
68309:	Q  	Aux Verb O1[+WH] O2                               	
68310:	Q  	Aux Verb O1[+WH] P O3 Adv                         	
68311:	Q  	Aux Verb O1[+WH] P O3                             	
68312:	Q  	Aux Verb O1[+WH]                                  	
68313:	Q  	Aux Verb P O3 Adv[+WH]                            	
68314:	Q  	Aux Verb P O3[+WH] Adv                            	
68315:	Q  	Aux Verb P O3[+WH]                                	
70932:	Q  	S Aux Never Verb Adv[+WH]                         	
70933:	Q  	S Aux Never Verb O1 Adv[+WH]                      	
70934:	Q  	S Aux Never Verb O1 O2 Adv[+WH]                   	
70935:	Q  	S Aux Never Verb O1 O2 P O3 Adv[+WH]              	
70936:	Q  	S Aux Never Verb O1 O2 P O3[+WH] Adv              	
70937:	Q  	S Aux Never Verb O1 O2 P O3[+WH]                  	
70938:	Q  	S Aux Never Verb O1 O2[+WH] Adv                   	
70939:	Q  	S Aux Never Verb O1 O2[+WH] P O3 Adv              	
70940:	Q  	S Aux Never Verb O1 O2[+WH] P O3                  	
70941:	Q  	S Aux Never Verb O1 O2[+WH]                       	
70942:	Q  	S Aux Never Verb O1 P O3 Adv[+WH]                 	
70943:	Q  	S Aux Never Verb O1 P O3[+WH] Adv                 	
70944:	Q  	S Aux Never Verb O1 P O3[+WH]                     	
70945:	Q  	S Aux Never Verb O1[+WH] Adv                      	
70946:	Q  	S Aux Never Verb O1[+WH] O2 Adv                   	
70947:	Q  	S Aux Never Verb O1[+WH] O2 P O3 Adv              	
70948:	Q  	S Aux Never Verb O1[+WH] O2 P O3                  	
70949:	Q  	S Aux Never Verb O1[+WH] O2                       	
70950:	Q  	S Aux Never Verb O1[+WH] P O3 Adv                 	
70951:	Q  	S Aux Never Verb O1[+WH] P O3                     	
70952:	Q  	S Aux Never Verb O1[+WH]                          	
70953:	Q  	S Aux Never Verb P O3 Adv[+WH]                    	
70954:	Q  	S Aux Never Verb P O3[+WH] Adv                    	
70955:	Q  	S Aux Never Verb P O3[+WH]                        	
70956:	Q  	S Aux Not Verb Adv[+WH]                           	
70957:	Q  	S Aux Not Verb O1 Adv[+WH]                        	
70958:	Q  	S Aux Not Verb O1 O2 Adv[+WH]                     	
70959:	Q  	S Aux Not Verb O1 O2 P O3 Adv[+WH]                	
70960:	Q  	S Aux Not Verb O1 O2 P O3[+WH] Adv                	
70961:	Q  	S Aux Not Verb O1 O2 P O3[+WH]                    	
70962:	Q  	S Aux Not Verb O1 O2[+WH] Adv                     	
70963:	Q  	S Aux Not Verb O1 O2[+WH] P O3 Adv                	
70964:	Q  	S Aux Not Verb O1 O2[+WH] P O3                    	
70965:	Q  	S Aux Not Verb O1 O2[+WH]                         	
70966:	Q  	S Aux Not Verb O1 P O3 Adv[+WH]                   	
70967:	Q  	S Aux Not Verb O1 P O3[+WH] Adv                   	
70968:	Q  	S Aux Not Verb O1 P O3[+WH]                       	
70969:	Q  	S Aux Not Verb O1[+WH] Adv                        	
70970:	Q  	S Aux Not Verb O1[+WH] O2 Adv                     	
70971:	Q  	S Aux Not Verb O1[+WH] O2 P O3 Adv                	
70972:	Q  	S Aux Not Verb O1[+WH] O2 P O3                    	
70973:	Q  	S Aux Not Verb O1[+WH] O2                         	
70974:	Q  	S Aux Not Verb O1[+WH] P O3 Adv                   	
70975:	Q  	S Aux Not Verb O1[+WH] P O3                       	
70976:	Q  	S Aux Not Verb O1[+WH]                            	
70977:	Q  	S Aux Not Verb P O3 Adv[+WH]                      	
70978:	Q  	S Aux Not Verb P O3[+WH] Adv                      	
70979:	Q  	S Aux Not Verb P O3[+WH]                          	
70980:	Q  	S Aux Verb Adv[+WH]                               	
70981:	Q  	S Aux Verb O1 Adv[+WH]                            	
70982:	Q  	S Aux Verb O1 O2 Adv[+WH]                         	
70983:	Q  	S Aux Verb O1 O2 P O3 Adv[+WH]                    	
70984:	Q  	S Aux Verb O1 O2 P O3[+WH] Adv                    	
70985:	Q  	S Aux Verb O1 O2 P O3[+WH]                        	
70986:	Q  	S Aux Verb O1 O2[+WH] Adv                         	
70987:	Q  	S Aux Verb O1 O2[+WH] P O3 Adv                    	
70988:	Q  	S Aux Verb O1 O2[+WH] P O3                        	
70989:	Q  	S Aux Verb O1 O2[+WH]                             	
70990:	Q  	S Aux Verb O1 P O3 Adv[+WH]                       	
70991:	Q  	S Aux Verb O1 P O3[+WH] Adv                       	
70992:	Q  	S Aux Verb O1 P O3[+WH]                           	
70993:	Q  	S Aux Verb O1[+WH] Adv                            	
70994:	Q  	S Aux Verb O1[+WH] O2 Adv                         	
70995:	Q  	S Aux Verb O1[+WH] O2 P O3 Adv                    	
70996:	Q  	S Aux Verb O1[+WH] O2 P O3                        	
70997:	Q  	S Aux Verb O1[+WH] O2                             	
70998:	Q  	S Aux Verb O1[+WH] P O3 Adv                       	
70999:	Q  	S Aux Verb O1[+WH] P O3                           	
71000:	Q  	S Aux Verb O1[+WH]                                	
71001:	Q  	S Aux Verb P O3 Adv[+WH]                          	
71002:	Q  	S Aux Verb P O3[+WH] Adv                          	
71003:	Q  	S Aux Verb P O3[+WH]                              	
77648:	Q  	S[+WH] Aux Never Verb Adv                         	
77649:	Q  	S[+WH] Aux Never Verb O1 Adv                      	
77650:	Q  	S[+WH] Aux Never Verb O1 O2 Adv                   	
77651:	Q  	S[+WH] Aux Never Verb O1 O2 P O3 Adv              	
77652:	Q  	S[+WH] Aux Never Verb O1 O2 P O3                  	
77653:	Q  	S[+WH] Aux Never Verb O1 O2                       	
77654:	Q  	S[+WH] Aux Never Verb O1 P O3 Adv                 	
77655:	Q  	S[+WH] Aux Never Verb O1 P O3                     	
77656:	Q  	S[+WH] Aux Never Verb O1                          	
77657:	Q  	S[+WH] Aux Never Verb P O3 Adv                    	
77658:	Q  	S[+WH] Aux Never Verb P O3                        	
77659:	Q  	S[+WH] Aux Never Verb                             	
77660:	Q  	S[+WH] Aux Not Verb Adv                           	
77661:	Q  	S[+WH] Aux Not Verb O1 Adv                        	
77662:	Q  	S[+WH] Aux Not Verb O1 O2 Adv                     	
77663:	Q  	S[+WH] Aux Not Verb O1 O2 P O3 Adv                	
77664:	Q  	S[+WH] Aux Not Verb O1 O2 P O3                    	
77665:	Q  	S[+WH] Aux Not Verb O1 O2                         	
77666:	Q  	S[+WH] Aux Not Verb O1 P O3 Adv                   	
77667:	Q  	S[+WH] Aux Not Verb O1 P O3                       	
77668:	Q  	S[+WH] Aux Not Verb O1                            	
77669:	Q  	S[+WH] Aux Not Verb P O3 Adv                      	
77670:	Q  	S[+WH] Aux Not Verb P O3                          	
77671:	Q  	S[+WH] Aux Not Verb                               	
77672:	Q  	S[+WH] Aux Verb Adv                               	
77673:	Q  	S[+WH] Aux Verb O1 Adv                            	
77674:	Q  	S[+WH] Aux Verb O1 O2 Adv                         	
77675:	Q  	S[+WH] Aux Verb O1 O2 P O3 Adv                    	
77676:	Q  	S[+WH] Aux Verb O1 O2 P O3                        	
77677:	Q  	S[+WH] Aux Verb O1 O2                             	
77678:	Q  	S[+WH] Aux Verb O1 P O3 Adv                       	
77679:	Q  	S[+WH] Aux Verb O1 P O3                           	
77680:	Q  	S[+WH] Aux Verb O1                                	
77681:	Q  	S[+WH] Aux Verb P O3 Adv                          	
77682:	Q  	S[+WH] Aux Verb P O3                              	
77683:	Q  	S[+WH] Aux Verb                                   	
87048:	Q  	P O3 Aux S Never Verb O1 O2 Adv[+WH]              	
87049:	Q  	P O3 Aux S Never Verb O1 O2[+WH] Adv              	
87050:	Q  	P O3 Aux S Never Verb O1 O2[+WH]                  	
87051:	Q  	P O3 Aux S Never Verb O1 Adv[+WH]                 	
87052:	Q  	P O3 Aux S Never Verb O1[+WH] O2 Adv              	
87053:	Q  	P O3 Aux S Never Verb O1[+WH] O2                  	
87054:	Q  	P O3 Aux S Never Verb O1[+WH] Adv                 	
87055:	Q  	P O3 Aux S Never Verb O1[+WH]                     	
87056:	Q  	P O3 Aux S Never Verb Adv[+WH]                    	
87057:	Q  	P O3 Aux S Not Verb O1 O2 Adv[+WH]                	
87058:	Q  	P O3 Aux S Not Verb O1 O2[+WH] Adv                	
87059:	Q  	P O3 Aux S Not Verb O1 O2[+WH]                    	
87060:	Q  	P O3 Aux S Not Verb O1 Adv[+WH]                   	
87061:	Q  	P O3 Aux S Not Verb O1[+WH] O2 Adv                	
87062:	Q  	P O3 Aux S Not Verb O1[+WH] O2                    	
87063:	Q  	P O3 Aux S Not Verb O1[+WH] Adv                   	
87064:	Q  	P O3 Aux S Not Verb O1[+WH]                       	
87065:	Q  	P O3 Aux S Not Verb Adv[+WH]                      	
87066:	Q  	P O3 Aux S Verb O1 O2 Adv[+WH]                    	
87067:	Q  	P O3 Aux S Verb O1 O2[+WH] Adv                    	
87068:	Q  	P O3 Aux S Verb O1 O2[+WH]                        	
87069:	Q  	P O3 Aux S Verb O1 Adv[+WH]                       	
87070:	Q  	P O3 Aux S Verb O1[+WH] O2 Adv                    	
87071:	Q  	P O3 Aux S Verb O1[+WH] O2                        	
87072:	Q  	P O3 Aux S Verb O1[+WH] Adv                       	
87073:	Q  	P O3 Aux S Verb O1[+WH]                           	
87074:	Q  	P O3 Aux S Verb Adv[+WH]                          	
87102:	Q  	P O3 Aux S[+WH] Never Verb O1 O2 Adv              	
87103:	Q  	P O3 Aux S[+WH] Never Verb O1 O2                  	
87104:	Q  	P O3 Aux S[+WH] Never Verb O1 Adv                 	
87105:	Q  	P O3 Aux S[+WH] Never Verb O1                     	
87106:	Q  	P O3 Aux S[+WH] Never Verb Adv                    	
87107:	Q  	P O3 Aux S[+WH] Never Verb                        	
87108:	Q  	P O3 Aux S[+WH] Not Verb O1 O2 Adv                	
87109:	Q  	P O3 Aux S[+WH] Not Verb O1 O2                    	
87110:	Q  	P O3 Aux S[+WH] Not Verb O1 Adv                   	
87111:	Q  	P O3 Aux S[+WH] Not Verb O1                       	
87112:	Q  	P O3 Aux S[+WH] Not Verb Adv                      	
87113:	Q  	P O3 Aux S[+WH] Not Verb                          	
87114:	Q  	P O3 Aux S[+WH] Verb O1 O2 Adv                    	
87115:	Q  	P O3 Aux S[+WH] Verb O1 O2                        	
87116:	Q  	P O3 Aux S[+WH] Verb O1 Adv                       	
87117:	Q  	P O3 Aux S[+WH] Verb O1                           	
87118:	Q  	P O3 Aux S[+WH] Verb Adv                          	
87119:	Q  	P O3 Aux S[+WH] Verb                              	
93096:	Q  	P O3[+WH] Aux S Never Verb O1 O2 Adv              	
93097:	Q  	P O3[+WH] Aux S Never Verb O1 O2                  	
93098:	Q  	P O3[+WH] Aux S Never Verb O1 Adv                 	
93099:	Q  	P O3[+WH] Aux S Never Verb O1                     	
93100:	Q  	P O3[+WH] Aux S Never Verb Adv                    	
93101:	Q  	P O3[+WH] Aux S Never Verb                        	
93102:	Q  	P O3[+WH] Aux S Not Verb O1 O2 Adv                	
93103:	Q  	P O3[+WH] Aux S Not Verb O1 O2                    	
93104:	Q  	P O3[+WH] Aux S Not Verb O1 Adv                   	
93105:	Q  	P O3[+WH] Aux S Not Verb O1                       	
93106:	Q  	P O3[+WH] Aux S Not Verb Adv                      	
93107:	Q  	P O3[+WH] Aux S Not Verb                          	
93108:	Q  	P O3[+WH] Aux S Verb O1 O2 Adv                    	
93109:	Q  	P O3[+WH] Aux S Verb O1 O2                        	
93110:	Q  	P O3[+WH] Aux S Verb O1 Adv                       	
93111:	Q  	P O3[+WH] Aux S Verb O1                           	
93112:	Q  	P O3[+WH] Aux S Verb Adv                          	
93113:	Q  	P O3[+WH] Aux S Verb                              	
