UR #	ILLOC	SR	
26482:	Q  	Aux S Not Verb O1[+WH] O2                         	
26483:	Q  	Aux S Not Verb O1[+WH] O2 P O3                    	
26484:	Q  	Aux S Not Verb O1[+WH] P O3                       	
26485:	Q  	Aux S Not Verb P O3[+WH]                          	
26486:	Q  	Aux S Verb O1 O2 P O3[+WH]                        	
26487:	Q  	Aux S Verb O1 O2[+WH]                             	
26488:	Q  	Aux S Verb O1 O2[+WH] P O3                        	
26489:	Q  	Aux S Verb O1 P O3[+WH]                           	
26490:	Q  	Aux S Verb O1[+WH]                                	
26491:	Q  	Aux S Verb O1[+WH] O2                             	
26492:	Q  	Aux S Verb O1[+WH] O2 P O3                        	
26493:	Q  	Aux S Verb O1[+WH] P O3                           	
26494:	Q  	Aux S Verb P O3[+WH]                              	
26522:	Q  	Aux S[+WH] Never Verb                             	
26523:	Q  	Aux S[+WH] Never Verb O1                          	
26524:	Q  	Aux S[+WH] Never Verb O1 O2                       	
26525:	Q  	Aux S[+WH] Never Verb O1 O2 P O3                  	
26526:	Q  	Aux S[+WH] Never Verb O1 P O3                     	
26527:	Q  	Aux S[+WH] Never Verb P O3                        	
26528:	Q  	Aux S[+WH] Not Verb                               	
26529:	Q  	Aux S[+WH] Not Verb O1                            	
26530:	Q  	Aux S[+WH] Not Verb O1 O2                         	
26531:	Q  	Aux S[+WH] Not Verb O1 O2 P O3                    	
26532:	Q  	Aux S[+WH] Not Verb O1 P O3                       	
26533:	Q  	Aux S[+WH] Not Verb P O3                          	
26534:	Q  	Aux S[+WH] Verb                                   	
26535:	Q  	Aux S[+WH] Verb O1                                	
26536:	Q  	Aux S[+WH] Verb O1 O2                             	
26537:	Q  	Aux S[+WH] Verb O1 O2 P O3                        	
26538:	Q  	Aux S[+WH] Verb O1 P O3                           	
26539:	Q  	Aux S[+WH] Verb P O3                              	
26648:	Q  	Verb S Never O1 O2 P O3[+WH]                      	
26649:	Q  	Verb S Never O1 O2[+WH]                           	
26650:	Q  	Verb S Never O1 O2[+WH] P O3                      	
26651:	Q  	Verb S Never O1 P O3[+WH]                         	
26652:	Q  	Verb S Never O1[+WH]                              	
26653:	Q  	Verb S Never O1[+WH] O2                           	
26654:	Q  	Verb S Never O1[+WH] O2 P O3                      	
26655:	Q  	Verb S Never O1[+WH] P O3                         	
26656:	Q  	Verb S Never P O3[+WH]                            	
26657:	Q  	Verb S Not O1 O2 P O3[+WH]                        	
26658:	Q  	Verb S Not O1 O2[+WH]                             	
26659:	Q  	Verb S Not O1 O2[+WH] P O3                        	
26660:	Q  	Verb S Not O1 P O3[+WH]                           	
26661:	Q  	Verb S Not O1[+WH]                                	
26662:	Q  	Verb S Not O1[+WH] O2                             	
26663:	Q  	Verb S Not O1[+WH] O2 P O3                        	
26664:	Q  	Verb S Not O1[+WH] P O3                           	
26665:	Q  	Verb S Not P O3[+WH]                              	
26666:	Q  	Verb S O1 O2 P O3[+WH]                            	
26667:	Q  	Verb S O1 O2[+WH]                                 	
26668:	Q  	Verb S O1 O2[+WH] P O3                            	
26669:	Q  	Verb S O1 P O3[+WH]                               	
26670:	Q  	Verb S O1[+WH]                                    	
26671:	Q  	Verb S O1[+WH] O2                                 	
26672:	Q  	Verb S O1[+WH] O2 P O3                            	
26673:	Q  	Verb S O1[+WH] P O3                               	
26674:	Q  	Verb S P O3[+WH]                                  	
26702:	Q  	Verb S[+WH] Never                                 	
26703:	Q  	Verb S[+WH] Never O1                              	
26704:	Q  	Verb S[+WH] Never O1 O2                           	
26705:	Q  	Verb S[+WH] Never O1 O2 P O3                      	
26706:	Q  	Verb S[+WH] Never O1 P O3                         	
26707:	Q  	Verb S[+WH] Never P O3                            	
26708:	Q  	Verb S[+WH] Not                                   	
26709:	Q  	Verb S[+WH] Not O1                                	
26710:	Q  	Verb S[+WH] Not O1 O2                             	
26711:	Q  	Verb S[+WH] Not O1 O2 P O3                        	
26712:	Q  	Verb S[+WH] Not O1 P O3                           	
26713:	Q  	Verb S[+WH] Not P O3                              	
26714:	Q  	Verb S[+WH]                                       	
26715:	Q  	Verb S[+WH] O1                                    	
26716:	Q  	Verb S[+WH] O1 O2                                 	
26717:	Q  	Verb S[+WH] O1 O2 P O3                            	
26718:	Q  	Verb S[+WH] O1 P O3                               	
26719:	Q  	Verb S[+WH] P O3                                  	
28148:	Q  	Adv Aux S Never Verb O1 O2 P O3[+WH]              	
28149:	Q  	Adv Aux S Never Verb O1 O2[+WH]                   	
28150:	Q  	Adv Aux S Never Verb O1 O2[+WH] P O3              	
28151:	Q  	Adv Aux S Never Verb O1 P O3[+WH]                 	
28152:	Q  	Adv Aux S Never Verb O1[+WH]                      	
28153:	Q  	Adv Aux S Never Verb O1[+WH] O2                   	
28154:	Q  	Adv Aux S Never Verb O1[+WH] O2 P O3              	
28155:	Q  	Adv Aux S Never Verb O1[+WH] P O3                 	
28156:	Q  	Adv Aux S Never Verb P O3[+WH]                    	
28157:	Q  	Adv Aux S Not Verb O1 O2 P O3[+WH]                	
28158:	Q  	Adv Aux S Not Verb O1 O2[+WH]                     	
28159:	Q  	Adv Aux S Not Verb O1 O2[+WH] P O3                	
28160:	Q  	Adv Aux S Not Verb O1 P O3[+WH]                   	
28161:	Q  	Adv Aux S Not Verb O1[+WH]                        	
28162:	Q  	Adv Aux S Not Verb O1[+WH] O2                     	
28163:	Q  	Adv Aux S Not Verb O1[+WH] O2 P O3                	
28164:	Q  	Adv Aux S Not Verb O1[+WH] P O3                   	
28165:	Q  	Adv Aux S Not Verb P O3[+WH]                      	
28166:	Q  	Adv Aux S Verb O1 O2 P O3[+WH]                    	
28167:	Q  	Adv Aux S Verb O1 O2[+WH]                         	
28168:	Q  	Adv Aux S Verb O1 O2[+WH] P O3                    	
28169:	Q  	Adv Aux S Verb O1 P O3[+WH]                       	
28170:	Q  	Adv Aux S Verb O1[+WH]                            	
28171:	Q  	Adv Aux S Verb O1[+WH] O2                         	
28172:	Q  	Adv Aux S Verb O1[+WH] O2 P O3                    	
28173:	Q  	Adv Aux S Verb O1[+WH] P O3                       	
28174:	Q  	Adv Aux S Verb P O3[+WH]                          	
28256:	Q  	Adv Aux S[+WH] Never Verb                         	
28257:	Q  	Adv Aux S[+WH] Never Verb O1                      	
28258:	Q  	Adv Aux S[+WH] Never Verb O1 O2                   	
28259:	Q  	Adv Aux S[+WH] Never Verb O1 O2 P O3              	
28260:	Q  	Adv Aux S[+WH] Never Verb O1 P O3                 	
28261:	Q  	Adv Aux S[+WH] Never Verb P O3                    	
28262:	Q  	Adv Aux S[+WH] Not Verb                           	
28263:	Q  	Adv Aux S[+WH] Not Verb O1                        	
28264:	Q  	Adv Aux S[+WH] Not Verb O1 O2                     	
28265:	Q  	Adv Aux S[+WH] Not Verb O1 O2 P O3                	
28266:	Q  	Adv Aux S[+WH] Not Verb O1 P O3                   	
28267:	Q  	Adv Aux S[+WH] Not Verb P O3                      	
28268:	Q  	Adv Aux S[+WH] Verb                               	
28269:	Q  	Adv Aux S[+WH] Verb O1                            	
28270:	Q  	Adv Aux S[+WH] Verb O1 O2                         	
28271:	Q  	Adv Aux S[+WH] Verb O1 O2 P O3                    	
28272:	Q  	Adv Aux S[+WH] Verb O1 P O3                       	
28273:	Q  	Adv Aux S[+WH] Verb P O3                          	
28436:	Q  	Adv Verb S Never O1 O2 P O3[+WH]                  	
28437:	Q  	Adv Verb S Never O1 O2[+WH]                       	
28438:	Q  	Adv Verb S Never O1 O2[+WH] P O3                  	
28439:	Q  	Adv Verb S Never O1 P O3[+WH]                     	
28440:	Q  	Adv Verb S Never O1[+WH]                          	
28441:	Q  	Adv Verb S Never O1[+WH] O2                       	
28442:	Q  	Adv Verb S Never O1[+WH] O2 P O3                  	
28443:	Q  	Adv Verb S Never O1[+WH] P O3                     	
28444:	Q  	Adv Verb S Never P O3[+WH]                        	
28445:	Q  	Adv Verb S Not O1 O2 P O3[+WH]                    	
28446:	Q  	Adv Verb S Not O1 O2[+WH]                         	
28447:	Q  	Adv Verb S Not O1 O2[+WH] P O3                    	
28448:	Q  	Adv Verb S Not O1 P O3[+WH]                       	
28449:	Q  	Adv Verb S Not O1[+WH]                            	
28450:	Q  	Adv Verb S Not O1[+WH] O2                         	
28451:	Q  	Adv Verb S Not O1[+WH] O2 P O3                    	
28452:	Q  	Adv Verb S Not O1[+WH] P O3                       	
28453:	Q  	Adv Verb S Not P O3[+WH]                          	
28454:	Q  	Adv Verb S O1 O2 P O3[+WH]                        	
28455:	Q  	Adv Verb S O1 O2[+WH]                             	
28456:	Q  	Adv Verb S O1 O2[+WH] P O3                        	
28457:	Q  	Adv Verb S O1 P O3[+WH]                           	
28458:	Q  	Adv Verb S O1[+WH]                                	
28459:	Q  	Adv Verb S O1[+WH] O2                             	
28460:	Q  	Adv Verb S O1[+WH] O2 P O3                        	
28461:	Q  	Adv Verb S O1[+WH] P O3                           	
28462:	Q  	Adv Verb S P O3[+WH]                              	
28544:	Q  	Adv Verb S[+WH] Never                             	
28545:	Q  	Adv Verb S[+WH] Never O1                          	
28546:	Q  	Adv Verb S[+WH] Never O1 O2                       	
28547:	Q  	Adv Verb S[+WH] Never O1 O2 P O3                  	
28548:	Q  	Adv Verb S[+WH] Never O1 P O3                     	
28549:	Q  	Adv Verb S[+WH] Never P O3                        	
28550:	Q  	Adv Verb S[+WH] Not                               	
28551:	Q  	Adv Verb S[+WH] Not O1                            	
28552:	Q  	Adv Verb S[+WH] Not O1 O2                         	
28553:	Q  	Adv Verb S[+WH] Not O1 O2 P O3                    	
28554:	Q  	Adv Verb S[+WH] Not O1 P O3                       	
28555:	Q  	Adv Verb S[+WH] Not P O3                          	
28556:	Q  	Adv Verb S[+WH]                                   	
28557:	Q  	Adv Verb S[+WH] O1                                	
28558:	Q  	Adv Verb S[+WH] O1 O2                             	
28559:	Q  	Adv Verb S[+WH] O1 O2 P O3                        	
28560:	Q  	Adv Verb S[+WH] O1 P O3                           	
28561:	Q  	Adv Verb S[+WH] P O3                              	
34868:	Q  	Adv[+WH] Aux S Never Verb                         	
34869:	Q  	Adv[+WH] Aux S Never Verb O1                      	
34870:	Q  	Adv[+WH] Aux S Never Verb O1 O2                   	
34871:	Q  	Adv[+WH] Aux S Never Verb O1 O2 P O3              	
34872:	Q  	Adv[+WH] Aux S Never Verb O1 P O3                 	
34873:	Q  	Adv[+WH] Aux S Never Verb P O3                    	
34874:	Q  	Adv[+WH] Aux S Not Verb                           	
34875:	Q  	Adv[+WH] Aux S Not Verb O1                        	
34876:	Q  	Adv[+WH] Aux S Not Verb O1 O2                     	
34877:	Q  	Adv[+WH] Aux S Not Verb O1 O2 P O3                	
34878:	Q  	Adv[+WH] Aux S Not Verb O1 P O3                   	
34879:	Q  	Adv[+WH] Aux S Not Verb P O3                      	
34880:	Q  	Adv[+WH] Aux S Verb                               	
34881:	Q  	Adv[+WH] Aux S Verb O1                            	
34882:	Q  	Adv[+WH] Aux S Verb O1 O2                         	
34883:	Q  	Adv[+WH] Aux S Verb O1 O2 P O3                    	
34884:	Q  	Adv[+WH] Aux S Verb O1 P O3                       	
34885:	Q  	Adv[+WH] Aux S Verb P O3                          	
35012:	Q  	Adv[+WH] Verb S Never                             	
35013:	Q  	Adv[+WH] Verb S Never O1                          	
35014:	Q  	Adv[+WH] Verb S Never O1 O2                       	
35015:	Q  	Adv[+WH] Verb S Never O1 O2 P O3                  	
35016:	Q  	Adv[+WH] Verb S Never O1 P O3                     	
35017:	Q  	Adv[+WH] Verb S Never P O3                        	
35018:	Q  	Adv[+WH] Verb S Not                               	
35019:	Q  	Adv[+WH] Verb S Not O1                            	
35020:	Q  	Adv[+WH] Verb S Not O1 O2                         	
35021:	Q  	Adv[+WH] Verb S Not O1 O2 P O3                    	
35022:	Q  	Adv[+WH] Verb S Not O1 P O3                       	
35023:	Q  	Adv[+WH] Verb S Not P O3                          	
35024:	Q  	Adv[+WH] Verb S                                   	
35025:	Q  	Adv[+WH] Verb S O1                                	
35026:	Q  	Adv[+WH] Verb S O1 O2                             	
35027:	Q  	Adv[+WH] Verb S O1 O2 P O3                        	
35028:	Q  	Adv[+WH] Verb S O1 P O3                           	
35029:	Q  	Adv[+WH] Verb S P O3                              	
36212:	Q  	Aux S Never Verb Adv[+WH]                         	
36213:	Q  	Aux S Never Verb O2 Adv[+WH]                      	
36214:	Q  	Aux S Never Verb O2 P O3 Adv[+WH]                 	
36215:	Q  	Aux S Never Verb O2 P O3[+WH] Adv                 	
36216:	Q  	Aux S Never Verb O2 P O3[+WH]                     	
36217:	Q  	Aux S Never Verb O2[+WH] Adv                      	
36218:	Q  	Aux S Never Verb O2[+WH] P O3 Adv                 	
36219:	Q  	Aux S Never Verb O2[+WH] P O3                     	
36220:	Q  	Aux S Never Verb O2[+WH]                          	
36221:	Q  	Aux S Never Verb P O3 Adv[+WH]                    	
36222:	Q  	Aux S Never Verb P O3[+WH] Adv                    	
36223:	Q  	Aux S Never Verb P O3[+WH]                        	
36224:	Q  	Aux S Not Verb Adv[+WH]                           	
36225:	Q  	Aux S Not Verb O2 Adv[+WH]                        	
36226:	Q  	Aux S Not Verb O2 P O3 Adv[+WH]                   	
36227:	Q  	Aux S Not Verb O2 P O3[+WH] Adv                   	
36228:	Q  	Aux S Not Verb O2 P O3[+WH]                       	
36229:	Q  	Aux S Not Verb O2[+WH] Adv                        	
36230:	Q  	Aux S Not Verb O2[+WH] P O3 Adv                   	
36231:	Q  	Aux S Not Verb O2[+WH] P O3                       	
36232:	Q  	Aux S Not Verb O2[+WH]                            	
36233:	Q  	Aux S Not Verb P O3 Adv[+WH]                      	
36234:	Q  	Aux S Not Verb P O3[+WH] Adv                      	
36235:	Q  	Aux S Not Verb P O3[+WH]                          	
36236:	Q  	Aux S Verb Adv[+WH]                               	
36237:	Q  	Aux S Verb O2 Adv[+WH]                            	
36238:	Q  	Aux S Verb O2 P O3 Adv[+WH]                       	
36239:	Q  	Aux S Verb O2 P O3[+WH] Adv                       	
36240:	Q  	Aux S Verb O2 P O3[+WH]                           	
36241:	Q  	Aux S Verb O2[+WH] Adv                            	
36242:	Q  	Aux S Verb O2[+WH] P O3 Adv                       	
36243:	Q  	Aux S Verb O2[+WH] P O3                           	
36244:	Q  	Aux S Verb O2[+WH]                                	
36245:	Q  	Aux S Verb P O3 Adv[+WH]                          	
36246:	Q  	Aux S Verb P O3[+WH] Adv                          	
36247:	Q  	Aux S Verb P O3[+WH]                              	
36284:	Q  	Aux S[+WH] Never Verb Adv                         	
36285:	Q  	Aux S[+WH] Never Verb O2 Adv                      	
36286:	Q  	Aux S[+WH] Never Verb O2 P O3 Adv                 	
36287:	Q  	Aux S[+WH] Never Verb O2 P O3                     	
36288:	Q  	Aux S[+WH] Never Verb O2                          	
36289:	Q  	Aux S[+WH] Never Verb P O3 Adv                    	
36290:	Q  	Aux S[+WH] Never Verb P O3                        	
36291:	Q  	Aux S[+WH] Never Verb                             	
36292:	Q  	Aux S[+WH] Not Verb Adv                           	
36293:	Q  	Aux S[+WH] Not Verb O2 Adv                        	
36294:	Q  	Aux S[+WH] Not Verb O2 P O3 Adv                   	
36295:	Q  	Aux S[+WH] Not Verb O2 P O3                       	
36296:	Q  	Aux S[+WH] Not Verb O2                            	
36297:	Q  	Aux S[+WH] Not Verb P O3 Adv                      	
36298:	Q  	Aux S[+WH] Not Verb P O3                          	
36299:	Q  	Aux S[+WH] Not Verb                               	
36300:	Q  	Aux S[+WH] Verb Adv                               	
36301:	Q  	Aux S[+WH] Verb O2 Adv                            	
36302:	Q  	Aux S[+WH] Verb O2 P O3 Adv                       	
36303:	Q  	Aux S[+WH] Verb O2 P O3                           	
36304:	Q  	Aux S[+WH] Verb O2                                	
36305:	Q  	Aux S[+WH] Verb P O3 Adv                          	
36306:	Q  	Aux S[+WH] Verb P O3                              	
36307:	Q  	Aux S[+WH] Verb                                   	
36452:	Q  	Verb S Never Adv[+WH]                             	
36453:	Q  	Verb S Never O2 Adv[+WH]                          	
36454:	Q  	Verb S Never O2 P O3 Adv[+WH]                     	
36455:	Q  	Verb S Never O2 P O3[+WH] Adv                     	
36456:	Q  	Verb S Never O2 P O3[+WH]                         	
36457:	Q  	Verb S Never O2[+WH] Adv                          	
36458:	Q  	Verb S Never O2[+WH] P O3 Adv                     	
36459:	Q  	Verb S Never O2[+WH] P O3                         	
36460:	Q  	Verb S Never O2[+WH]                              	
36461:	Q  	Verb S Never P O3 Adv[+WH]                        	
36462:	Q  	Verb S Never P O3[+WH] Adv                        	
36463:	Q  	Verb S Never P O3[+WH]                            	
36464:	Q  	Verb S Not Adv[+WH]                               	
36465:	Q  	Verb S Not O2 Adv[+WH]                            	
36466:	Q  	Verb S Not O2 P O3 Adv[+WH]                       	
36467:	Q  	Verb S Not O2 P O3[+WH] Adv                       	
36468:	Q  	Verb S Not O2 P O3[+WH]                           	
36469:	Q  	Verb S Not O2[+WH] Adv                            	
36470:	Q  	Verb S Not O2[+WH] P O3 Adv                       	
36471:	Q  	Verb S Not O2[+WH] P O3                           	
36472:	Q  	Verb S Not O2[+WH]                                	
36473:	Q  	Verb S Not P O3 Adv[+WH]                          	
36474:	Q  	Verb S Not P O3[+WH] Adv                          	
36475:	Q  	Verb S Not P O3[+WH]                              	
36476:	Q  	Verb S Adv[+WH]                                   	
36477:	Q  	Verb S O2 Adv[+WH]                                	
36478:	Q  	Verb S O2 P O3 Adv[+WH]                           	
36479:	Q  	Verb S O2 P O3[+WH] Adv                           	
36480:	Q  	Verb S O2 P O3[+WH]                               	
36481:	Q  	Verb S O2[+WH] Adv                                	
36482:	Q  	Verb S O2[+WH] P O3 Adv                           	
36483:	Q  	Verb S O2[+WH] P O3                               	
36484:	Q  	Verb S O2[+WH]                                    	
36485:	Q  	Verb S P O3 Adv[+WH]                              	
36486:	Q  	Verb S P O3[+WH] Adv                              	
36487:	Q  	Verb S P O3[+WH]                                  	
36524:	Q  	Verb S[+WH] Never Adv                             	
36525:	Q  	Verb S[+WH] Never O2 Adv                          	
36526:	Q  	Verb S[+WH] Never O2 P O3 Adv                     	
36527:	Q  	Verb S[+WH] Never O2 P O3                         	
36528:	Q  	Verb S[+WH] Never O2                              	
36529:	Q  	Verb S[+WH] Never P O3 Adv                        	
36530:	Q  	Verb S[+WH] Never P O3                            	
36531:	Q  	Verb S[+WH] Never                                 	
36532:	Q  	Verb S[+WH] Not Adv                               	
36533:	Q  	Verb S[+WH] Not O2 Adv                            	
36534:	Q  	Verb S[+WH] Not O2 P O3 Adv                       	
36535:	Q  	Verb S[+WH] Not O2 P O3                           	
36536:	Q  	Verb S[+WH] Not O2                                	
36537:	Q  	Verb S[+WH] Not P O3 Adv                          	
36538:	Q  	Verb S[+WH] Not P O3                              	
36539:	Q  	Verb S[+WH] Not                                   	
36540:	Q  	Verb S[+WH] Adv                                   	
36541:	Q  	Verb S[+WH] O2 Adv                                	
36542:	Q  	Verb S[+WH] O2 P O3 Adv                           	
36543:	Q  	Verb S[+WH] O2 P O3                               	
36544:	Q  	Verb S[+WH] O2                                    	
36545:	Q  	Verb S[+WH] P O3 Adv                              	
36546:	Q  	Verb S[+WH] P O3                                  	
36547:	Q  	Verb S[+WH]                                       	
38452:	Q  	O1 Aux S Never Verb Adv[+WH]                      	
38453:	Q  	O1 Aux S Never Verb O2 Adv[+WH]                   	
38454:	Q  	O1 Aux S Never Verb O2 P O3 Adv[+WH]              	
38455:	Q  	O1 Aux S Never Verb O2 P O3[+WH] Adv              	
38456:	Q  	O1 Aux S Never Verb O2 P O3[+WH]                  	
38457:	Q  	O1 Aux S Never Verb O2[+WH] Adv                   	
38458:	Q  	O1 Aux S Never Verb O2[+WH] P O3 Adv              	
38459:	Q  	O1 Aux S Never Verb O2[+WH] P O3                  	
38460:	Q  	O1 Aux S Never Verb O2[+WH]                       	
38461:	Q  	O1 Aux S Never Verb P O3 Adv[+WH]                 	
38462:	Q  	O1 Aux S Never Verb P O3[+WH] Adv                 	
38463:	Q  	O1 Aux S Never Verb P O3[+WH]                     	
38464:	Q  	O1 Aux S Not Verb Adv[+WH]                        	
38465:	Q  	O1 Aux S Not Verb O2 Adv[+WH]                     	
38466:	Q  	O1 Aux S Not Verb O2 P O3 Adv[+WH]                	
38467:	Q  	O1 Aux S Not Verb O2 P O3[+WH] Adv                	
38468:	Q  	O1 Aux S Not Verb O2 P O3[+WH]                    	
38469:	Q  	O1 Aux S Not Verb O2[+WH] Adv                     	
38470:	Q  	O1 Aux S Not Verb O2[+WH] P O3 Adv                	
38471:	Q  	O1 Aux S Not Verb O2[+WH] P O3                    	
38472:	Q  	O1 Aux S Not Verb O2[+WH]                         	
38473:	Q  	O1 Aux S Not Verb P O3 Adv[+WH]                   	
38474:	Q  	O1 Aux S Not Verb P O3[+WH] Adv                   	
38475:	Q  	O1 Aux S Not Verb P O3[+WH]                       	
38476:	Q  	O1 Aux S Verb Adv[+WH]                            	
38477:	Q  	O1 Aux S Verb O2 Adv[+WH]                         	
38478:	Q  	O1 Aux S Verb O2 P O3 Adv[+WH]                    	
38479:	Q  	O1 Aux S Verb O2 P O3[+WH] Adv                    	
38480:	Q  	O1 Aux S Verb O2 P O3[+WH]                        	
38481:	Q  	O1 Aux S Verb O2[+WH] Adv                         	
38482:	Q  	O1 Aux S Verb O2[+WH] P O3 Adv                    	
38483:	Q  	O1 Aux S Verb O2[+WH] P O3                        	
38484:	Q  	O1 Aux S Verb O2[+WH]                             	
38485:	Q  	O1 Aux S Verb P O3 Adv[+WH]                       	
38486:	Q  	O1 Aux S Verb P O3[+WH] Adv                       	
38487:	Q  	O1 Aux S Verb P O3[+WH]                           	
38596:	Q  	O1 Aux S[+WH] Never Verb Adv                      	
38597:	Q  	O1 Aux S[+WH] Never Verb O2 Adv                   	
38598:	Q  	O1 Aux S[+WH] Never Verb O2 P O3 Adv              	
38599:	Q  	O1 Aux S[+WH] Never Verb O2 P O3                  	
38600:	Q  	O1 Aux S[+WH] Never Verb O2                       	
38601:	Q  	O1 Aux S[+WH] Never Verb P O3 Adv                 	
38602:	Q  	O1 Aux S[+WH] Never Verb P O3                     	
38603:	Q  	O1 Aux S[+WH] Never Verb                          	
38604:	Q  	O1 Aux S[+WH] Not Verb Adv                        	
38605:	Q  	O1 Aux S[+WH] Not Verb O2 Adv                     	
38606:	Q  	O1 Aux S[+WH] Not Verb O2 P O3 Adv                	
38607:	Q  	O1 Aux S[+WH] Not Verb O2 P O3                    	
38608:	Q  	O1 Aux S[+WH] Not Verb O2                         	
38609:	Q  	O1 Aux S[+WH] Not Verb P O3 Adv                   	
38610:	Q  	O1 Aux S[+WH] Not Verb P O3                       	
38611:	Q  	O1 Aux S[+WH] Not Verb                            	
38612:	Q  	O1 Aux S[+WH] Verb Adv                            	
38613:	Q  	O1 Aux S[+WH] Verb O2 Adv                         	
38614:	Q  	O1 Aux S[+WH] Verb O2 P O3 Adv                    	
38615:	Q  	O1 Aux S[+WH] Verb O2 P O3                        	
38616:	Q  	O1 Aux S[+WH] Verb O2                             	
38617:	Q  	O1 Aux S[+WH] Verb P O3 Adv                       	
38618:	Q  	O1 Aux S[+WH] Verb P O3                           	
38619:	Q  	O1 Aux S[+WH] Verb                                	
38836:	Q  	O1 Verb S Never Adv[+WH]                          	
38837:	Q  	O1 Verb S Never O2 Adv[+WH]                       	
38838:	Q  	O1 Verb S Never O2 P O3 Adv[+WH]                  	
38839:	Q  	O1 Verb S Never O2 P O3[+WH] Adv                  	
38840:	Q  	O1 Verb S Never O2 P O3[+WH]                      	
38841:	Q  	O1 Verb S Never O2[+WH] Adv                       	
38842:	Q  	O1 Verb S Never O2[+WH] P O3 Adv                  	
38843:	Q  	O1 Verb S Never O2[+WH] P O3                      	
38844:	Q  	O1 Verb S Never O2[+WH]                           	
38845:	Q  	O1 Verb S Never P O3 Adv[+WH]                     	
38846:	Q  	O1 Verb S Never P O3[+WH] Adv                     	
38847:	Q  	O1 Verb S Never P O3[+WH]                         	
38848:	Q  	O1 Verb S Not Adv[+WH]                            	
38849:	Q  	O1 Verb S Not O2 Adv[+WH]                         	
38850:	Q  	O1 Verb S Not O2 P O3 Adv[+WH]                    	
38851:	Q  	O1 Verb S Not O2 P O3[+WH] Adv                    	
38852:	Q  	O1 Verb S Not O2 P O3[+WH]                        	
38853:	Q  	O1 Verb S Not O2[+WH] Adv                         	
38854:	Q  	O1 Verb S Not O2[+WH] P O3 Adv                    	
38855:	Q  	O1 Verb S Not O2[+WH] P O3                        	
38856:	Q  	O1 Verb S Not O2[+WH]                             	
38857:	Q  	O1 Verb S Not P O3 Adv[+WH]                       	
38858:	Q  	O1 Verb S Not P O3[+WH] Adv                       	
38859:	Q  	O1 Verb S Not P O3[+WH]                           	
38860:	Q  	O1 Verb S Adv[+WH]                                	
38861:	Q  	O1 Verb S O2 Adv[+WH]                             	
38862:	Q  	O1 Verb S O2 P O3 Adv[+WH]                        	
38863:	Q  	O1 Verb S O2 P O3[+WH] Adv                        	
38864:	Q  	O1 Verb S O2 P O3[+WH]                            	
38865:	Q  	O1 Verb S O2[+WH] Adv                             	
38866:	Q  	O1 Verb S O2[+WH] P O3 Adv                        	
38867:	Q  	O1 Verb S O2[+WH] P O3                            	
38868:	Q  	O1 Verb S O2[+WH]                                 	
38869:	Q  	O1 Verb S P O3 Adv[+WH]                           	
38870:	Q  	O1 Verb S P O3[+WH] Adv                           	
38871:	Q  	O1 Verb S P O3[+WH]                               	
38980:	Q  	O1 Verb S[+WH] Never Adv                          	
38981:	Q  	O1 Verb S[+WH] Never O2 Adv                       	
38982:	Q  	O1 Verb S[+WH] Never O2 P O3 Adv                  	
38983:	Q  	O1 Verb S[+WH] Never O2 P O3                      	
38984:	Q  	O1 Verb S[+WH] Never O2                           	
38985:	Q  	O1 Verb S[+WH] Never P O3 Adv                     	
38986:	Q  	O1 Verb S[+WH] Never P O3                         	
38987:	Q  	O1 Verb S[+WH] Never                              	
38988:	Q  	O1 Verb S[+WH] Not Adv                            	
38989:	Q  	O1 Verb S[+WH] Not O2 Adv                         	
38990:	Q  	O1 Verb S[+WH] Not O2 P O3 Adv                    	
38991:	Q  	O1 Verb S[+WH] Not O2 P O3                        	
38992:	Q  	O1 Verb S[+WH] Not O2                             	
38993:	Q  	O1 Verb S[+WH] Not P O3 Adv                       	
38994:	Q  	O1 Verb S[+WH] Not P O3                           	
38995:	Q  	O1 Verb S[+WH] Not                                	
38996:	Q  	O1 Verb S[+WH] Adv                                	
38997:	Q  	O1 Verb S[+WH] O2 Adv                             	
38998:	Q  	O1 Verb S[+WH] O2 P O3 Adv                        	
38999:	Q  	O1 Verb S[+WH] O2 P O3                            	
39000:	Q  	O1 Verb S[+WH] O2                                 	
39001:	Q  	O1 Verb S[+WH] P O3 Adv                           	
39002:	Q  	O1 Verb S[+WH] P O3                               	
39003:	Q  	O1 Verb S[+WH]                                    	
47412:	Q  	O1[+WH] Aux S Never Verb Adv                      	
47413:	Q  	O1[+WH] Aux S Never Verb O2 Adv                   	
47414:	Q  	O1[+WH] Aux S Never Verb O2 P O3 Adv              	
47415:	Q  	O1[+WH] Aux S Never Verb O2 P O3                  	
47416:	Q  	O1[+WH] Aux S Never Verb O2                       	
47417:	Q  	O1[+WH] Aux S Never Verb P O3 Adv                 	
47418:	Q  	O1[+WH] Aux S Never Verb P O3                     	
47419:	Q  	O1[+WH] Aux S Never Verb                          	
47420:	Q  	O1[+WH] Aux S Not Verb Adv                        	
47421:	Q  	O1[+WH] Aux S Not Verb O2 Adv                     	
47422:	Q  	O1[+WH] Aux S Not Verb O2 P O3 Adv                	
47423:	Q  	O1[+WH] Aux S Not Verb O2 P O3                    	
47424:	Q  	O1[+WH] Aux S Not Verb O2                         	
47425:	Q  	O1[+WH] Aux S Not Verb P O3 Adv                   	
