BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
9962	DEC	O2[+WA] Adv O3 P O1 Verb Not S Aux                	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](NegBar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"Adv"(PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
9964	DEC	O2[+WA] O1 Verb Not S Aux                         	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](NegBar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"O2[+NULL][SLASH O2]""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
9966	DEC	O2[+WA] O3 P O1 Verb Not S Aux                    	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](NegBar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
9968	DEC	O2[+WA] Adv O1 Verb Never S Aux                   	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"Adv""O2[+NULL][SLASH O2]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
9970	DEC	O2[+WA] Adv O3 P O1 Verb Never S Aux              	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"Adv"(PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
9972	DEC	O2[+WA] O1 Verb Never S Aux                       	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"O2[+NULL][SLASH O2]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
9974	DEC	O2[+WA] O3 P O1 Verb Never S Aux                  	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
9976	DEC	O2[+WA] Adv O1 Verb S Aux                         	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](VP[SLASH O2](Vbar[SLASH O2]"Adv""O2[+NULL][SLASH O2]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
9978	DEC	O2[+WA] Adv O3 P O1 Verb S Aux                    	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](VP[SLASH O2](Vbar[SLASH O2]"Adv"(PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
9980	DEC	O2[+WA] O1 Verb S Aux                             	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](VP[SLASH O2](Vbar[SLASH O2]"O2[+NULL][SLASH O2]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
9982	DEC	O2[+WA] O3 P O1 Verb S Aux                        	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](VP[SLASH O2](Vbar[SLASH O2](PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17952	DEC	S[+WA] Adv O1 Verb Not Aux                        	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17953	DEC	S[+WA] Adv O2 O1 Verb Not Aux                     	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv""O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17954	DEC	S[+WA] Adv O3 P O1 Verb Not Aux                   	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv"(PP"O3""P")"O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17955	DEC	S[+WA] Adv O3 P O2 O1 Verb Not Aux                	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv"(PP"O3""P")"O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17956	DEC	S[+WA] Adv O3 P Verb Not Aux                      	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv"(PP"O3""P")(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17957	DEC	S[+WA] Adv Verb Not Aux                           	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17958	DEC	S[+WA] O1 Verb Not Aux                            	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17959	DEC	S[+WA] O2 O1 Verb Not Aux                         	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17960	DEC	S[+WA] O3 P O1 Verb Not Aux                       	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar(PP"O3""P")"O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17961	DEC	S[+WA] O3 P O2 O1 Verb Not Aux                    	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar(PP"O3""P")"O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17962	DEC	S[+WA] O3 P Verb Not Aux                          	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar(PP"O3""P")(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17963	DEC	S[+WA] Verb Not Aux                               	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17964	DEC	S[+WA] Adv O1 Verb Never Aux                      	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(Negbar(VP(Vbar"Adv""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17965	DEC	S[+WA] Adv O2 O1 Verb Never Aux                   	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(Negbar(VP(Vbar"Adv""O2""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17966	DEC	S[+WA] Adv O3 P O1 Verb Never Aux                 	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(Negbar(VP(Vbar"Adv"(PP"O3""P")"O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17967	DEC	S[+WA] Adv O3 P O2 O1 Verb Never Aux              	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(Negbar(VP(Vbar"Adv"(PP"O3""P")"O2""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17968	DEC	S[+WA] Adv O3 P Verb Never Aux                    	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(Negbar(VP(Vbar"Adv"(PP"O3""P")(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17969	DEC	S[+WA] Adv Verb Never Aux                         	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(Negbar(VP(Vbar"Adv"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17970	DEC	S[+WA] O1 Verb Never Aux                          	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(Negbar(VP(Vbar"O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17971	DEC	S[+WA] O2 O1 Verb Never Aux                       	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(Negbar(VP(Vbar"O2""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17972	DEC	S[+WA] O3 P O1 Verb Never Aux                     	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(Negbar(VP(Vbar(PP"O3""P")"O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17973	DEC	S[+WA] O3 P O2 O1 Verb Never Aux                  	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(Negbar(VP(Vbar(PP"O3""P")"O2""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17974	DEC	S[+WA] O3 P Verb Never Aux                        	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(Negbar(VP(Vbar(PP"O3""P")(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17975	DEC	S[+WA] Verb Never Aux                             	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(Negbar(VP(Vbar(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17976	DEC	S[+WA] Adv O1 Verb Aux                            	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](VP(Vbar"Adv""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17977	DEC	S[+WA] Adv O2 O1 Verb Aux                         	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](VP(Vbar"Adv""O2""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17978	DEC	S[+WA] Adv O3 P O1 Verb Aux                       	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](VP(Vbar"Adv"(PP"O3""P")"O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17979	DEC	S[+WA] Adv O3 P O2 O1 Verb Aux                    	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](VP(Vbar"Adv"(PP"O3""P")"O2""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17980	DEC	S[+WA] Adv O3 P Verb Aux                          	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](VP(Vbar"Adv"(PP"O3""P")(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17981	DEC	S[+WA] Adv Verb Aux                               	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](VP(Vbar"Adv"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17982	DEC	S[+WA] O1 Verb Aux                                	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](VP(Vbar"O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17983	DEC	S[+WA] O2 O1 Verb Aux                             	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](VP(Vbar"O2""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17984	DEC	S[+WA] O3 P O1 Verb Aux                           	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](VP(Vbar(PP"O3""P")"O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17985	DEC	S[+WA] O3 P O2 O1 Verb Aux                        	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](VP(Vbar(PP"O3""P")"O2""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17986	DEC	S[+WA] O3 P Verb Aux                              	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](VP(Vbar(PP"O3""P")(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
17987	DEC	S[+WA] Verb Aux                                   	(CP[ILLOC DEC][+FIN]"S[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](VP(Vbar(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
