UR #	ILLOC	SR	
77658:	Q  	S[+WH] Aux Never Verb P O3                        	
77659:	Q  	S[+WH] Aux Never Verb                             	
77660:	Q  	S[+WH] Aux Not Verb Adv                           	
77661:	Q  	S[+WH] Aux Not Verb O1 Adv                        	
77662:	Q  	S[+WH] Aux Not Verb O1 O2 Adv                     	
77663:	Q  	S[+WH] Aux Not Verb O1 O2 P O3 Adv                	
77664:	Q  	S[+WH] Aux Not Verb O1 O2 P O3                    	
77665:	Q  	S[+WH] Aux Not Verb O1 O2                         	
77666:	Q  	S[+WH] Aux Not Verb O1 P O3 Adv                   	
77667:	Q  	S[+WH] Aux Not Verb O1 P O3                       	
77668:	Q  	S[+WH] Aux Not Verb O1                            	
77669:	Q  	S[+WH] Aux Not Verb P O3 Adv                      	
77670:	Q  	S[+WH] Aux Not Verb P O3                          	
77671:	Q  	S[+WH] Aux Not Verb                               	
77672:	Q  	S[+WH] Aux Verb Adv                               	
77673:	Q  	S[+WH] Aux Verb O1 Adv                            	
77674:	Q  	S[+WH] Aux Verb O1 O2 Adv                         	
77675:	Q  	S[+WH] Aux Verb O1 O2 P O3 Adv                    	
77676:	Q  	S[+WH] Aux Verb O1 O2 P O3                        	
77677:	Q  	S[+WH] Aux Verb O1 O2                             	
77678:	Q  	S[+WH] Aux Verb O1 P O3 Adv                       	
77679:	Q  	S[+WH] Aux Verb O1 P O3                           	
77680:	Q  	S[+WH] Aux Verb O1                                	
77681:	Q  	S[+WH] Aux Verb P O3 Adv                          	
77682:	Q  	S[+WH] Aux Verb P O3                              	
77683:	Q  	S[+WH] Aux Verb                                   	
87048:	Q  	P O3 Aux S Never Verb O1 O2 Adv[+WH]              	
87049:	Q  	P O3 Aux S Never Verb O1 O2[+WH] Adv              	
87050:	Q  	P O3 Aux S Never Verb O1 O2[+WH]                  	
87051:	Q  	P O3 Aux S Never Verb O1 Adv[+WH]                 	
87052:	Q  	P O3 Aux S Never Verb O1[+WH] O2 Adv              	
87053:	Q  	P O3 Aux S Never Verb O1[+WH] O2                  	
87054:	Q  	P O3 Aux S Never Verb O1[+WH] Adv                 	
87055:	Q  	P O3 Aux S Never Verb O1[+WH]                     	
87056:	Q  	P O3 Aux S Never Verb Adv[+WH]                    	
87057:	Q  	P O3 Aux S Not Verb O1 O2 Adv[+WH]                	
87058:	Q  	P O3 Aux S Not Verb O1 O2[+WH] Adv                	
87059:	Q  	P O3 Aux S Not Verb O1 O2[+WH]                    	
87060:	Q  	P O3 Aux S Not Verb O1 Adv[+WH]                   	
87061:	Q  	P O3 Aux S Not Verb O1[+WH] O2 Adv                	
87062:	Q  	P O3 Aux S Not Verb O1[+WH] O2                    	
87063:	Q  	P O3 Aux S Not Verb O1[+WH] Adv                   	
87064:	Q  	P O3 Aux S Not Verb O1[+WH]                       	
87065:	Q  	P O3 Aux S Not Verb Adv[+WH]                      	
87066:	Q  	P O3 Aux S Verb O1 O2 Adv[+WH]                    	
87067:	Q  	P O3 Aux S Verb O1 O2[+WH] Adv                    	
87068:	Q  	P O3 Aux S Verb O1 O2[+WH]                        	
87069:	Q  	P O3 Aux S Verb O1 Adv[+WH]                       	
87070:	Q  	P O3 Aux S Verb O1[+WH] O2 Adv                    	
87071:	Q  	P O3 Aux S Verb O1[+WH] O2                        	
87072:	Q  	P O3 Aux S Verb O1[+WH] Adv                       	
87073:	Q  	P O3 Aux S Verb O1[+WH]                           	
87074:	Q  	P O3 Aux S Verb Adv[+WH]                          	
87102:	Q  	P O3 Aux S[+WH] Never Verb O1 O2 Adv              	
87103:	Q  	P O3 Aux S[+WH] Never Verb O1 O2                  	
87104:	Q  	P O3 Aux S[+WH] Never Verb O1 Adv                 	
87105:	Q  	P O3 Aux S[+WH] Never Verb O1                     	
87106:	Q  	P O3 Aux S[+WH] Never Verb Adv                    	
87107:	Q  	P O3 Aux S[+WH] Never Verb                        	
87108:	Q  	P O3 Aux S[+WH] Not Verb O1 O2 Adv                	
87109:	Q  	P O3 Aux S[+WH] Not Verb O1 O2                    	
87110:	Q  	P O3 Aux S[+WH] Not Verb O1 Adv                   	
87111:	Q  	P O3 Aux S[+WH] Not Verb O1                       	
87112:	Q  	P O3 Aux S[+WH] Not Verb Adv                      	
87113:	Q  	P O3 Aux S[+WH] Not Verb                          	
87114:	Q  	P O3 Aux S[+WH] Verb O1 O2 Adv                    	
87115:	Q  	P O3 Aux S[+WH] Verb O1 O2                        	
87116:	Q  	P O3 Aux S[+WH] Verb O1 Adv                       	
87117:	Q  	P O3 Aux S[+WH] Verb O1                           	
87118:	Q  	P O3 Aux S[+WH] Verb Adv                          	
87119:	Q  	P O3 Aux S[+WH] Verb                              	
93096:	Q  	P O3[+WH] Aux S Never Verb O1 O2 Adv              	
93097:	Q  	P O3[+WH] Aux S Never Verb O1 O2                  	
93098:	Q  	P O3[+WH] Aux S Never Verb O1 Adv                 	
93099:	Q  	P O3[+WH] Aux S Never Verb O1                     	
93100:	Q  	P O3[+WH] Aux S Never Verb Adv                    	
93101:	Q  	P O3[+WH] Aux S Never Verb                        	
93102:	Q  	P O3[+WH] Aux S Not Verb O1 O2 Adv                	
93103:	Q  	P O3[+WH] Aux S Not Verb O1 O2                    	
93104:	Q  	P O3[+WH] Aux S Not Verb O1 Adv                   	
93105:	Q  	P O3[+WH] Aux S Not Verb O1                       	
93106:	Q  	P O3[+WH] Aux S Not Verb Adv                      	
93107:	Q  	P O3[+WH] Aux S Not Verb                          	
93108:	Q  	P O3[+WH] Aux S Verb O1 O2 Adv                    	
93109:	Q  	P O3[+WH] Aux S Verb O1 O2                        	
93110:	Q  	P O3[+WH] Aux S Verb O1 Adv                       	
93111:	Q  	P O3[+WH] Aux S Verb O1                           	
93112:	Q  	P O3[+WH] Aux S Verb Adv                          	
93113:	Q  	P O3[+WH] Aux S Verb                              	
