UR #	ILLOC	SR	
39271	Q  	O1 ka S Verb Not O2 P O3[+WH] Adv                 	
39272	Q  	O1 ka S Verb Not O2 P O3[+WH]                     	
39273	Q  	O1 ka S Verb Not O2[+WH] Adv                      	
39274	Q  	O1 ka S Verb Not O2[+WH] P O3 Adv                 	
39275	Q  	O1 ka S Verb Not O2[+WH] P O3                     	
39276	Q  	O1 ka S Verb Not O2[+WH]                          	
39277	Q  	O1 ka S Verb Not P O3 Adv[+WH]                    	
39278	Q  	O1 ka S Verb Not P O3[+WH] Adv                    	
39279	Q  	O1 ka S Verb Not P O3[+WH]                        	
39280	Q  	O1 ka S Verb Adv[+WH]                             	
39281	Q  	O1 ka S Verb O2 Adv[+WH]                          	
39282	Q  	O1 ka S Verb O2 P O3 Adv[+WH]                     	
39283	Q  	O1 ka S Verb O2 P O3[+WH] Adv                     	
39284	Q  	O1 ka S Verb O2 P O3[+WH]                         	
39285	Q  	O1 ka S Verb O2[+WH] Adv                          	
39286	Q  	O1 ka S Verb O2[+WH] P O3 Adv                     	
39287	Q  	O1 ka S Verb O2[+WH] P O3                         	
39288	Q  	O1 ka S Verb O2[+WH]                              	
39289	Q  	O1 ka S Verb P O3 Adv[+WH]                        	
39290	Q  	O1 ka S Verb P O3[+WH] Adv                        	
39291	Q  	O1 ka S Verb P O3[+WH]                            	
39604	Q  	O1 ka S[+WH] Aux Never Verb Adv                   	
39605	Q  	O1 ka S[+WH] Aux Never Verb O2 Adv                	
39606	Q  	O1 ka S[+WH] Aux Never Verb O2 P O3 Adv           	
39607	Q  	O1 ka S[+WH] Aux Never Verb O2 P O3               	
39608	Q  	O1 ka S[+WH] Aux Never Verb O2                    	
39609	Q  	O1 ka S[+WH] Aux Never Verb P O3 Adv              	
39610	Q  	O1 ka S[+WH] Aux Never Verb P O3                  	
39611	Q  	O1 ka S[+WH] Aux Never Verb                       	
39612	Q  	O1 ka S[+WH] Aux Not Verb Adv                     	
39613	Q  	O1 ka S[+WH] Aux Not Verb O2 Adv                  	
39614	Q  	O1 ka S[+WH] Aux Not Verb O2 P O3 Adv             	
39615	Q  	O1 ka S[+WH] Aux Not Verb O2 P O3                 	
39616	Q  	O1 ka S[+WH] Aux Not Verb O2                      	
39617	Q  	O1 ka S[+WH] Aux Not Verb P O3 Adv                	
39618	Q  	O1 ka S[+WH] Aux Not Verb P O3                    	
39619	Q  	O1 ka S[+WH] Aux Not Verb                         	
39620	Q  	O1 ka S[+WH] Aux Verb Adv                         	
39621	Q  	O1 ka S[+WH] Aux Verb O2 Adv                      	
39622	Q  	O1 ka S[+WH] Aux Verb O2 P O3 Adv                 	
39623	Q  	O1 ka S[+WH] Aux Verb O2 P O3                     	
39624	Q  	O1 ka S[+WH] Aux Verb O2                          	
39625	Q  	O1 ka S[+WH] Aux Verb P O3 Adv                    	
39626	Q  	O1 ka S[+WH] Aux Verb P O3                        	
39627	Q  	O1 ka S[+WH] Aux Verb                             	
39628	Q  	O1 ka S[+WH] Verb Never Adv                       	
39629	Q  	O1 ka S[+WH] Verb Never O2 Adv                    	
39630	Q  	O1 ka S[+WH] Verb Never O2 P O3 Adv               	
39631	Q  	O1 ka S[+WH] Verb Never O2 P O3                   	
39632	Q  	O1 ka S[+WH] Verb Never O2                        	
39633	Q  	O1 ka S[+WH] Verb Never P O3 Adv                  	
39634	Q  	O1 ka S[+WH] Verb Never P O3                      	
39635	Q  	O1 ka S[+WH] Verb Never                           	
39636	Q  	O1 ka S[+WH] Verb Not Adv                         	
39637	Q  	O1 ka S[+WH] Verb Not O2 Adv                      	
39638	Q  	O1 ka S[+WH] Verb Not O2 P O3 Adv                 	
39639	Q  	O1 ka S[+WH] Verb Not O2 P O3                     	
39640	Q  	O1 ka S[+WH] Verb Not O2                          	
39641	Q  	O1 ka S[+WH] Verb Not P O3 Adv                    	
39642	Q  	O1 ka S[+WH] Verb Not P O3                        	
39643	Q  	O1 ka S[+WH] Verb Not                             	
39644	Q  	O1 ka S[+WH] Verb Adv                             	
39645	Q  	O1 ka S[+WH] Verb O2 Adv                          	
39646	Q  	O1 ka S[+WH] Verb O2 P O3 Adv                     	
39647	Q  	O1 ka S[+WH] Verb O2 P O3                         	
39648	Q  	O1 ka S[+WH] Verb O2                              	
39649	Q  	O1 ka S[+WH] Verb P O3 Adv                        	
39650	Q  	O1 ka S[+WH] Verb P O3                            	
39651	Q  	O1 ka S[+WH] Verb                                 	
47796	Q  	O1[+WH] ka S Aux Never Verb Adv                   	
47797	Q  	O1[+WH] ka S Aux Never Verb O2 Adv                	
47798	Q  	O1[+WH] ka S Aux Never Verb O2 P O3 Adv           	
47799	Q  	O1[+WH] ka S Aux Never Verb O2 P O3               	
47800	Q  	O1[+WH] ka S Aux Never Verb O2                    	
47801	Q  	O1[+WH] ka S Aux Never Verb P O3 Adv              	
47802	Q  	O1[+WH] ka S Aux Never Verb P O3                  	
47803	Q  	O1[+WH] ka S Aux Never Verb                       	
47804	Q  	O1[+WH] ka S Aux Not Verb Adv                     	
47805	Q  	O1[+WH] ka S Aux Not Verb O2 Adv                  	
47806	Q  	O1[+WH] ka S Aux Not Verb O2 P O3 Adv             	
47807	Q  	O1[+WH] ka S Aux Not Verb O2 P O3                 	
47808	Q  	O1[+WH] ka S Aux Not Verb O2                      	
47809	Q  	O1[+WH] ka S Aux Not Verb P O3 Adv                	
47810	Q  	O1[+WH] ka S Aux Not Verb P O3                    	
47811	Q  	O1[+WH] ka S Aux Not Verb                         	
47812	Q  	O1[+WH] ka S Aux Verb Adv                         	
47813	Q  	O1[+WH] ka S Aux Verb O2 Adv                      	
47814	Q  	O1[+WH] ka S Aux Verb O2 P O3 Adv                 	
47815	Q  	O1[+WH] ka S Aux Verb O2 P O3                     	
47816	Q  	O1[+WH] ka S Aux Verb O2                          	
47817	Q  	O1[+WH] ka S Aux Verb P O3 Adv                    	
47818	Q  	O1[+WH] ka S Aux Verb P O3                        	
47819	Q  	O1[+WH] ka S Aux Verb                             	
47820	Q  	O1[+WH] ka S Verb Never Adv                       	
47821	Q  	O1[+WH] ka S Verb Never O2 Adv                    	
47822	Q  	O1[+WH] ka S Verb Never O2 P O3 Adv               	
47823	Q  	O1[+WH] ka S Verb Never O2 P O3                   	
47824	Q  	O1[+WH] ka S Verb Never O2                        	
47825	Q  	O1[+WH] ka S Verb Never P O3 Adv                  	
47826	Q  	O1[+WH] ka S Verb Never P O3                      	
47827	Q  	O1[+WH] ka S Verb Never                           	
47828	Q  	O1[+WH] ka S Verb Not Adv                         	
47829	Q  	O1[+WH] ka S Verb Not O2 Adv                      	
47830	Q  	O1[+WH] ka S Verb Not O2 P O3 Adv                 	
47831	Q  	O1[+WH] ka S Verb Not O2 P O3                     	
47832	Q  	O1[+WH] ka S Verb Not O2                          	
47833	Q  	O1[+WH] ka S Verb Not P O3 Adv                    	
47834	Q  	O1[+WH] ka S Verb Not P O3                        	
47835	Q  	O1[+WH] ka S Verb Not                             	
47836	Q  	O1[+WH] ka S Verb Adv                             	
47837	Q  	O1[+WH] ka S Verb O2 Adv                          	
47838	Q  	O1[+WH] ka S Verb O2 P O3 Adv                     	
47839	Q  	O1[+WH] ka S Verb O2 P O3                         	
47840	Q  	O1[+WH] ka S Verb O2                              	
47841	Q  	O1[+WH] ka S Verb P O3 Adv                        	
47842	Q  	O1[+WH] ka S Verb P O3                            	
47843	Q  	O1[+WH] ka S Verb                                 	
51028	Q  	O2 ka S Aux Never Verb O1 Adv[+WH]                	
51029	Q  	O2 ka S Aux Never Verb O1 P O3 Adv[+WH]           	
51030	Q  	O2 ka S Aux Never Verb O1 P O3[+WH] Adv           	
51031	Q  	O2 ka S Aux Never Verb O1 P O3[+WH]               	
51032	Q  	O2 ka S Aux Never Verb O1[+WH] Adv                	
51033	Q  	O2 ka S Aux Never Verb O1[+WH] P O3 Adv           	
51034	Q  	O2 ka S Aux Never Verb O1[+WH] P O3               	
51035	Q  	O2 ka S Aux Never Verb O1[+WH]                    	
51036	Q  	O2 ka S Aux Not Verb O1 Adv[+WH]                  	
51037	Q  	O2 ka S Aux Not Verb O1 P O3 Adv[+WH]             	
51038	Q  	O2 ka S Aux Not Verb O1 P O3[+WH] Adv             	
51039	Q  	O2 ka S Aux Not Verb O1 P O3[+WH]                 	
51040	Q  	O2 ka S Aux Not Verb O1[+WH] Adv                  	
51041	Q  	O2 ka S Aux Not Verb O1[+WH] P O3 Adv             	
51042	Q  	O2 ka S Aux Not Verb O1[+WH] P O3                 	
51043	Q  	O2 ka S Aux Not Verb O1[+WH]                      	
51044	Q  	O2 ka S Aux Verb O1 Adv[+WH]                      	
51045	Q  	O2 ka S Aux Verb O1 P O3 Adv[+WH]                 	
51046	Q  	O2 ka S Aux Verb O1 P O3[+WH] Adv                 	
51047	Q  	O2 ka S Aux Verb O1 P O3[+WH]                     	
51048	Q  	O2 ka S Aux Verb O1[+WH] Adv                      	
51049	Q  	O2 ka S Aux Verb O1[+WH] P O3 Adv                 	
51050	Q  	O2 ka S Aux Verb O1[+WH] P O3                     	
51051	Q  	O2 ka S Aux Verb O1[+WH]                          	
51052	Q  	O2 ka S Verb Never O1 Adv[+WH]                    	
51053	Q  	O2 ka S Verb Never O1 P O3 Adv[+WH]               	
51054	Q  	O2 ka S Verb Never O1 P O3[+WH] Adv               	
51055	Q  	O2 ka S Verb Never O1 P O3[+WH]                   	
51056	Q  	O2 ka S Verb Never O1[+WH] Adv                    	
51057	Q  	O2 ka S Verb Never O1[+WH] P O3 Adv               	
51058	Q  	O2 ka S Verb Never O1[+WH] P O3                   	
51059	Q  	O2 ka S Verb Never O1[+WH]                        	
51060	Q  	O2 ka S Verb Not O1 Adv[+WH]                      	
51061	Q  	O2 ka S Verb Not O1 P O3 Adv[+WH]                 	
51062	Q  	O2 ka S Verb Not O1 P O3[+WH] Adv                 	
51063	Q  	O2 ka S Verb Not O1 P O3[+WH]                     	
51064	Q  	O2 ka S Verb Not O1[+WH] Adv                      	
51065	Q  	O2 ka S Verb Not O1[+WH] P O3 Adv                 	
51066	Q  	O2 ka S Verb Not O1[+WH] P O3                     	
51067	Q  	O2 ka S Verb Not O1[+WH]                          	
51068	Q  	O2 ka S Verb O1 Adv[+WH]                          	
51069	Q  	O2 ka S Verb O1 P O3 Adv[+WH]                     	
51070	Q  	O2 ka S Verb O1 P O3[+WH] Adv                     	
51071	Q  	O2 ka S Verb O1 P O3[+WH]                         	
51072	Q  	O2 ka S Verb O1[+WH] Adv                          	
51073	Q  	O2 ka S Verb O1[+WH] P O3 Adv                     	
51074	Q  	O2 ka S Verb O1[+WH] P O3                         	
51075	Q  	O2 ka S Verb O1[+WH]                              	
51284	Q  	O2 ka S[+WH] Aux Never Verb O1 Adv                	
51285	Q  	O2 ka S[+WH] Aux Never Verb O1 P O3 Adv           	
51286	Q  	O2 ka S[+WH] Aux Never Verb O1 P O3               	
51287	Q  	O2 ka S[+WH] Aux Never Verb O1                    	
51288	Q  	O2 ka S[+WH] Aux Not Verb O1 Adv                  	
51289	Q  	O2 ka S[+WH] Aux Not Verb O1 P O3 Adv             	
51290	Q  	O2 ka S[+WH] Aux Not Verb O1 P O3                 	
51291	Q  	O2 ka S[+WH] Aux Not Verb O1                      	
51292	Q  	O2 ka S[+WH] Aux Verb O1 Adv                      	
51293	Q  	O2 ka S[+WH] Aux Verb O1 P O3 Adv                 	
51294	Q  	O2 ka S[+WH] Aux Verb O1 P O3                     	
51295	Q  	O2 ka S[+WH] Aux Verb O1                          	
51296	Q  	O2 ka S[+WH] Verb Never O1 Adv                    	
51297	Q  	O2 ka S[+WH] Verb Never O1 P O3 Adv               	
51298	Q  	O2 ka S[+WH] Verb Never O1 P O3                   	
51299	Q  	O2 ka S[+WH] Verb Never O1                        	
51300	Q  	O2 ka S[+WH] Verb Not O1 Adv                      	
51301	Q  	O2 ka S[+WH] Verb Not O1 P O3 Adv                 	
51302	Q  	O2 ka S[+WH] Verb Not O1 P O3                     	
51303	Q  	O2 ka S[+WH] Verb Not O1                          	
51304	Q  	O2 ka S[+WH] Verb O1 Adv                          	
51305	Q  	O2 ka S[+WH] Verb O1 P O3 Adv                     	
51306	Q  	O2 ka S[+WH] Verb O1 P O3                         	
51307	Q  	O2 ka S[+WH] Verb O1                              	
56116	Q  	O2[+WH] ka S Aux Never Verb O1 Adv                	
56117	Q  	O2[+WH] ka S Aux Never Verb O1 P O3 Adv           	
56118	Q  	O2[+WH] ka S Aux Never Verb O1 P O3               	
56119	Q  	O2[+WH] ka S Aux Never Verb O1                    	
56120	Q  	O2[+WH] ka S Aux Not Verb O1 Adv                  	
56121	Q  	O2[+WH] ka S Aux Not Verb O1 P O3 Adv             	
56122	Q  	O2[+WH] ka S Aux Not Verb O1 P O3                 	
56123	Q  	O2[+WH] ka S Aux Not Verb O1                      	
56124	Q  	O2[+WH] ka S Aux Verb O1 Adv                      	
56125	Q  	O2[+WH] ka S Aux Verb O1 P O3 Adv                 	
56126	Q  	O2[+WH] ka S Aux Verb O1 P O3                     	
56127	Q  	O2[+WH] ka S Aux Verb O1                          	
56128	Q  	O2[+WH] ka S Verb Never O1 Adv                    	
56129	Q  	O2[+WH] ka S Verb Never O1 P O3 Adv               	
56130	Q  	O2[+WH] ka S Verb Never O1 P O3                   	
56131	Q  	O2[+WH] ka S Verb Never O1                        	
56132	Q  	O2[+WH] ka S Verb Not O1 Adv                      	
56133	Q  	O2[+WH] ka S Verb Not O1 P O3 Adv                 	
56134	Q  	O2[+WH] ka S Verb Not O1 P O3                     	
56135	Q  	O2[+WH] ka S Verb Not O1                          	
56136	Q  	O2[+WH] ka S Verb O1 Adv                          	
56137	Q  	O2[+WH] ka S Verb O1 P O3 Adv                     	
56138	Q  	O2[+WH] ka S Verb O1 P O3                         	
56139	Q  	O2[+WH] ka S Verb O1                              	
59076	Q  	O3 ka S Aux Never Verb O1 O2 P Adv[+WH]           	
59077	Q  	O3 ka S Aux Never Verb O1 O2[+WH] P Adv           	
59078	Q  	O3 ka S Aux Never Verb O1 O2[+WH] P               	
59079	Q  	O3 ka S Aux Never Verb O1 P Adv[+WH]              	
59080	Q  	O3 ka S Aux Never Verb O1[+WH] O2 P Adv           	
59081	Q  	O3 ka S Aux Never Verb O1[+WH] O2 P               	
59082	Q  	O3 ka S Aux Never Verb O1[+WH] P Adv              	
59083	Q  	O3 ka S Aux Never Verb O1[+WH] P                  	
59084	Q  	O3 ka S Aux Never Verb P Adv[+WH]                 	
59085	Q  	O3 ka S Aux Not Verb O1 O2 P Adv[+WH]             	
59086	Q  	O3 ka S Aux Not Verb O1 O2[+WH] P Adv             	
59087	Q  	O3 ka S Aux Not Verb O1 O2[+WH] P                 	
59088	Q  	O3 ka S Aux Not Verb O1 P Adv[+WH]                	
59089	Q  	O3 ka S Aux Not Verb O1[+WH] O2 P Adv             	
59090	Q  	O3 ka S Aux Not Verb O1[+WH] O2 P                 	
59091	Q  	O3 ka S Aux Not Verb O1[+WH] P Adv                	
59092	Q  	O3 ka S Aux Not Verb O1[+WH] P                    	
59093	Q  	O3 ka S Aux Not Verb P Adv[+WH]                   	
59094	Q  	O3 ka S Aux Verb O1 O2 P Adv[+WH]                 	
59095	Q  	O3 ka S Aux Verb O1 O2[+WH] P Adv                 	
59096	Q  	O3 ka S Aux Verb O1 O2[+WH] P                     	
59097	Q  	O3 ka S Aux Verb O1 P Adv[+WH]                    	
59098	Q  	O3 ka S Aux Verb O1[+WH] O2 P Adv                 	
59099	Q  	O3 ka S Aux Verb O1[+WH] O2 P                     	
59100	Q  	O3 ka S Aux Verb O1[+WH] P Adv                    	
59101	Q  	O3 ka S Aux Verb O1[+WH] P                        	
59102	Q  	O3 ka S Aux Verb P Adv[+WH]                       	
59103	Q  	O3 ka S Verb Never O1 O2 P Adv[+WH]               	
59104	Q  	O3 ka S Verb Never O1 O2[+WH] P Adv               	
59105	Q  	O3 ka S Verb Never O1 O2[+WH] P                   	
59106	Q  	O3 ka S Verb Never O1 P Adv[+WH]                  	
59107	Q  	O3 ka S Verb Never O1[+WH] O2 P Adv               	
59108	Q  	O3 ka S Verb Never O1[+WH] O2 P                   	
59109	Q  	O3 ka S Verb Never O1[+WH] P Adv                  	
59110	Q  	O3 ka S Verb Never O1[+WH] P                      	
59111	Q  	O3 ka S Verb Never P Adv[+WH]                     	
59112	Q  	O3 ka S Verb Not O1 O2 P Adv[+WH]                 	
59113	Q  	O3 ka S Verb Not O1 O2[+WH] P Adv                 	
59114	Q  	O3 ka S Verb Not O1 O2[+WH] P                     	
59115	Q  	O3 ka S Verb Not O1 P Adv[+WH]                    	
59116	Q  	O3 ka S Verb Not O1[+WH] O2 P Adv                 	
59117	Q  	O3 ka S Verb Not O1[+WH] O2 P                     	
59118	Q  	O3 ka S Verb Not O1[+WH] P Adv                    	
59119	Q  	O3 ka S Verb Not O1[+WH] P                        	
59120	Q  	O3 ka S Verb Not P Adv[+WH]                       	
59121	Q  	O3 ka S Verb O1 O2 P Adv[+WH]                     	
59122	Q  	O3 ka S Verb O1 O2[+WH] P Adv                     	
59123	Q  	O3 ka S Verb O1 O2[+WH] P                         	
59124	Q  	O3 ka S Verb O1 P Adv[+WH]                        	
59125	Q  	O3 ka S Verb O1[+WH] O2 P Adv                     	
59126	Q  	O3 ka S Verb O1[+WH] O2 P                         	
59127	Q  	O3 ka S Verb O1[+WH] P Adv                        	
59128	Q  	O3 ka S Verb O1[+WH] P                            	
59129	Q  	O3 ka S Verb P Adv[+WH]                           	
59364	Q  	O3 ka S[+WH] Aux Never Verb O1 O2 P Adv           	
59365	Q  	O3 ka S[+WH] Aux Never Verb O1 O2 P               	
59366	Q  	O3 ka S[+WH] Aux Never Verb O1 P Adv              	
59367	Q  	O3 ka S[+WH] Aux Never Verb O1 P                  	
59368	Q  	O3 ka S[+WH] Aux Never Verb P Adv                 	
59369	Q  	O3 ka S[+WH] Aux Never Verb P                     	
59370	Q  	O3 ka S[+WH] Aux Not Verb O1 O2 P Adv             	
59371	Q  	O3 ka S[+WH] Aux Not Verb O1 O2 P                 	
59372	Q  	O3 ka S[+WH] Aux Not Verb O1 P Adv                	
59373	Q  	O3 ka S[+WH] Aux Not Verb O1 P                    	
59374	Q  	O3 ka S[+WH] Aux Not Verb P Adv                   	
59375	Q  	O3 ka S[+WH] Aux Not Verb P                       	
59376	Q  	O3 ka S[+WH] Aux Verb O1 O2 P Adv                 	
59377	Q  	O3 ka S[+WH] Aux Verb O1 O2 P                     	
59378	Q  	O3 ka S[+WH] Aux Verb O1 P Adv                    	
59379	Q  	O3 ka S[+WH] Aux Verb O1 P                        	
59380	Q  	O3 ka S[+WH] Aux Verb P Adv                       	
59381	Q  	O3 ka S[+WH] Aux Verb P                           	
59382	Q  	O3 ka S[+WH] Verb Never O1 O2 P Adv               	
59383	Q  	O3 ka S[+WH] Verb Never O1 O2 P                   	
59384	Q  	O3 ka S[+WH] Verb Never O1 P Adv                  	
59385	Q  	O3 ka S[+WH] Verb Never O1 P                      	
59386	Q  	O3 ka S[+WH] Verb Never P Adv                     	
59387	Q  	O3 ka S[+WH] Verb Never P                         	
59388	Q  	O3 ka S[+WH] Verb Not O1 O2 P Adv                 	
59389	Q  	O3 ka S[+WH] Verb Not O1 O2 P                     	
59390	Q  	O3 ka S[+WH] Verb Not O1 P Adv                    	
59391	Q  	O3 ka S[+WH] Verb Not O1 P                        	
59392	Q  	O3 ka S[+WH] Verb Not P Adv                       	
59393	Q  	O3 ka S[+WH] Verb Not P                           	
59394	Q  	O3 ka S[+WH] Verb O1 O2 P Adv                     	
59395	Q  	O3 ka S[+WH] Verb O1 O2 P                         	
59396	Q  	O3 ka S[+WH] Verb O1 P Adv                        	
59397	Q  	O3 ka S[+WH] Verb O1 P                            	
59398	Q  	O3 ka S[+WH] Verb P Adv                           	
59399	Q  	O3 ka S[+WH] Verb P                               	
65508	Q  	O3[+WH] ka S Aux Never Verb O1 O2 P Adv           	
65509	Q  	O3[+WH] ka S Aux Never Verb O1 O2 P               	
65510	Q  	O3[+WH] ka S Aux Never Verb O1 P Adv              	
65511	Q  	O3[+WH] ka S Aux Never Verb O1 P                  	
65512	Q  	O3[+WH] ka S Aux Never Verb P Adv                 	
65513	Q  	O3[+WH] ka S Aux Never Verb P                     	
65514	Q  	O3[+WH] ka S Aux Not Verb O1 O2 P Adv             	
65515	Q  	O3[+WH] ka S Aux Not Verb O1 O2 P                 	
65516	Q  	O3[+WH] ka S Aux Not Verb O1 P Adv                	
65517	Q  	O3[+WH] ka S Aux Not Verb O1 P                    	
65518	Q  	O3[+WH] ka S Aux Not Verb P Adv                   	
65519	Q  	O3[+WH] ka S Aux Not Verb P                       	
65520	Q  	O3[+WH] ka S Aux Verb O1 O2 P Adv                 	
65521	Q  	O3[+WH] ka S Aux Verb O1 O2 P                     	
65522	Q  	O3[+WH] ka S Aux Verb O1 P Adv                    	
65523	Q  	O3[+WH] ka S Aux Verb O1 P                        	
65524	Q  	O3[+WH] ka S Aux Verb P Adv                       	
65525	Q  	O3[+WH] ka S Aux Verb P                           	
65526	Q  	O3[+WH] ka S Verb Never O1 O2 P Adv               	
65527	Q  	O3[+WH] ka S Verb Never O1 O2 P                   	
65528	Q  	O3[+WH] ka S Verb Never O1 P Adv                  	
65529	Q  	O3[+WH] ka S Verb Never O1 P                      	
65530	Q  	O3[+WH] ka S Verb Never P Adv                     	
65531	Q  	O3[+WH] ka S Verb Never P                         	
65532	Q  	O3[+WH] ka S Verb Not O1 O2 P Adv                 	
65533	Q  	O3[+WH] ka S Verb Not O1 O2 P                     	
65534	Q  	O3[+WH] ka S Verb Not O1 P Adv                    	
65535	Q  	O3[+WH] ka S Verb Not O1 P                        	
65536	Q  	O3[+WH] ka S Verb Not P Adv                       	
65537	Q  	O3[+WH] ka S Verb Not P                           	
65538	Q  	O3[+WH] ka S Verb O1 O2 P Adv                     	
65539	Q  	O3[+WH] ka S Verb O1 O2 P                         	
65540	Q  	O3[+WH] ka S Verb O1 P Adv                        	
65541	Q  	O3[+WH] ka S Verb O1 P                            	
65542	Q  	O3[+WH] ka S Verb P Adv                           	
65543	Q  	O3[+WH] ka S Verb P                               	
71508	Q  	S ka Aux Never Verb Adv[+WH]                      	
71509	Q  	S ka Aux Never Verb O1 Adv[+WH]                   	
71510	Q  	S ka Aux Never Verb O1 O2 Adv[+WH]                	
71511	Q  	S ka Aux Never Verb O1 O2 P O3 Adv[+WH]           	
71512	Q  	S ka Aux Never Verb O1 O2 P O3[+WH] Adv           	
71513	Q  	S ka Aux Never Verb O1 O2 P O3[+WH]               	
71514	Q  	S ka Aux Never Verb O1 O2[+WH] Adv                	
71515	Q  	S ka Aux Never Verb O1 O2[+WH] P O3 Adv           	
71516	Q  	S ka Aux Never Verb O1 O2[+WH] P O3               	
71517	Q  	S ka Aux Never Verb O1 O2[+WH]                    	
71518	Q  	S ka Aux Never Verb O1 P O3 Adv[+WH]              	
71519	Q  	S ka Aux Never Verb O1 P O3[+WH] Adv              	
71520	Q  	S ka Aux Never Verb O1 P O3[+WH]                  	
71521	Q  	S ka Aux Never Verb O1[+WH] Adv                   	
71522	Q  	S ka Aux Never Verb O1[+WH] O2 Adv                	
71523	Q  	S ka Aux Never Verb O1[+WH] O2 P O3 Adv           	
71524	Q  	S ka Aux Never Verb O1[+WH] O2 P O3               	
71525	Q  	S ka Aux Never Verb O1[+WH] O2                    	
71526	Q  	S ka Aux Never Verb O1[+WH] P O3 Adv              	
71527	Q  	S ka Aux Never Verb O1[+WH] P O3                  	
71528	Q  	S ka Aux Never Verb O1[+WH]                       	
71529	Q  	S ka Aux Never Verb P O3 Adv[+WH]                 	
71530	Q  	S ka Aux Never Verb P O3[+WH] Adv                 	
71531	Q  	S ka Aux Never Verb P O3[+WH]                     	
71532	Q  	S ka Aux Not Verb Adv[+WH]                        	
71533	Q  	S ka Aux Not Verb O1 Adv[+WH]                     	
71534	Q  	S ka Aux Not Verb O1 O2 Adv[+WH]                  	
71535	Q  	S ka Aux Not Verb O1 O2 P O3 Adv[+WH]             	
71536	Q  	S ka Aux Not Verb O1 O2 P O3[+WH] Adv             	
71537	Q  	S ka Aux Not Verb O1 O2 P O3[+WH]                 	
71538	Q  	S ka Aux Not Verb O1 O2[+WH] Adv                  	
71539	Q  	S ka Aux Not Verb O1 O2[+WH] P O3 Adv             	
71540	Q  	S ka Aux Not Verb O1 O2[+WH] P O3                 	
71541	Q  	S ka Aux Not Verb O1 O2[+WH]                      	
71542	Q  	S ka Aux Not Verb O1 P O3 Adv[+WH]                	
71543	Q  	S ka Aux Not Verb O1 P O3[+WH] Adv                	
71544	Q  	S ka Aux Not Verb O1 P O3[+WH]                    	
71545	Q  	S ka Aux Not Verb O1[+WH] Adv                     	
71546	Q  	S ka Aux Not Verb O1[+WH] O2 Adv                  	
71547	Q  	S ka Aux Not Verb O1[+WH] O2 P O3 Adv             	
71548	Q  	S ka Aux Not Verb O1[+WH] O2 P O3                 	
71549	Q  	S ka Aux Not Verb O1[+WH] O2                      	
71550	Q  	S ka Aux Not Verb O1[+WH] P O3 Adv                	
71551	Q  	S ka Aux Not Verb O1[+WH] P O3                    	
71552	Q  	S ka Aux Not Verb O1[+WH]                         	
71553	Q  	S ka Aux Not Verb P O3 Adv[+WH]                   	
71554	Q  	S ka Aux Not Verb P O3[+WH] Adv                   	
71555	Q  	S ka Aux Not Verb P O3[+WH]                       	
71556	Q  	S ka Aux Verb Adv[+WH]                            	
71557	Q  	S ka Aux Verb O1 Adv[+WH]                         	
71558	Q  	S ka Aux Verb O1 O2 Adv[+WH]                      	
71559	Q  	S ka Aux Verb O1 O2 P O3 Adv[+WH]                 	
71560	Q  	S ka Aux Verb O1 O2 P O3[+WH] Adv                 	
71561	Q  	S ka Aux Verb O1 O2 P O3[+WH]                     	
71562	Q  	S ka Aux Verb O1 O2[+WH] Adv                      	
71563	Q  	S ka Aux Verb O1 O2[+WH] P O3 Adv                 	
71564	Q  	S ka Aux Verb O1 O2[+WH] P O3                     	
71565	Q  	S ka Aux Verb O1 O2[+WH]                          	
71566	Q  	S ka Aux Verb O1 P O3 Adv[+WH]                    	
71567	Q  	S ka Aux Verb O1 P O3[+WH] Adv                    	
71568	Q  	S ka Aux Verb O1 P O3[+WH]                        	
71569	Q  	S ka Aux Verb O1[+WH] Adv                         	
71570	Q  	S ka Aux Verb O1[+WH] O2 Adv                      	
71571	Q  	S ka Aux Verb O1[+WH] O2 P O3 Adv                 	
71572	Q  	S ka Aux Verb O1[+WH] O2 P O3                     	
71573	Q  	S ka Aux Verb O1[+WH] O2                          	
71574	Q  	S ka Aux Verb O1[+WH] P O3 Adv                    	
71575	Q  	S ka Aux Verb O1[+WH] P O3                        	
71576	Q  	S ka Aux Verb O1[+WH]                             	
71577	Q  	S ka Aux Verb P O3 Adv[+WH]                       	
71578	Q  	S ka Aux Verb P O3[+WH] Adv                       	
71579	Q  	S ka Aux Verb P O3[+WH]                           	
71580	Q  	S ka Verb Never Adv[+WH]                          	
71581	Q  	S ka Verb Never O1 Adv[+WH]                       	
71582	Q  	S ka Verb Never O1 O2 Adv[+WH]                    	
71583	Q  	S ka Verb Never O1 O2 P O3 Adv[+WH]               	
71584	Q  	S ka Verb Never O1 O2 P O3[+WH] Adv               	
71585	Q  	S ka Verb Never O1 O2 P O3[+WH]                   	
71586	Q  	S ka Verb Never O1 O2[+WH] Adv                    	
71587	Q  	S ka Verb Never O1 O2[+WH] P O3 Adv               	
71588	Q  	S ka Verb Never O1 O2[+WH] P O3                   	
71589	Q  	S ka Verb Never O1 O2[+WH]                        	
71590	Q  	S ka Verb Never O1 P O3 Adv[+WH]                  	
71591	Q  	S ka Verb Never O1 P O3[+WH] Adv                  	
71592	Q  	S ka Verb Never O1 P O3[+WH]                      	
