UR #	ILLOC	SR	
43190	Q  	O1[+WA] ka S[+WH] Aux Never Verb O2 P O3 Adv      	
43191	Q  	O1[+WA] ka S[+WH] Aux Never Verb O2 P O3          	
43192	Q  	O1[+WA] ka S[+WH] Aux Never Verb O2               	
43193	Q  	O1[+WA] ka S[+WH] Aux Never Verb P O3 Adv         	
43194	Q  	O1[+WA] ka S[+WH] Aux Never Verb P O3             	
43195	Q  	O1[+WA] ka S[+WH] Aux Never Verb                  	
43196	Q  	O1[+WA] ka S[+WH] Aux Not Verb Adv                	
43197	Q  	O1[+WA] ka S[+WH] Aux Not Verb O2 Adv             	
43198	Q  	O1[+WA] ka S[+WH] Aux Not Verb O2 P O3 Adv        	
43199	Q  	O1[+WA] ka S[+WH] Aux Not Verb O2 P O3            	
43200	Q  	O1[+WA] ka S[+WH] Aux Not Verb O2                 	
43201	Q  	O1[+WA] ka S[+WH] Aux Not Verb P O3 Adv           	
43202	Q  	O1[+WA] ka S[+WH] Aux Not Verb P O3               	
43203	Q  	O1[+WA] ka S[+WH] Aux Not Verb                    	
43204	Q  	O1[+WA] ka S[+WH] Aux Verb Adv                    	
43205	Q  	O1[+WA] ka S[+WH] Aux Verb O2 Adv                 	
43206	Q  	O1[+WA] ka S[+WH] Aux Verb O2 P O3 Adv            	
43207	Q  	O1[+WA] ka S[+WH] Aux Verb O2 P O3                	
43208	Q  	O1[+WA] ka S[+WH] Aux Verb O2                     	
43209	Q  	O1[+WA] ka S[+WH] Aux Verb P O3 Adv               	
43210	Q  	O1[+WA] ka S[+WH] Aux Verb P O3                   	
43211	Q  	O1[+WA] ka S[+WH] Aux Verb                        	
43236	Q  	O1[+WA] ka S[+WH] Never Verb Adv                  	
43237	Q  	O1[+WA] ka S[+WH] Never Verb O2 Adv               	
43238	Q  	O1[+WA] ka S[+WH] Never Verb O2 P O3 Adv          	
43239	Q  	O1[+WA] ka S[+WH] Never Verb O2 P O3              	
43240	Q  	O1[+WA] ka S[+WH] Never Verb O2                   	
43241	Q  	O1[+WA] ka S[+WH] Never Verb P O3 Adv             	
43242	Q  	O1[+WA] ka S[+WH] Never Verb P O3                 	
43243	Q  	O1[+WA] ka S[+WH] Never Verb                      	
43292	Q  	O1[+WA] ka S[+WH] Verb Adv                        	
43293	Q  	O1[+WA] ka S[+WH] Verb O2 Adv                     	
43294	Q  	O1[+WA] ka S[+WH] Verb O2 P O3 Adv                	
43295	Q  	O1[+WA] ka S[+WH] Verb O2 P O3                    	
43296	Q  	O1[+WA] ka S[+WH] Verb O2                         	
43297	Q  	O1[+WA] ka S[+WH] Verb P O3 Adv                   	
43298	Q  	O1[+WA] ka S[+WH] Verb P O3                       	
43299	Q  	O1[+WA] ka S[+WH] Verb                            	
46004	Q  	O1[+WH][+WA] ka S Aux Never Verb Adv              	
46005	Q  	O1[+WH][+WA] ka S Aux Never Verb O2 Adv           	
46006	Q  	O1[+WH][+WA] ka S Aux Never Verb O2 P O3 Adv      	
46007	Q  	O1[+WH][+WA] ka S Aux Never Verb O2 P O3          	
46008	Q  	O1[+WH][+WA] ka S Aux Never Verb O2               	
46009	Q  	O1[+WH][+WA] ka S Aux Never Verb P O3 Adv         	
46010	Q  	O1[+WH][+WA] ka S Aux Never Verb P O3             	
46011	Q  	O1[+WH][+WA] ka S Aux Never Verb                  	
46012	Q  	O1[+WH][+WA] ka S Aux Not Verb Adv                	
46013	Q  	O1[+WH][+WA] ka S Aux Not Verb O2 Adv             	
46014	Q  	O1[+WH][+WA] ka S Aux Not Verb O2 P O3 Adv        	
46015	Q  	O1[+WH][+WA] ka S Aux Not Verb O2 P O3            	
46016	Q  	O1[+WH][+WA] ka S Aux Not Verb O2                 	
46017	Q  	O1[+WH][+WA] ka S Aux Not Verb P O3 Adv           	
46018	Q  	O1[+WH][+WA] ka S Aux Not Verb P O3               	
46019	Q  	O1[+WH][+WA] ka S Aux Not Verb                    	
46020	Q  	O1[+WH][+WA] ka S Aux Verb Adv                    	
46021	Q  	O1[+WH][+WA] ka S Aux Verb O2 Adv                 	
46022	Q  	O1[+WH][+WA] ka S Aux Verb O2 P O3 Adv            	
46023	Q  	O1[+WH][+WA] ka S Aux Verb O2 P O3                	
46024	Q  	O1[+WH][+WA] ka S Aux Verb O2                     	
46025	Q  	O1[+WH][+WA] ka S Aux Verb P O3 Adv               	
46026	Q  	O1[+WH][+WA] ka S Aux Verb P O3                   	
46027	Q  	O1[+WH][+WA] ka S Aux Verb                        	
46052	Q  	O1[+WH][+WA] ka S Never Verb Adv                  	
46053	Q  	O1[+WH][+WA] ka S Never Verb O2 Adv               	
46054	Q  	O1[+WH][+WA] ka S Never Verb O2 P O3 Adv          	
46055	Q  	O1[+WH][+WA] ka S Never Verb O2 P O3              	
46056	Q  	O1[+WH][+WA] ka S Never Verb O2                   	
46057	Q  	O1[+WH][+WA] ka S Never Verb P O3 Adv             	
46058	Q  	O1[+WH][+WA] ka S Never Verb P O3                 	
46059	Q  	O1[+WH][+WA] ka S Never Verb                      	
46108	Q  	O1[+WH][+WA] ka S Verb Adv                        	
46109	Q  	O1[+WH][+WA] ka S Verb O2 Adv                     	
46110	Q  	O1[+WH][+WA] ka S Verb O2 P O3 Adv                	
46111	Q  	O1[+WH][+WA] ka S Verb O2 P O3                    	
46112	Q  	O1[+WH][+WA] ka S Verb O2                         	
46113	Q  	O1[+WH][+WA] ka S Verb P O3 Adv                   	
46114	Q  	O1[+WH][+WA] ka S Verb P O3                       	
46115	Q  	O1[+WH][+WA] ka S Verb                            	
53268	Q  	O2[+WA] ka S Aux Never Verb O1 Adv[+WH]           	
53269	Q  	O2[+WA] ka S Aux Never Verb O1 P O3 Adv[+WH]      	
53270	Q  	O2[+WA] ka S Aux Never Verb O1 P O3[+WH] Adv      	
53271	Q  	O2[+WA] ka S Aux Never Verb O1 P O3[+WH]          	
53272	Q  	O2[+WA] ka S Aux Never Verb O1[+WH] Adv           	
53273	Q  	O2[+WA] ka S Aux Never Verb O1[+WH] P O3 Adv      	
53274	Q  	O2[+WA] ka S Aux Never Verb O1[+WH] P O3          	
53275	Q  	O2[+WA] ka S Aux Never Verb O1[+WH]               	
53276	Q  	O2[+WA] ka S Aux Not Verb O1 Adv[+WH]             	
53277	Q  	O2[+WA] ka S Aux Not Verb O1 P O3 Adv[+WH]        	
53278	Q  	O2[+WA] ka S Aux Not Verb O1 P O3[+WH] Adv        	
53279	Q  	O2[+WA] ka S Aux Not Verb O1 P O3[+WH]            	
53280	Q  	O2[+WA] ka S Aux Not Verb O1[+WH] Adv             	
53281	Q  	O2[+WA] ka S Aux Not Verb O1[+WH] P O3 Adv        	
53282	Q  	O2[+WA] ka S Aux Not Verb O1[+WH] P O3            	
53283	Q  	O2[+WA] ka S Aux Not Verb O1[+WH]                 	
53284	Q  	O2[+WA] ka S Aux Verb O1 Adv[+WH]                 	
53285	Q  	O2[+WA] ka S Aux Verb O1 P O3 Adv[+WH]            	
53286	Q  	O2[+WA] ka S Aux Verb O1 P O3[+WH] Adv            	
53287	Q  	O2[+WA] ka S Aux Verb O1 P O3[+WH]                	
53288	Q  	O2[+WA] ka S Aux Verb O1[+WH] Adv                 	
53289	Q  	O2[+WA] ka S Aux Verb O1[+WH] P O3 Adv            	
53290	Q  	O2[+WA] ka S Aux Verb O1[+WH] P O3                	
53291	Q  	O2[+WA] ka S Aux Verb O1[+WH]                     	
53316	Q  	O2[+WA] ka S Never Verb O1 Adv[+WH]               	
53317	Q  	O2[+WA] ka S Never Verb O1 P O3 Adv[+WH]          	
53318	Q  	O2[+WA] ka S Never Verb O1 P O3[+WH] Adv          	
53319	Q  	O2[+WA] ka S Never Verb O1 P O3[+WH]              	
53320	Q  	O2[+WA] ka S Never Verb O1[+WH] Adv               	
53321	Q  	O2[+WA] ka S Never Verb O1[+WH] P O3 Adv          	
53322	Q  	O2[+WA] ka S Never Verb O1[+WH] P O3              	
53323	Q  	O2[+WA] ka S Never Verb O1[+WH]                   	
53372	Q  	O2[+WA] ka S Verb O1 Adv[+WH]                     	
53373	Q  	O2[+WA] ka S Verb O1 P O3 Adv[+WH]                	
53374	Q  	O2[+WA] ka S Verb O1 P O3[+WH] Adv                	
53375	Q  	O2[+WA] ka S Verb O1 P O3[+WH]                    	
53376	Q  	O2[+WA] ka S Verb O1[+WH] Adv                     	
53377	Q  	O2[+WA] ka S Verb O1[+WH] P O3 Adv                	
53378	Q  	O2[+WA] ka S Verb O1[+WH] P O3                    	
53379	Q  	O2[+WA] ka S Verb O1[+WH]                         	
53524	Q  	O2[+WA] ka S[+WH] Aux Never Verb O1 Adv           	
53525	Q  	O2[+WA] ka S[+WH] Aux Never Verb O1 P O3 Adv      	
53526	Q  	O2[+WA] ka S[+WH] Aux Never Verb O1 P O3          	
53527	Q  	O2[+WA] ka S[+WH] Aux Never Verb O1               	
53528	Q  	O2[+WA] ka S[+WH] Aux Not Verb O1 Adv             	
53529	Q  	O2[+WA] ka S[+WH] Aux Not Verb O1 P O3 Adv        	
53530	Q  	O2[+WA] ka S[+WH] Aux Not Verb O1 P O3            	
53531	Q  	O2[+WA] ka S[+WH] Aux Not Verb O1                 	
53532	Q  	O2[+WA] ka S[+WH] Aux Verb O1 Adv                 	
53533	Q  	O2[+WA] ka S[+WH] Aux Verb O1 P O3 Adv            	
53534	Q  	O2[+WA] ka S[+WH] Aux Verb O1 P O3                	
53535	Q  	O2[+WA] ka S[+WH] Aux Verb O1                     	
53548	Q  	O2[+WA] ka S[+WH] Never Verb O1 Adv               	
53549	Q  	O2[+WA] ka S[+WH] Never Verb O1 P O3 Adv          	
53550	Q  	O2[+WA] ka S[+WH] Never Verb O1 P O3              	
53551	Q  	O2[+WA] ka S[+WH] Never Verb O1                   	
53576	Q  	O2[+WA] ka S[+WH] Verb O1 Adv                     	
53577	Q  	O2[+WA] ka S[+WH] Verb O1 P O3 Adv                	
53578	Q  	O2[+WA] ka S[+WH] Verb O1 P O3                    	
53579	Q  	O2[+WA] ka S[+WH] Verb O1                         	
55220	Q  	O2[+WH][+WA] ka S Aux Never Verb O1 Adv           	
55221	Q  	O2[+WH][+WA] ka S Aux Never Verb O1 P O3 Adv      	
55222	Q  	O2[+WH][+WA] ka S Aux Never Verb O1 P O3          	
55223	Q  	O2[+WH][+WA] ka S Aux Never Verb O1               	
55224	Q  	O2[+WH][+WA] ka S Aux Not Verb O1 Adv             	
55225	Q  	O2[+WH][+WA] ka S Aux Not Verb O1 P O3 Adv        	
55226	Q  	O2[+WH][+WA] ka S Aux Not Verb O1 P O3            	
55227	Q  	O2[+WH][+WA] ka S Aux Not Verb O1                 	
55228	Q  	O2[+WH][+WA] ka S Aux Verb O1 Adv                 	
55229	Q  	O2[+WH][+WA] ka S Aux Verb O1 P O3 Adv            	
55230	Q  	O2[+WH][+WA] ka S Aux Verb O1 P O3                	
55231	Q  	O2[+WH][+WA] ka S Aux Verb O1                     	
55244	Q  	O2[+WH][+WA] ka S Never Verb O1 Adv               	
55245	Q  	O2[+WH][+WA] ka S Never Verb O1 P O3 Adv          	
55246	Q  	O2[+WH][+WA] ka S Never Verb O1 P O3              	
55247	Q  	O2[+WH][+WA] ka S Never Verb O1                   	
55272	Q  	O2[+WH][+WA] ka S Verb O1 Adv                     	
55273	Q  	O2[+WH][+WA] ka S Verb O1 P O3 Adv                	
55274	Q  	O2[+WH][+WA] ka S Verb O1 P O3                    	
55275	Q  	O2[+WH][+WA] ka S Verb O1                         	
74196	Q  	S[+WA] ka Aux Never Verb Adv[+WH]                 	
74197	Q  	S[+WA] ka Aux Never Verb O1 Adv[+WH]              	
74198	Q  	S[+WA] ka Aux Never Verb O1 O2 Adv[+WH]           	
74199	Q  	S[+WA] ka Aux Never Verb O1 O2 P O3 Adv[+WH]      	
74200	Q  	S[+WA] ka Aux Never Verb O1 O2 P O3[+WH] Adv      	
74201	Q  	S[+WA] ka Aux Never Verb O1 O2 P O3[+WH]          	
74202	Q  	S[+WA] ka Aux Never Verb O1 O2[+WH] Adv           	
74203	Q  	S[+WA] ka Aux Never Verb O1 O2[+WH] P O3 Adv      	
74204	Q  	S[+WA] ka Aux Never Verb O1 O2[+WH] P O3          	
74205	Q  	S[+WA] ka Aux Never Verb O1 O2[+WH]               	
74206	Q  	S[+WA] ka Aux Never Verb O1 P O3 Adv[+WH]         	
74207	Q  	S[+WA] ka Aux Never Verb O1 P O3[+WH] Adv         	
74208	Q  	S[+WA] ka Aux Never Verb O1 P O3[+WH]             	
74209	Q  	S[+WA] ka Aux Never Verb O1[+WH] Adv              	
74210	Q  	S[+WA] ka Aux Never Verb O1[+WH] O2 Adv           	
74211	Q  	S[+WA] ka Aux Never Verb O1[+WH] O2 P O3 Adv      	
74212	Q  	S[+WA] ka Aux Never Verb O1[+WH] O2 P O3          	
74213	Q  	S[+WA] ka Aux Never Verb O1[+WH] O2               	
74214	Q  	S[+WA] ka Aux Never Verb O1[+WH] P O3 Adv         	
74215	Q  	S[+WA] ka Aux Never Verb O1[+WH] P O3             	
74216	Q  	S[+WA] ka Aux Never Verb O1[+WH]                  	
74217	Q  	S[+WA] ka Aux Never Verb P O3 Adv[+WH]            	
74218	Q  	S[+WA] ka Aux Never Verb P O3[+WH] Adv            	
74219	Q  	S[+WA] ka Aux Never Verb P O3[+WH]                	
74220	Q  	S[+WA] ka Aux Not Verb Adv[+WH]                   	
74221	Q  	S[+WA] ka Aux Not Verb O1 Adv[+WH]                	
74222	Q  	S[+WA] ka Aux Not Verb O1 O2 Adv[+WH]             	
74223	Q  	S[+WA] ka Aux Not Verb O1 O2 P O3 Adv[+WH]        	
74224	Q  	S[+WA] ka Aux Not Verb O1 O2 P O3[+WH] Adv        	
74225	Q  	S[+WA] ka Aux Not Verb O1 O2 P O3[+WH]            	
74226	Q  	S[+WA] ka Aux Not Verb O1 O2[+WH] Adv             	
74227	Q  	S[+WA] ka Aux Not Verb O1 O2[+WH] P O3 Adv        	
74228	Q  	S[+WA] ka Aux Not Verb O1 O2[+WH] P O3            	
74229	Q  	S[+WA] ka Aux Not Verb O1 O2[+WH]                 	
74230	Q  	S[+WA] ka Aux Not Verb O1 P O3 Adv[+WH]           	
74231	Q  	S[+WA] ka Aux Not Verb O1 P O3[+WH] Adv           	
74232	Q  	S[+WA] ka Aux Not Verb O1 P O3[+WH]               	
74233	Q  	S[+WA] ka Aux Not Verb O1[+WH] Adv                	
74234	Q  	S[+WA] ka Aux Not Verb O1[+WH] O2 Adv             	
74235	Q  	S[+WA] ka Aux Not Verb O1[+WH] O2 P O3 Adv        	
74236	Q  	S[+WA] ka Aux Not Verb O1[+WH] O2 P O3            	
74237	Q  	S[+WA] ka Aux Not Verb O1[+WH] O2                 	
74238	Q  	S[+WA] ka Aux Not Verb O1[+WH] P O3 Adv           	
74239	Q  	S[+WA] ka Aux Not Verb O1[+WH] P O3               	
74240	Q  	S[+WA] ka Aux Not Verb O1[+WH]                    	
74241	Q  	S[+WA] ka Aux Not Verb P O3 Adv[+WH]              	
74242	Q  	S[+WA] ka Aux Not Verb P O3[+WH] Adv              	
74243	Q  	S[+WA] ka Aux Not Verb P O3[+WH]                  	
74244	Q  	S[+WA] ka Aux Verb Adv[+WH]                       	
74245	Q  	S[+WA] ka Aux Verb O1 Adv[+WH]                    	
74246	Q  	S[+WA] ka Aux Verb O1 O2 Adv[+WH]                 	
74247	Q  	S[+WA] ka Aux Verb O1 O2 P O3 Adv[+WH]            	
74248	Q  	S[+WA] ka Aux Verb O1 O2 P O3[+WH] Adv            	
74249	Q  	S[+WA] ka Aux Verb O1 O2 P O3[+WH]                	
74250	Q  	S[+WA] ka Aux Verb O1 O2[+WH] Adv                 	
74251	Q  	S[+WA] ka Aux Verb O1 O2[+WH] P O3 Adv            	
74252	Q  	S[+WA] ka Aux Verb O1 O2[+WH] P O3                	
74253	Q  	S[+WA] ka Aux Verb O1 O2[+WH]                     	
74254	Q  	S[+WA] ka Aux Verb O1 P O3 Adv[+WH]               	
74255	Q  	S[+WA] ka Aux Verb O1 P O3[+WH] Adv               	
74256	Q  	S[+WA] ka Aux Verb O1 P O3[+WH]                   	
74257	Q  	S[+WA] ka Aux Verb O1[+WH] Adv                    	
74258	Q  	S[+WA] ka Aux Verb O1[+WH] O2 Adv                 	
74259	Q  	S[+WA] ka Aux Verb O1[+WH] O2 P O3 Adv            	
74260	Q  	S[+WA] ka Aux Verb O1[+WH] O2 P O3                	
74261	Q  	S[+WA] ka Aux Verb O1[+WH] O2                     	
74262	Q  	S[+WA] ka Aux Verb O1[+WH] P O3 Adv               	
74263	Q  	S[+WA] ka Aux Verb O1[+WH] P O3                   	
74264	Q  	S[+WA] ka Aux Verb O1[+WH]                        	
74265	Q  	S[+WA] ka Aux Verb P O3 Adv[+WH]                  	
74266	Q  	S[+WA] ka Aux Verb P O3[+WH] Adv                  	
74267	Q  	S[+WA] ka Aux Verb P O3[+WH]                      	
74340	Q  	S[+WA] ka Never Verb Adv[+WH]                     	
74341	Q  	S[+WA] ka Never Verb O1 Adv[+WH]                  	
74342	Q  	S[+WA] ka Never Verb O1 O2 Adv[+WH]               	
74343	Q  	S[+WA] ka Never Verb O1 O2 P O3 Adv[+WH]          	
74344	Q  	S[+WA] ka Never Verb O1 O2 P O3[+WH] Adv          	
74345	Q  	S[+WA] ka Never Verb O1 O2 P O3[+WH]              	
74346	Q  	S[+WA] ka Never Verb O1 O2[+WH] Adv               	
74347	Q  	S[+WA] ka Never Verb O1 O2[+WH] P O3 Adv          	
74348	Q  	S[+WA] ka Never Verb O1 O2[+WH] P O3              	
74349	Q  	S[+WA] ka Never Verb O1 O2[+WH]                   	
74350	Q  	S[+WA] ka Never Verb O1 P O3 Adv[+WH]             	
74351	Q  	S[+WA] ka Never Verb O1 P O3[+WH] Adv             	
74352	Q  	S[+WA] ka Never Verb O1 P O3[+WH]                 	
74353	Q  	S[+WA] ka Never Verb O1[+WH] Adv                  	
74354	Q  	S[+WA] ka Never Verb O1[+WH] O2 Adv               	
74355	Q  	S[+WA] ka Never Verb O1[+WH] O2 P O3 Adv          	
74356	Q  	S[+WA] ka Never Verb O1[+WH] O2 P O3              	
74357	Q  	S[+WA] ka Never Verb O1[+WH] O2                   	
74358	Q  	S[+WA] ka Never Verb O1[+WH] P O3 Adv             	
74359	Q  	S[+WA] ka Never Verb O1[+WH] P O3                 	
74360	Q  	S[+WA] ka Never Verb O1[+WH]                      	
74361	Q  	S[+WA] ka Never Verb P O3 Adv[+WH]                	
74362	Q  	S[+WA] ka Never Verb P O3[+WH] Adv                	
74363	Q  	S[+WA] ka Never Verb P O3[+WH]                    	
74508	Q  	S[+WA] ka Verb Adv[+WH]                           	
74509	Q  	S[+WA] ka Verb O1 Adv[+WH]                        	
74510	Q  	S[+WA] ka Verb O1 O2 Adv[+WH]                     	
74511	Q  	S[+WA] ka Verb O1 O2 P O3 Adv[+WH]                	
74512	Q  	S[+WA] ka Verb O1 O2 P O3[+WH] Adv                	
74513	Q  	S[+WA] ka Verb O1 O2 P O3[+WH]                    	
74514	Q  	S[+WA] ka Verb O1 O2[+WH] Adv                     	
74515	Q  	S[+WA] ka Verb O1 O2[+WH] P O3 Adv                	
74516	Q  	S[+WA] ka Verb O1 O2[+WH] P O3                    	
74517	Q  	S[+WA] ka Verb O1 O2[+WH]                         	
74518	Q  	S[+WA] ka Verb O1 P O3 Adv[+WH]                   	
74519	Q  	S[+WA] ka Verb O1 P O3[+WH] Adv                   	
74520	Q  	S[+WA] ka Verb O1 P O3[+WH]                       	
74521	Q  	S[+WA] ka Verb O1[+WH] Adv                        	
74522	Q  	S[+WA] ka Verb O1[+WH] O2 Adv                     	
74523	Q  	S[+WA] ka Verb O1[+WH] O2 P O3 Adv                	
74524	Q  	S[+WA] ka Verb O1[+WH] O2 P O3                    	
74525	Q  	S[+WA] ka Verb O1[+WH] O2                         	
74526	Q  	S[+WA] ka Verb O1[+WH] P O3 Adv                   	
74527	Q  	S[+WA] ka Verb O1[+WH] P O3                       	
74528	Q  	S[+WA] ka Verb O1[+WH]                            	
74529	Q  	S[+WA] ka Verb P O3 Adv[+WH]                      	
74530	Q  	S[+WA] ka Verb P O3[+WH] Adv                      	
74531	Q  	S[+WA] ka Verb P O3[+WH]                          	
76596	Q  	S[+WH][+WA] ka Aux Never Verb Adv                 	
76597	Q  	S[+WH][+WA] ka Aux Never Verb O1 Adv              	
76598	Q  	S[+WH][+WA] ka Aux Never Verb O1 O2 Adv           	
76599	Q  	S[+WH][+WA] ka Aux Never Verb O1 O2 P O3 Adv      	
76600	Q  	S[+WH][+WA] ka Aux Never Verb O1 O2 P O3          	
76601	Q  	S[+WH][+WA] ka Aux Never Verb O1 O2               	
76602	Q  	S[+WH][+WA] ka Aux Never Verb O1 P O3 Adv         	
76603	Q  	S[+WH][+WA] ka Aux Never Verb O1 P O3             	
76604	Q  	S[+WH][+WA] ka Aux Never Verb O1                  	
76605	Q  	S[+WH][+WA] ka Aux Never Verb P O3 Adv            	
76606	Q  	S[+WH][+WA] ka Aux Never Verb P O3                	
76607	Q  	S[+WH][+WA] ka Aux Never Verb                     	
76608	Q  	S[+WH][+WA] ka Aux Not Verb Adv                   	
76609	Q  	S[+WH][+WA] ka Aux Not Verb O1 Adv                	
76610	Q  	S[+WH][+WA] ka Aux Not Verb O1 O2 Adv             	
76611	Q  	S[+WH][+WA] ka Aux Not Verb O1 O2 P O3 Adv        	
76612	Q  	S[+WH][+WA] ka Aux Not Verb O1 O2 P O3            	
76613	Q  	S[+WH][+WA] ka Aux Not Verb O1 O2                 	
76614	Q  	S[+WH][+WA] ka Aux Not Verb O1 P O3 Adv           	
76615	Q  	S[+WH][+WA] ka Aux Not Verb O1 P O3               	
76616	Q  	S[+WH][+WA] ka Aux Not Verb O1                    	
76617	Q  	S[+WH][+WA] ka Aux Not Verb P O3 Adv              	
76618	Q  	S[+WH][+WA] ka Aux Not Verb P O3                  	
76619	Q  	S[+WH][+WA] ka Aux Not Verb                       	
76620	Q  	S[+WH][+WA] ka Aux Verb Adv                       	
76621	Q  	S[+WH][+WA] ka Aux Verb O1 Adv                    	
76622	Q  	S[+WH][+WA] ka Aux Verb O1 O2 Adv                 	
76623	Q  	S[+WH][+WA] ka Aux Verb O1 O2 P O3 Adv            	
76624	Q  	S[+WH][+WA] ka Aux Verb O1 O2 P O3                	
76625	Q  	S[+WH][+WA] ka Aux Verb O1 O2                     	
76626	Q  	S[+WH][+WA] ka Aux Verb O1 P O3 Adv               	
76627	Q  	S[+WH][+WA] ka Aux Verb O1 P O3                   	
76628	Q  	S[+WH][+WA] ka Aux Verb O1                        	
76629	Q  	S[+WH][+WA] ka Aux Verb P O3 Adv                  	
76630	Q  	S[+WH][+WA] ka Aux Verb P O3                      	
76631	Q  	S[+WH][+WA] ka Aux Verb                           	
76692	Q  	S[+WH][+WA] ka Never Verb Adv                     	
76693	Q  	S[+WH][+WA] ka Never Verb O1 Adv                  	
76694	Q  	S[+WH][+WA] ka Never Verb O1 O2 Adv               	
76695	Q  	S[+WH][+WA] ka Never Verb O1 O2 P O3 Adv          	
76696	Q  	S[+WH][+WA] ka Never Verb O1 O2 P O3              	
76697	Q  	S[+WH][+WA] ka Never Verb O1 O2                   	
76698	Q  	S[+WH][+WA] ka Never Verb O1 P O3 Adv             	
76699	Q  	S[+WH][+WA] ka Never Verb O1 P O3                 	
76700	Q  	S[+WH][+WA] ka Never Verb O1                      	
76701	Q  	S[+WH][+WA] ka Never Verb P O3 Adv                	
76702	Q  	S[+WH][+WA] ka Never Verb P O3                    	
76703	Q  	S[+WH][+WA] ka Never Verb                         	
76763	Q  	S[+WH][+WA] ka Verb Adv                           	
76764	Q  	S[+WH][+WA] ka Verb O1 Adv                        	
76765	Q  	S[+WH][+WA] ka Verb O1 O2 Adv                     	
76766	Q  	S[+WH][+WA] ka Verb O1 O2 P O3 Adv                	
76767	Q  	S[+WH][+WA] ka Verb O1 O2 P O3                    	
76768	Q  	S[+WH][+WA] ka Verb O1 O2                         	
76769	Q  	S[+WH][+WA] ka Verb O1 P O3 Adv                   	
76770	Q  	S[+WH][+WA] ka Verb O1 P O3                       	
76771	Q  	S[+WH][+WA] ka Verb O1                            	
76772	Q  	S[+WH][+WA] ka Verb P O3 Adv                      	
76773	Q  	S[+WH][+WA] ka Verb P O3                          	
76774	Q  	S[+WH][+WA] ka Verb                               	
90024	Q  	P[+WA] O3 ka S Aux Never Verb O1 O2 Adv[+WH]      	
90025	Q  	P[+WA] O3 ka S Aux Never Verb O1 O2[+WH] Adv      	
90026	Q  	P[+WA] O3 ka S Aux Never Verb O1 O2[+WH]          	
90027	Q  	P[+WA] O3 ka S Aux Never Verb O1 Adv[+WH]         	
90028	Q  	P[+WA] O3 ka S Aux Never Verb O1[+WH] O2 Adv      	
90029	Q  	P[+WA] O3 ka S Aux Never Verb O1[+WH] O2          	
90030	Q  	P[+WA] O3 ka S Aux Never Verb O1[+WH] Adv         	
90031	Q  	P[+WA] O3 ka S Aux Never Verb O1[+WH]             	
90032	Q  	P[+WA] O3 ka S Aux Never Verb Adv[+WH]            	
90033	Q  	P[+WA] O3 ka S Aux Not Verb O1 O2 Adv[+WH]        	
90034	Q  	P[+WA] O3 ka S Aux Not Verb O1 O2[+WH] Adv        	
90035	Q  	P[+WA] O3 ka S Aux Not Verb O1 O2[+WH]            	
90036	Q  	P[+WA] O3 ka S Aux Not Verb O1 Adv[+WH]           	
90037	Q  	P[+WA] O3 ka S Aux Not Verb O1[+WH] O2 Adv        	
90038	Q  	P[+WA] O3 ka S Aux Not Verb O1[+WH] O2            	
90039	Q  	P[+WA] O3 ka S Aux Not Verb O1[+WH] Adv           	
90040	Q  	P[+WA] O3 ka S Aux Not Verb O1[+WH]               	
90041	Q  	P[+WA] O3 ka S Aux Not Verb Adv[+WH]              	
90042	Q  	P[+WA] O3 ka S Aux Verb O1 O2 Adv[+WH]            	
90043	Q  	P[+WA] O3 ka S Aux Verb O1 O2[+WH] Adv            	
90044	Q  	P[+WA] O3 ka S Aux Verb O1 O2[+WH]                	
90045	Q  	P[+WA] O3 ka S Aux Verb O1 Adv[+WH]               	
90046	Q  	P[+WA] O3 ka S Aux Verb O1[+WH] O2 Adv            	
90047	Q  	P[+WA] O3 ka S Aux Verb O1[+WH] O2                	
90048	Q  	P[+WA] O3 ka S Aux Verb O1[+WH] Adv               	
90049	Q  	P[+WA] O3 ka S Aux Verb O1[+WH]                   	
90050	Q  	P[+WA] O3 ka S Aux Verb Adv[+WH]                  	
90078	Q  	P[+WA] O3 ka S Never Verb O1 O2 Adv[+WH]          	
90079	Q  	P[+WA] O3 ka S Never Verb O1 O2[+WH] Adv          	
90080	Q  	P[+WA] O3 ka S Never Verb O1 O2[+WH]              	
90081	Q  	P[+WA] O3 ka S Never Verb O1 Adv[+WH]             	
90082	Q  	P[+WA] O3 ka S Never Verb O1[+WH] O2 Adv          	
90083	Q  	P[+WA] O3 ka S Never Verb O1[+WH] O2              	
90084	Q  	P[+WA] O3 ka S Never Verb O1[+WH] Adv             	
90085	Q  	P[+WA] O3 ka S Never Verb O1[+WH]                 	
90086	Q  	P[+WA] O3 ka S Never Verb Adv[+WH]                	
90087	Q  	P[+WA] O3 ka S Verb O1 O2 Adv[+WH]                	
90088	Q  	P[+WA] O3 ka S Verb O1 O2[+WH] Adv                	
90089	Q  	P[+WA] O3 ka S Verb O1 O2[+WH]                    	
90090	Q  	P[+WA] O3 ka S Verb O1 Adv[+WH]                   	
90091	Q  	P[+WA] O3 ka S Verb O1[+WH] O2 Adv                	
90092	Q  	P[+WA] O3 ka S Verb O1[+WH] O2                    	
90093	Q  	P[+WA] O3 ka S Verb O1[+WH] Adv                   	
90094	Q  	P[+WA] O3 ka S Verb O1[+WH]                       	
