UR #	ILLOC	SR	
38702:	Q  	O1 Aux Verb O2[+WH] Adv S                         	
38704:	Q  	O1 Aux Verb O2[+WH] P O3 Adv S                    	
38706:	Q  	O1 Aux Verb O2[+WH] P O3 S                        	
38708:	Q  	O1 Aux Verb O2[+WH] S                             	
38710:	Q  	O1 Aux Verb P O3 Adv[+WH] S                       	
38712:	Q  	O1 Aux Verb P O3[+WH] Adv S                       	
38714:	Q  	O1 Aux Verb P O3[+WH] S                           	
38788:	Q  	O1 Aux Never Verb Adv S[+WH]                      	
38789:	Q  	O1 Aux Never Verb O2 Adv S[+WH]                   	
38790:	Q  	O1 Aux Never Verb O2 P O3 Adv S[+WH]              	
38791:	Q  	O1 Aux Never Verb O2 P O3 S[+WH]                  	
38792:	Q  	O1 Aux Never Verb O2 S[+WH]                       	
38793:	Q  	O1 Aux Never Verb P O3 Adv S[+WH]                 	
38794:	Q  	O1 Aux Never Verb P O3 S[+WH]                     	
38795:	Q  	O1 Aux Never Verb S[+WH]                          	
38796:	Q  	O1 Aux Not Verb Adv S[+WH]                        	
38797:	Q  	O1 Aux Not Verb O2 Adv S[+WH]                     	
38798:	Q  	O1 Aux Not Verb O2 P O3 Adv S[+WH]                	
38799:	Q  	O1 Aux Not Verb O2 P O3 S[+WH]                    	
38800:	Q  	O1 Aux Not Verb O2 S[+WH]                         	
38801:	Q  	O1 Aux Not Verb P O3 Adv S[+WH]                   	
38802:	Q  	O1 Aux Not Verb P O3 S[+WH]                       	
38803:	Q  	O1 Aux Not Verb S[+WH]                            	
38804:	Q  	O1 Aux Verb Adv S[+WH]                            	
38805:	Q  	O1 Aux Verb O2 Adv S[+WH]                         	
38806:	Q  	O1 Aux Verb O2 P O3 Adv S[+WH]                    	
38807:	Q  	O1 Aux Verb O2 P O3 S[+WH]                        	
38808:	Q  	O1 Aux Verb O2 S[+WH]                             	
38809:	Q  	O1 Aux Verb P O3 Adv S[+WH]                       	
38810:	Q  	O1 Aux Verb P O3 S[+WH]                           	
38811:	Q  	O1 Aux Verb S[+WH]                                	
47508:	Q  	O1[+WH] Aux Never Verb Adv S                      	
47510:	Q  	O1[+WH] Aux Never Verb O2 Adv S                   	
47512:	Q  	O1[+WH] Aux Never Verb O2 P O3 Adv S              	
47514:	Q  	O1[+WH] Aux Never Verb O2 P O3 S                  	
47516:	Q  	O1[+WH] Aux Never Verb O2 S                       	
47518:	Q  	O1[+WH] Aux Never Verb P O3 Adv S                 	
47520:	Q  	O1[+WH] Aux Never Verb P O3 S                     	
47522:	Q  	O1[+WH] Aux Never Verb S                          	
47524:	Q  	O1[+WH] Aux Not Verb Adv S                        	
47526:	Q  	O1[+WH] Aux Not Verb O2 Adv S                     	
47528:	Q  	O1[+WH] Aux Not Verb O2 P O3 Adv S                	
47530:	Q  	O1[+WH] Aux Not Verb O2 P O3 S                    	
47532:	Q  	O1[+WH] Aux Not Verb O2 S                         	
47534:	Q  	O1[+WH] Aux Not Verb P O3 Adv S                   	
47536:	Q  	O1[+WH] Aux Not Verb P O3 S                       	
47538:	Q  	O1[+WH] Aux Not Verb S                            	
47540:	Q  	O1[+WH] Aux Verb Adv S                            	
47542:	Q  	O1[+WH] Aux Verb O2 Adv S                         	
47544:	Q  	O1[+WH] Aux Verb O2 P O3 Adv S                    	
47546:	Q  	O1[+WH] Aux Verb O2 P O3 S                        	
47548:	Q  	O1[+WH] Aux Verb O2 S                             	
47550:	Q  	O1[+WH] Aux Verb P O3 Adv S                       	
47552:	Q  	O1[+WH] Aux Verb P O3 S                           	
47554:	Q  	O1[+WH] Aux Verb S                                	
49276:	Q  	Aux Never Verb O1 Adv[+WH] S                      	
49277:	Q  	Aux Never Verb O1 P O3 Adv[+WH] S                 	
49278:	Q  	Aux Never Verb O1 P O3[+WH] Adv S                 	
49279:	Q  	Aux Never Verb O1 P O3[+WH] S                     	
49280:	Q  	Aux Never Verb O1[+WH] Adv S                      	
49281:	Q  	Aux Never Verb O1[+WH] P O3 Adv S                 	
49282:	Q  	Aux Never Verb O1[+WH] P O3 S                     	
49283:	Q  	Aux Never Verb O1[+WH] S                          	
49284:	Q  	Aux Not Verb O1 Adv[+WH] S                        	
49285:	Q  	Aux Not Verb O1 P O3 Adv[+WH] S                   	
49286:	Q  	Aux Not Verb O1 P O3[+WH] Adv S                   	
49287:	Q  	Aux Not Verb O1 P O3[+WH] S                       	
49288:	Q  	Aux Not Verb O1[+WH] Adv S                        	
49289:	Q  	Aux Not Verb O1[+WH] P O3 Adv S                   	
49290:	Q  	Aux Not Verb O1[+WH] P O3 S                       	
49291:	Q  	Aux Not Verb O1[+WH] S                            	
49292:	Q  	Aux Verb O1 Adv[+WH] S                            	
49293:	Q  	Aux Verb O1 P O3 Adv[+WH] S                       	
49294:	Q  	Aux Verb O1 P O3[+WH] Adv S                       	
49295:	Q  	Aux Verb O1 P O3[+WH] S                           	
49296:	Q  	Aux Verb O1[+WH] Adv S                            	
49297:	Q  	Aux Verb O1[+WH] P O3 Adv S                       	
49298:	Q  	Aux Verb O1[+WH] P O3 S                           	
49299:	Q  	Aux Verb O1[+WH] S                                	
49324:	Q  	Aux Never Verb O1 Adv S[+WH]                      	
49325:	Q  	Aux Never Verb O1 P O3 Adv S[+WH]                 	
49326:	Q  	Aux Never Verb O1 P O3 S[+WH]                     	
49327:	Q  	Aux Never Verb O1 S[+WH]                          	
49328:	Q  	Aux Not Verb O1 Adv S[+WH]                        	
49329:	Q  	Aux Not Verb O1 P O3 Adv S[+WH]                   	
49330:	Q  	Aux Not Verb O1 P O3 S[+WH]                       	
49331:	Q  	Aux Not Verb O1 S[+WH]                            	
49332:	Q  	Aux Verb O1 Adv S[+WH]                            	
49333:	Q  	Aux Verb O1 P O3 Adv S[+WH]                       	
49334:	Q  	Aux Verb O1 P O3 S[+WH]                           	
49335:	Q  	Aux Verb O1 S[+WH]                                	
50668:	Q  	O2 Aux Never Verb O1 Adv[+WH] S                   	
50670:	Q  	O2 Aux Never Verb O1 P O3 Adv[+WH] S              	
50672:	Q  	O2 Aux Never Verb O1 P O3[+WH] Adv S              	
50674:	Q  	O2 Aux Never Verb O1 P O3[+WH] S                  	
50676:	Q  	O2 Aux Never Verb O1[+WH] Adv S                   	
50678:	Q  	O2 Aux Never Verb O1[+WH] P O3 Adv S              	
50680:	Q  	O2 Aux Never Verb O1[+WH] P O3 S                  	
50682:	Q  	O2 Aux Never Verb O1[+WH] S                       	
50684:	Q  	O2 Aux Not Verb O1 Adv[+WH] S                     	
50686:	Q  	O2 Aux Not Verb O1 P O3 Adv[+WH] S                	
50688:	Q  	O2 Aux Not Verb O1 P O3[+WH] Adv S                	
50690:	Q  	O2 Aux Not Verb O1 P O3[+WH] S                    	
50692:	Q  	O2 Aux Not Verb O1[+WH] Adv S                     	
50694:	Q  	O2 Aux Not Verb O1[+WH] P O3 Adv S                	
50696:	Q  	O2 Aux Not Verb O1[+WH] P O3 S                    	
50698:	Q  	O2 Aux Not Verb O1[+WH] S                         	
50700:	Q  	O2 Aux Verb O1 Adv[+WH] S                         	
50702:	Q  	O2 Aux Verb O1 P O3 Adv[+WH] S                    	
50704:	Q  	O2 Aux Verb O1 P O3[+WH] Adv S                    	
50706:	Q  	O2 Aux Verb O1 P O3[+WH] S                        	
50708:	Q  	O2 Aux Verb O1[+WH] Adv S                         	
50710:	Q  	O2 Aux Verb O1[+WH] P O3 Adv S                    	
50712:	Q  	O2 Aux Verb O1[+WH] P O3 S                        	
50714:	Q  	O2 Aux Verb O1[+WH] S                             	
50764:	Q  	O2 Aux Never Verb O1 Adv S[+WH]                   	
50765:	Q  	O2 Aux Never Verb O1 P O3 Adv S[+WH]              	
50766:	Q  	O2 Aux Never Verb O1 P O3 S[+WH]                  	
50767:	Q  	O2 Aux Never Verb O1 S[+WH]                       	
50768:	Q  	O2 Aux Not Verb O1 Adv S[+WH]                     	
50769:	Q  	O2 Aux Not Verb O1 P O3 Adv S[+WH]                	
50770:	Q  	O2 Aux Not Verb O1 P O3 S[+WH]                    	
50771:	Q  	O2 Aux Not Verb O1 S[+WH]                         	
50772:	Q  	O2 Aux Verb O1 Adv S[+WH]                         	
50773:	Q  	O2 Aux Verb O1 P O3 Adv S[+WH]                    	
50774:	Q  	O2 Aux Verb O1 P O3 S[+WH]                        	
50775:	Q  	O2 Aux Verb O1 S[+WH]                             	
55972:	Q  	O2[+WH] Aux Never Verb O1 Adv S                   	
55974:	Q  	O2[+WH] Aux Never Verb O1 P O3 Adv S              	
55976:	Q  	O2[+WH] Aux Never Verb O1 P O3 S                  	
55978:	Q  	O2[+WH] Aux Never Verb O1 S                       	
55980:	Q  	O2[+WH] Aux Not Verb O1 Adv S                     	
55982:	Q  	O2[+WH] Aux Not Verb O1 P O3 Adv S                	
55984:	Q  	O2[+WH] Aux Not Verb O1 P O3 S                    	
55986:	Q  	O2[+WH] Aux Not Verb O1 S                         	
55988:	Q  	O2[+WH] Aux Verb O1 Adv S                         	
55990:	Q  	O2[+WH] Aux Verb O1 P O3 Adv S                    	
55992:	Q  	O2[+WH] Aux Verb O1 P O3 S                        	
55994:	Q  	O2[+WH] Aux Verb O1 S                             	
66654:	Q  	Aux Never Verb O1 O2 Adv[+WH] S                   	
66655:	Q  	Aux Never Verb O1 O2[+WH] Adv S                   	
66656:	Q  	Aux Never Verb O1 O2[+WH] S                       	
66657:	Q  	Aux Never Verb O1 Adv[+WH] S                      	
66658:	Q  	Aux Never Verb O1[+WH] O2 Adv S                   	
66659:	Q  	Aux Never Verb O1[+WH] O2 S                       	
66660:	Q  	Aux Never Verb O1[+WH] Adv S                      	
66661:	Q  	Aux Never Verb O1[+WH] S                          	
66662:	Q  	Aux Never Verb Adv[+WH] S                         	
66663:	Q  	Aux Not Verb O1 O2 Adv[+WH] S                     	
66664:	Q  	Aux Not Verb O1 O2[+WH] Adv S                     	
66665:	Q  	Aux Not Verb O1 O2[+WH] S                         	
66666:	Q  	Aux Not Verb O1 Adv[+WH] S                        	
66667:	Q  	Aux Not Verb O1[+WH] O2 Adv S                     	
66668:	Q  	Aux Not Verb O1[+WH] O2 S                         	
66669:	Q  	Aux Not Verb O1[+WH] Adv S                        	
66670:	Q  	Aux Not Verb O1[+WH] S                            	
66671:	Q  	Aux Not Verb Adv[+WH] S                           	
66672:	Q  	Aux Verb O1 O2 Adv[+WH] S                         	
66673:	Q  	Aux Verb O1 O2[+WH] Adv S                         	
66674:	Q  	Aux Verb O1 O2[+WH] S                             	
66675:	Q  	Aux Verb O1 Adv[+WH] S                            	
66676:	Q  	Aux Verb O1[+WH] O2 Adv S                         	
66677:	Q  	Aux Verb O1[+WH] O2 S                             	
66678:	Q  	Aux Verb O1[+WH] Adv S                            	
66679:	Q  	Aux Verb O1[+WH] S                                	
66680:	Q  	Aux Verb Adv[+WH] S                               	
66708:	Q  	Aux Never Verb O1 O2 Adv S[+WH]                   	
66709:	Q  	Aux Never Verb O1 O2 S[+WH]                       	
66710:	Q  	Aux Never Verb O1 Adv S[+WH]                      	
66711:	Q  	Aux Never Verb O1 S[+WH]                          	
66712:	Q  	Aux Never Verb Adv S[+WH]                         	
66713:	Q  	Aux Never Verb S[+WH]                             	
66714:	Q  	Aux Not Verb O1 O2 Adv S[+WH]                     	
66715:	Q  	Aux Not Verb O1 O2 S[+WH]                         	
66716:	Q  	Aux Not Verb O1 Adv S[+WH]                        	
66717:	Q  	Aux Not Verb O1 S[+WH]                            	
66718:	Q  	Aux Not Verb Adv S[+WH]                           	
66719:	Q  	Aux Not Verb S[+WH]                               	
66720:	Q  	Aux Verb O1 O2 Adv S[+WH]                         	
66721:	Q  	Aux Verb O1 O2 S[+WH]                             	
66722:	Q  	Aux Verb O1 Adv S[+WH]                            	
66723:	Q  	Aux Verb O1 S[+WH]                                	
66724:	Q  	Aux Verb Adv S[+WH]                               	
66725:	Q  	Aux Verb S[+WH]                                   	
68388:	Q  	Aux Never Verb Adv[+WH]                           	
68389:	Q  	Aux Never Verb O1 Adv[+WH]                        	
68390:	Q  	Aux Never Verb O1 O2 Adv[+WH]                     	
68391:	Q  	Aux Never Verb O1 O2 P O3 Adv[+WH]                	
68392:	Q  	Aux Never Verb O1 O2 P O3[+WH] Adv                	
68393:	Q  	Aux Never Verb O1 O2 P O3[+WH]                    	
68394:	Q  	Aux Never Verb O1 O2[+WH] Adv                     	
68395:	Q  	Aux Never Verb O1 O2[+WH] P O3 Adv                	
68396:	Q  	Aux Never Verb O1 O2[+WH] P O3                    	
68397:	Q  	Aux Never Verb O1 O2[+WH]                         	
68398:	Q  	Aux Never Verb O1 P O3 Adv[+WH]                   	
68399:	Q  	Aux Never Verb O1 P O3[+WH] Adv                   	
68400:	Q  	Aux Never Verb O1 P O3[+WH]                       	
68401:	Q  	Aux Never Verb O1[+WH] Adv                        	
68402:	Q  	Aux Never Verb O1[+WH] O2 Adv                     	
68403:	Q  	Aux Never Verb O1[+WH] O2 P O3 Adv                	
68404:	Q  	Aux Never Verb O1[+WH] O2 P O3                    	
68405:	Q  	Aux Never Verb O1[+WH] O2                         	
68406:	Q  	Aux Never Verb O1[+WH] P O3 Adv                   	
68407:	Q  	Aux Never Verb O1[+WH] P O3                       	
68408:	Q  	Aux Never Verb O1[+WH]                            	
68409:	Q  	Aux Never Verb P O3 Adv[+WH]                      	
68410:	Q  	Aux Never Verb P O3[+WH] Adv                      	
68411:	Q  	Aux Never Verb P O3[+WH]                          	
68412:	Q  	Aux Not Verb Adv[+WH]                             	
68413:	Q  	Aux Not Verb O1 Adv[+WH]                          	
68414:	Q  	Aux Not Verb O1 O2 Adv[+WH]                       	
68415:	Q  	Aux Not Verb O1 O2 P O3 Adv[+WH]                  	
68416:	Q  	Aux Not Verb O1 O2 P O3[+WH] Adv                  	
68417:	Q  	Aux Not Verb O1 O2 P O3[+WH]                      	
68418:	Q  	Aux Not Verb O1 O2[+WH] Adv                       	
68419:	Q  	Aux Not Verb O1 O2[+WH] P O3 Adv                  	
68420:	Q  	Aux Not Verb O1 O2[+WH] P O3                      	
68421:	Q  	Aux Not Verb O1 O2[+WH]                           	
68422:	Q  	Aux Not Verb O1 P O3 Adv[+WH]                     	
68423:	Q  	Aux Not Verb O1 P O3[+WH] Adv                     	
68424:	Q  	Aux Not Verb O1 P O3[+WH]                         	
68425:	Q  	Aux Not Verb O1[+WH] Adv                          	
68426:	Q  	Aux Not Verb O1[+WH] O2 Adv                       	
68427:	Q  	Aux Not Verb O1[+WH] O2 P O3 Adv                  	
68428:	Q  	Aux Not Verb O1[+WH] O2 P O3                      	
68429:	Q  	Aux Not Verb O1[+WH] O2                           	
68430:	Q  	Aux Not Verb O1[+WH] P O3 Adv                     	
68431:	Q  	Aux Not Verb O1[+WH] P O3                         	
68432:	Q  	Aux Not Verb O1[+WH]                              	
68433:	Q  	Aux Not Verb P O3 Adv[+WH]                        	
68434:	Q  	Aux Not Verb P O3[+WH] Adv                        	
68435:	Q  	Aux Not Verb P O3[+WH]                            	
68436:	Q  	Aux Verb Adv[+WH]                                 	
68437:	Q  	Aux Verb O1 Adv[+WH]                              	
68438:	Q  	Aux Verb O1 O2 Adv[+WH]                           	
68439:	Q  	Aux Verb O1 O2 P O3 Adv[+WH]                      	
68440:	Q  	Aux Verb O1 O2 P O3[+WH] Adv                      	
68441:	Q  	Aux Verb O1 O2 P O3[+WH]                          	
68442:	Q  	Aux Verb O1 O2[+WH] Adv                           	
68443:	Q  	Aux Verb O1 O2[+WH] P O3 Adv                      	
68444:	Q  	Aux Verb O1 O2[+WH] P O3                          	
68445:	Q  	Aux Verb O1 O2[+WH]                               	
68446:	Q  	Aux Verb O1 P O3 Adv[+WH]                         	
68447:	Q  	Aux Verb O1 P O3[+WH] Adv                         	
68448:	Q  	Aux Verb O1 P O3[+WH]                             	
68449:	Q  	Aux Verb O1[+WH] Adv                              	
68450:	Q  	Aux Verb O1[+WH] O2 Adv                           	
68451:	Q  	Aux Verb O1[+WH] O2 P O3 Adv                      	
68452:	Q  	Aux Verb O1[+WH] O2 P O3                          	
68453:	Q  	Aux Verb O1[+WH] O2                               	
68454:	Q  	Aux Verb O1[+WH] P O3 Adv                         	
68455:	Q  	Aux Verb O1[+WH] P O3                             	
68456:	Q  	Aux Verb O1[+WH]                                  	
68457:	Q  	Aux Verb P O3 Adv[+WH]                            	
68458:	Q  	Aux Verb P O3[+WH] Adv                            	
68459:	Q  	Aux Verb P O3[+WH]                                	
71076:	Q  	S Aux Never Verb Adv[+WH]                         	
71077:	Q  	S Aux Never Verb O1 Adv[+WH]                      	
71078:	Q  	S Aux Never Verb O1 O2 Adv[+WH]                   	
71079:	Q  	S Aux Never Verb O1 O2 P O3 Adv[+WH]              	
71080:	Q  	S Aux Never Verb O1 O2 P O3[+WH] Adv              	
71081:	Q  	S Aux Never Verb O1 O2 P O3[+WH]                  	
71082:	Q  	S Aux Never Verb O1 O2[+WH] Adv                   	
71083:	Q  	S Aux Never Verb O1 O2[+WH] P O3 Adv              	
71084:	Q  	S Aux Never Verb O1 O2[+WH] P O3                  	
71085:	Q  	S Aux Never Verb O1 O2[+WH]                       	
71086:	Q  	S Aux Never Verb O1 P O3 Adv[+WH]                 	
71087:	Q  	S Aux Never Verb O1 P O3[+WH] Adv                 	
71088:	Q  	S Aux Never Verb O1 P O3[+WH]                     	
71089:	Q  	S Aux Never Verb O1[+WH] Adv                      	
71090:	Q  	S Aux Never Verb O1[+WH] O2 Adv                   	
71091:	Q  	S Aux Never Verb O1[+WH] O2 P O3 Adv              	
71092:	Q  	S Aux Never Verb O1[+WH] O2 P O3                  	
71093:	Q  	S Aux Never Verb O1[+WH] O2                       	
71094:	Q  	S Aux Never Verb O1[+WH] P O3 Adv                 	
71095:	Q  	S Aux Never Verb O1[+WH] P O3                     	
71096:	Q  	S Aux Never Verb O1[+WH]                          	
71097:	Q  	S Aux Never Verb P O3 Adv[+WH]                    	
71098:	Q  	S Aux Never Verb P O3[+WH] Adv                    	
71099:	Q  	S Aux Never Verb P O3[+WH]                        	
71100:	Q  	S Aux Not Verb Adv[+WH]                           	
71101:	Q  	S Aux Not Verb O1 Adv[+WH]                        	
71102:	Q  	S Aux Not Verb O1 O2 Adv[+WH]                     	
71103:	Q  	S Aux Not Verb O1 O2 P O3 Adv[+WH]                	
71104:	Q  	S Aux Not Verb O1 O2 P O3[+WH] Adv                	
71105:	Q  	S Aux Not Verb O1 O2 P O3[+WH]                    	
71106:	Q  	S Aux Not Verb O1 O2[+WH] Adv                     	
71107:	Q  	S Aux Not Verb O1 O2[+WH] P O3 Adv                	
71108:	Q  	S Aux Not Verb O1 O2[+WH] P O3                    	
71109:	Q  	S Aux Not Verb O1 O2[+WH]                         	
71110:	Q  	S Aux Not Verb O1 P O3 Adv[+WH]                   	
71111:	Q  	S Aux Not Verb O1 P O3[+WH] Adv                   	
71112:	Q  	S Aux Not Verb O1 P O3[+WH]                       	
71113:	Q  	S Aux Not Verb O1[+WH] Adv                        	
71114:	Q  	S Aux Not Verb O1[+WH] O2 Adv                     	
71115:	Q  	S Aux Not Verb O1[+WH] O2 P O3 Adv                	
71116:	Q  	S Aux Not Verb O1[+WH] O2 P O3                    	
71117:	Q  	S Aux Not Verb O1[+WH] O2                         	
71118:	Q  	S Aux Not Verb O1[+WH] P O3 Adv                   	
71119:	Q  	S Aux Not Verb O1[+WH] P O3                       	
71120:	Q  	S Aux Not Verb O1[+WH]                            	
71121:	Q  	S Aux Not Verb P O3 Adv[+WH]                      	
71122:	Q  	S Aux Not Verb P O3[+WH] Adv                      	
71123:	Q  	S Aux Not Verb P O3[+WH]                          	
71124:	Q  	S Aux Verb Adv[+WH]                               	
71125:	Q  	S Aux Verb O1 Adv[+WH]                            	
71126:	Q  	S Aux Verb O1 O2 Adv[+WH]                         	
71127:	Q  	S Aux Verb O1 O2 P O3 Adv[+WH]                    	
71128:	Q  	S Aux Verb O1 O2 P O3[+WH] Adv                    	
71129:	Q  	S Aux Verb O1 O2 P O3[+WH]                        	
71130:	Q  	S Aux Verb O1 O2[+WH] Adv                         	
71131:	Q  	S Aux Verb O1 O2[+WH] P O3 Adv                    	
71132:	Q  	S Aux Verb O1 O2[+WH] P O3                        	
71133:	Q  	S Aux Verb O1 O2[+WH]                             	
71134:	Q  	S Aux Verb O1 P O3 Adv[+WH]                       	
71135:	Q  	S Aux Verb O1 P O3[+WH] Adv                       	
71136:	Q  	S Aux Verb O1 P O3[+WH]                           	
71137:	Q  	S Aux Verb O1[+WH] Adv                            	
71138:	Q  	S Aux Verb O1[+WH] O2 Adv                         	
71139:	Q  	S Aux Verb O1[+WH] O2 P O3 Adv                    	
71140:	Q  	S Aux Verb O1[+WH] O2 P O3                        	
71141:	Q  	S Aux Verb O1[+WH] O2                             	
71142:	Q  	S Aux Verb O1[+WH] P O3 Adv                       	
71143:	Q  	S Aux Verb O1[+WH] P O3                           	
71144:	Q  	S Aux Verb O1[+WH]                                	
71145:	Q  	S Aux Verb P O3 Adv[+WH]                          	
71146:	Q  	S Aux Verb P O3[+WH] Adv                          	
71147:	Q  	S Aux Verb P O3[+WH]                              	
77720:	Q  	S[+WH] Aux Never Verb Adv                         	
77721:	Q  	S[+WH] Aux Never Verb O1 Adv                      	
77722:	Q  	S[+WH] Aux Never Verb O1 O2 Adv                   	
77723:	Q  	S[+WH] Aux Never Verb O1 O2 P O3 Adv              	
77724:	Q  	S[+WH] Aux Never Verb O1 O2 P O3                  	
77725:	Q  	S[+WH] Aux Never Verb O1 O2                       	
77726:	Q  	S[+WH] Aux Never Verb O1 P O3 Adv                 	
77727:	Q  	S[+WH] Aux Never Verb O1 P O3                     	
77728:	Q  	S[+WH] Aux Never Verb O1                          	
77729:	Q  	S[+WH] Aux Never Verb P O3 Adv                    	
77730:	Q  	S[+WH] Aux Never Verb P O3                        	
77731:	Q  	S[+WH] Aux Never Verb                             	
77732:	Q  	S[+WH] Aux Not Verb Adv                           	
77733:	Q  	S[+WH] Aux Not Verb O1 Adv                        	
77734:	Q  	S[+WH] Aux Not Verb O1 O2 Adv                     	
77735:	Q  	S[+WH] Aux Not Verb O1 O2 P O3 Adv                	
77736:	Q  	S[+WH] Aux Not Verb O1 O2 P O3                    	
77737:	Q  	S[+WH] Aux Not Verb O1 O2                         	
77738:	Q  	S[+WH] Aux Not Verb O1 P O3 Adv                   	
77739:	Q  	S[+WH] Aux Not Verb O1 P O3                       	
77740:	Q  	S[+WH] Aux Not Verb O1                            	
77741:	Q  	S[+WH] Aux Not Verb P O3 Adv                      	
77742:	Q  	S[+WH] Aux Not Verb P O3                          	
77743:	Q  	S[+WH] Aux Not Verb                               	
77744:	Q  	S[+WH] Aux Verb Adv                               	
77745:	Q  	S[+WH] Aux Verb O1 Adv                            	
77746:	Q  	S[+WH] Aux Verb O1 O2 Adv                         	
77747:	Q  	S[+WH] Aux Verb O1 O2 P O3 Adv                    	
77748:	Q  	S[+WH] Aux Verb O1 O2 P O3                        	
77749:	Q  	S[+WH] Aux Verb O1 O2                             	
77750:	Q  	S[+WH] Aux Verb O1 P O3 Adv                       	
77751:	Q  	S[+WH] Aux Verb O1 P O3                           	
77752:	Q  	S[+WH] Aux Verb O1                                	
77753:	Q  	S[+WH] Aux Verb P O3 Adv                          	
77754:	Q  	S[+WH] Aux Verb P O3                              	
77755:	Q  	S[+WH] Aux Verb                                   	
87120:	Q  	P O3 Aux Never Verb O1 O2 Adv[+WH] S              	
87122:	Q  	P O3 Aux Never Verb O1 O2[+WH] Adv S              	
87124:	Q  	P O3 Aux Never Verb O1 O2[+WH] S                  	
87126:	Q  	P O3 Aux Never Verb O1 Adv[+WH] S                 	
87128:	Q  	P O3 Aux Never Verb O1[+WH] O2 Adv S              	
87130:	Q  	P O3 Aux Never Verb O1[+WH] O2 S                  	
87132:	Q  	P O3 Aux Never Verb O1[+WH] Adv S                 	
87134:	Q  	P O3 Aux Never Verb O1[+WH] S                     	
87136:	Q  	P O3 Aux Never Verb Adv[+WH] S                    	
87138:	Q  	P O3 Aux Not Verb O1 O2 Adv[+WH] S                	
87140:	Q  	P O3 Aux Not Verb O1 O2[+WH] Adv S                	
87142:	Q  	P O3 Aux Not Verb O1 O2[+WH] S                    	
87144:	Q  	P O3 Aux Not Verb O1 Adv[+WH] S                   	
87146:	Q  	P O3 Aux Not Verb O1[+WH] O2 Adv S                	
87148:	Q  	P O3 Aux Not Verb O1[+WH] O2 S                    	
87150:	Q  	P O3 Aux Not Verb O1[+WH] Adv S                   	
87152:	Q  	P O3 Aux Not Verb O1[+WH] S                       	
87154:	Q  	P O3 Aux Not Verb Adv[+WH] S                      	
87156:	Q  	P O3 Aux Verb O1 O2 Adv[+WH] S                    	
87158:	Q  	P O3 Aux Verb O1 O2[+WH] Adv S                    	
87160:	Q  	P O3 Aux Verb O1 O2[+WH] S                        	
87162:	Q  	P O3 Aux Verb O1 Adv[+WH] S                       	
87164:	Q  	P O3 Aux Verb O1[+WH] O2 Adv S                    	
87166:	Q  	P O3 Aux Verb O1[+WH] O2 S                        	
87168:	Q  	P O3 Aux Verb O1[+WH] Adv S                       	
87170:	Q  	P O3 Aux Verb O1[+WH] S                           	
87172:	Q  	P O3 Aux Verb Adv[+WH] S                          	
87174:	Q  	P O3 Aux Never Verb O1 O2 Adv S[+WH]              	
87175:	Q  	P O3 Aux Never Verb O1 O2 S[+WH]                  	
87176:	Q  	P O3 Aux Never Verb O1 Adv S[+WH]                 	
87177:	Q  	P O3 Aux Never Verb O1 S[+WH]                     	
87178:	Q  	P O3 Aux Never Verb Adv S[+WH]                    	
87179:	Q  	P O3 Aux Never Verb S[+WH]                        	
87180:	Q  	P O3 Aux Not Verb O1 O2 Adv S[+WH]                	
87181:	Q  	P O3 Aux Not Verb O1 O2 S[+WH]                    	
87182:	Q  	P O3 Aux Not Verb O1 Adv S[+WH]                   	
87183:	Q  	P O3 Aux Not Verb O1 S[+WH]                       	
87184:	Q  	P O3 Aux Not Verb Adv S[+WH]                      	
87185:	Q  	P O3 Aux Not Verb S[+WH]                          	
87186:	Q  	P O3 Aux Verb O1 O2 Adv S[+WH]                    	
87187:	Q  	P O3 Aux Verb O1 O2 S[+WH]                        	
87188:	Q  	P O3 Aux Verb O1 Adv S[+WH]                       	
87189:	Q  	P O3 Aux Verb O1 S[+WH]                           	
87190:	Q  	P O3 Aux Verb Adv S[+WH]                          	
87191:	Q  	P O3 Aux Verb S[+WH]                              	
93132:	Q  	P O3[+WH] Aux Never Verb O1 O2 Adv S              	
93134:	Q  	P O3[+WH] Aux Never Verb O1 O2 S                  	
93136:	Q  	P O3[+WH] Aux Never Verb O1 Adv S                 	
93138:	Q  	P O3[+WH] Aux Never Verb O1 S                     	
93140:	Q  	P O3[+WH] Aux Never Verb Adv S                    	
93142:	Q  	P O3[+WH] Aux Never Verb S                        	
93144:	Q  	P O3[+WH] Aux Not Verb O1 O2 Adv S                	
93146:	Q  	P O3[+WH] Aux Not Verb O1 O2 S                    	
93148:	Q  	P O3[+WH] Aux Not Verb O1 Adv S                   	
93150:	Q  	P O3[+WH] Aux Not Verb O1 S                       	
93152:	Q  	P O3[+WH] Aux Not Verb Adv S                      	
93154:	Q  	P O3[+WH] Aux Not Verb S                          	
93156:	Q  	P O3[+WH] Aux Verb O1 O2 Adv S                    	
93158:	Q  	P O3[+WH] Aux Verb O1 O2 S                        	
93160:	Q  	P O3[+WH] Aux Verb O1 Adv S                       	
93162:	Q  	P O3[+WH] Aux Verb O1 S                           	
93164:	Q  	P O3[+WH] Aux Verb Adv S                          	
93166:	Q  	P O3[+WH] Aux Verb S                              	
