BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
78826	Q  	S[+WH] O1 Verb Never Aux                          	
78827	Q  	S[+WH] O2 O1 Verb Never Aux                       	
78828	Q  	S[+WH] O3 P O1 Verb Never Aux                     	
78829	Q  	S[+WH] O3 P O2 O1 Verb Never Aux                  	
78830	Q  	S[+WH] O3 P Verb Never Aux                        	
78831	Q  	S[+WH] Verb Never Aux                             	
78832	Q  	S[+WH] Adv O1 Verb Aux                            	
78833	Q  	S[+WH] Adv O2 O1 Verb Aux                         	
78834	Q  	S[+WH] Adv O3 P O1 Verb Aux                       	
78835	Q  	S[+WH] Adv O3 P O2 O1 Verb Aux                    	
78836	Q  	S[+WH] Adv O3 P Verb Aux                          	
78837	Q  	S[+WH] Adv Verb Aux                               	
78838	Q  	S[+WH] O1 Verb Aux                                	
78839	Q  	S[+WH] O2 O1 Verb Aux                             	
78840	Q  	S[+WH] O3 P O1 Verb Aux                           	
78841	Q  	S[+WH] O3 P O2 O1 Verb Aux                        	
78842	Q  	S[+WH] O3 P Verb Aux                              	
78843	Q  	S[+WH] Verb Aux                                   	
86832	Q  	O3 P Adv O1[+WH] Verb Not S Aux                   	
86834	Q  	O3 P Adv O2 O1[+WH] Verb Not S Aux                	
86836	Q  	O3 P Adv O2[+WH] O1 Verb Not S Aux                	
86838	Q  	O3 P Adv[+WH] O1 Verb Not S Aux                   	
86840	Q  	O3 P Adv[+WH] O2 O1 Verb Not S Aux                	
86842	Q  	O3 P Adv[+WH] Verb Not S Aux                      	
86844	Q  	O3 P O1[+WH] Verb Not S Aux                       	
86846	Q  	O3 P O2 O1[+WH] Verb Not S Aux                    	
86848	Q  	O3 P O2[+WH] O1 Verb Not S Aux                    	
86850	Q  	O3 P Adv O1[+WH] Verb Never S Aux                 	
86852	Q  	O3 P Adv O2 O1[+WH] Verb Never S Aux              	
86854	Q  	O3 P Adv O2[+WH] O1 Verb Never S Aux              	
86856	Q  	O3 P Adv[+WH] O1 Verb Never S Aux                 	
86858	Q  	O3 P Adv[+WH] O2 O1 Verb Never S Aux              	
86860	Q  	O3 P Adv[+WH] Verb Never S Aux                    	
86862	Q  	O3 P O1[+WH] Verb Never S Aux                     	
86864	Q  	O3 P O2 O1[+WH] Verb Never S Aux                  	
86866	Q  	O3 P O2[+WH] O1 Verb Never S Aux                  	
86868	Q  	O3 P Adv O1[+WH] Verb S Aux                       	
86870	Q  	O3 P Adv O2 O1[+WH] Verb S Aux                    	
86872	Q  	O3 P Adv O2[+WH] O1 Verb S Aux                    	
86874	Q  	O3 P Adv[+WH] O1 Verb S Aux                       	
86876	Q  	O3 P Adv[+WH] O2 O1 Verb S Aux                    	
86878	Q  	O3 P Adv[+WH] Verb S Aux                          	
86880	Q  	O3 P O1[+WH] Verb S Aux                           	
86882	Q  	O3 P O2 O1[+WH] Verb S Aux                        	
86884	Q  	O3 P O2[+WH] O1 Verb S Aux                        	
86886	Q  	O3 P Adv O1 Verb Not S[+WH] Aux                   	
86887	Q  	O3 P Adv O2 O1 Verb Not S[+WH] Aux                	
86888	Q  	O3 P Adv Verb Not S[+WH] Aux                      	
86889	Q  	O3 P O1 Verb Not S[+WH] Aux                       	
86890	Q  	O3 P O2 O1 Verb Not S[+WH] Aux                    	
86891	Q  	O3 P Verb Not S[+WH] Aux                          	
86892	Q  	O3 P Adv O1 Verb Never S[+WH] Aux                 	
86893	Q  	O3 P Adv O2 O1 Verb Never S[+WH] Aux              	
86894	Q  	O3 P Adv Verb Never S[+WH] Aux                    	
86895	Q  	O3 P O1 Verb Never S[+WH] Aux                     	
86896	Q  	O3 P O2 O1 Verb Never S[+WH] Aux                  	
86897	Q  	O3 P Verb Never S[+WH] Aux                        	
86898	Q  	O3 P Adv O1 Verb S[+WH] Aux                       	
86899	Q  	O3 P Adv O2 O1 Verb S[+WH] Aux                    	
86900	Q  	O3 P Adv Verb S[+WH] Aux                          	
86901	Q  	O3 P O1 Verb S[+WH] Aux                           	
86902	Q  	O3 P O2 O1 Verb S[+WH] Aux                        	
86903	Q  	O3 P Verb S[+WH] Aux                              	
92988	Q  	O3[+WH] P Adv O1 Verb Not S Aux                   	
92990	Q  	O3[+WH] P Adv O2 O1 Verb Not S Aux                	
92992	Q  	O3[+WH] P Adv Verb Not S Aux                      	
92994	Q  	O3[+WH] P O1 Verb Not S Aux                       	
92996	Q  	O3[+WH] P O2 O1 Verb Not S Aux                    	
92998	Q  	O3[+WH] P Verb Not S Aux                          	
93000	Q  	O3[+WH] P Adv O1 Verb Never S Aux                 	
93002	Q  	O3[+WH] P Adv O2 O1 Verb Never S Aux              	
93004	Q  	O3[+WH] P Adv Verb Never S Aux                    	
93006	Q  	O3[+WH] P O1 Verb Never S Aux                     	
93008	Q  	O3[+WH] P O2 O1 Verb Never S Aux                  	
93010	Q  	O3[+WH] P Verb Never S Aux                        	
93012	Q  	O3[+WH] P Adv O1 Verb S Aux                       	
93014	Q  	O3[+WH] P Adv O2 O1 Verb S Aux                    	
93016	Q  	O3[+WH] P Adv Verb S Aux                          	
93018	Q  	O3[+WH] P O1 Verb S Aux                           	
93020	Q  	O3[+WH] P O2 O1 Verb S Aux                        	
93022	Q  	O3[+WH] P Verb S Aux                              	
