UR #	ILLOC	SR	
70962	Q  	S Aux Not Verb O1 O2[+WH] Adv                     	
70963	Q  	S Aux Not Verb O1 O2[+WH] P O3 Adv                	
70964	Q  	S Aux Not Verb O1 O2[+WH] P O3                    	
70965	Q  	S Aux Not Verb O1 O2[+WH]                         	
70966	Q  	S Aux Not Verb O1 P O3 Adv[+WH]                   	
70967	Q  	S Aux Not Verb O1 P O3[+WH] Adv                   	
70968	Q  	S Aux Not Verb O1 P O3[+WH]                       	
70969	Q  	S Aux Not Verb O1[+WH] Adv                        	
70970	Q  	S Aux Not Verb O1[+WH] O2 Adv                     	
70971	Q  	S Aux Not Verb O1[+WH] O2 P O3 Adv                	
70972	Q  	S Aux Not Verb O1[+WH] O2 P O3                    	
70973	Q  	S Aux Not Verb O1[+WH] O2                         	
70974	Q  	S Aux Not Verb O1[+WH] P O3 Adv                   	
70975	Q  	S Aux Not Verb O1[+WH] P O3                       	
70976	Q  	S Aux Not Verb O1[+WH]                            	
70977	Q  	S Aux Not Verb P O3 Adv[+WH]                      	
70978	Q  	S Aux Not Verb P O3[+WH] Adv                      	
70979	Q  	S Aux Not Verb P O3[+WH]                          	
70980	Q  	S Aux Verb Adv[+WH]                               	
70981	Q  	S Aux Verb O1 Adv[+WH]                            	
70982	Q  	S Aux Verb O1 O2 Adv[+WH]                         	
70983	Q  	S Aux Verb O1 O2 P O3 Adv[+WH]                    	
70984	Q  	S Aux Verb O1 O2 P O3[+WH] Adv                    	
70985	Q  	S Aux Verb O1 O2 P O3[+WH]                        	
70986	Q  	S Aux Verb O1 O2[+WH] Adv                         	
70987	Q  	S Aux Verb O1 O2[+WH] P O3 Adv                    	
70988	Q  	S Aux Verb O1 O2[+WH] P O3                        	
70989	Q  	S Aux Verb O1 O2[+WH]                             	
70990	Q  	S Aux Verb O1 P O3 Adv[+WH]                       	
70991	Q  	S Aux Verb O1 P O3[+WH] Adv                       	
70992	Q  	S Aux Verb O1 P O3[+WH]                           	
70993	Q  	S Aux Verb O1[+WH] Adv                            	
70994	Q  	S Aux Verb O1[+WH] O2 Adv                         	
70995	Q  	S Aux Verb O1[+WH] O2 P O3 Adv                    	
70996	Q  	S Aux Verb O1[+WH] O2 P O3                        	
70997	Q  	S Aux Verb O1[+WH] O2                             	
70998	Q  	S Aux Verb O1[+WH] P O3 Adv                       	
70999	Q  	S Aux Verb O1[+WH] P O3                           	
71000	Q  	S Aux Verb O1[+WH]                                	
71001	Q  	S Aux Verb P O3 Adv[+WH]                          	
71002	Q  	S Aux Verb P O3[+WH] Adv                          	
71003	Q  	S Aux Verb P O3[+WH]                              	
77648	Q  	S[+WH] Aux Never Verb Adv                         	
77649	Q  	S[+WH] Aux Never Verb O1 Adv                      	
77650	Q  	S[+WH] Aux Never Verb O1 O2 Adv                   	
77651	Q  	S[+WH] Aux Never Verb O1 O2 P O3 Adv              	
77652	Q  	S[+WH] Aux Never Verb O1 O2 P O3                  	
77653	Q  	S[+WH] Aux Never Verb O1 O2                       	
77654	Q  	S[+WH] Aux Never Verb O1 P O3 Adv                 	
77655	Q  	S[+WH] Aux Never Verb O1 P O3                     	
77656	Q  	S[+WH] Aux Never Verb O1                          	
77657	Q  	S[+WH] Aux Never Verb P O3 Adv                    	
77658	Q  	S[+WH] Aux Never Verb P O3                        	
77659	Q  	S[+WH] Aux Never Verb                             	
77660	Q  	S[+WH] Aux Not Verb Adv                           	
77661	Q  	S[+WH] Aux Not Verb O1 Adv                        	
77662	Q  	S[+WH] Aux Not Verb O1 O2 Adv                     	
77663	Q  	S[+WH] Aux Not Verb O1 O2 P O3 Adv                	
77664	Q  	S[+WH] Aux Not Verb O1 O2 P O3                    	
77665	Q  	S[+WH] Aux Not Verb O1 O2                         	
77666	Q  	S[+WH] Aux Not Verb O1 P O3 Adv                   	
77667	Q  	S[+WH] Aux Not Verb O1 P O3                       	
77668	Q  	S[+WH] Aux Not Verb O1                            	
77669	Q  	S[+WH] Aux Not Verb P O3 Adv                      	
77670	Q  	S[+WH] Aux Not Verb P O3                          	
77671	Q  	S[+WH] Aux Not Verb                               	
77672	Q  	S[+WH] Aux Verb Adv                               	
77673	Q  	S[+WH] Aux Verb O1 Adv                            	
77674	Q  	S[+WH] Aux Verb O1 O2 Adv                         	
77675	Q  	S[+WH] Aux Verb O1 O2 P O3 Adv                    	
77676	Q  	S[+WH] Aux Verb O1 O2 P O3                        	
77677	Q  	S[+WH] Aux Verb O1 O2                             	
77678	Q  	S[+WH] Aux Verb O1 P O3 Adv                       	
77679	Q  	S[+WH] Aux Verb O1 P O3                           	
77680	Q  	S[+WH] Aux Verb O1                                	
77681	Q  	S[+WH] Aux Verb P O3 Adv                          	
77682	Q  	S[+WH] Aux Verb P O3                              	
77683	Q  	S[+WH] Aux Verb                                   	
